Date,ONB
2023-03-29,14.489999771118164
2023-03-30,14.220000267028809
2023-03-31,14.420000076293945
2023-04-03,14.270000457763672
2023-04-04,13.729999542236328
2023-04-05,13.770000457763672
2023-04-06,13.899999618530273
2023-04-10,13.84000015258789
2023-04-11,13.729999542236328
2023-04-12,13.550000190734863
2023-04-13,13.829999923706055
2023-04-14,13.479999542236328
2023-04-17,13.779999732971191
2023-04-18,13.479999542236328
2023-04-19,13.930000305175781
2023-04-20,13.699999809265137
2023-04-21,13.539999961853027
2023-04-24,13.5
2023-04-25,13.1899995803833
2023-04-26,13.619999885559082
2023-04-27,13.430000305175781
2023-04-28,13.40999984741211
2023-05-01,13.170000076293945
2023-05-02,12.539999961853027
2023-05-03,12.579999923706055
2023-05-04,12.15999984741211
2023-05-05,12.6899995803833
2023-05-08,12.4399995803833
2023-05-09,12.260000228881836
2023-05-10,12.130000114440918
2023-05-11,12.100000381469727
2023-05-12,12.210000038146973
2023-05-15,12.430000305175781
2023-05-16,12.260000228881836
2023-05-17,13.0600004196167
2023-05-18,13.029999732971191
2023-05-19,12.65999984741211
2023-05-22,12.930000305175781
2023-05-23,13.170000076293945
2023-05-24,12.960000038146973
2023-05-25,12.739999771118164
2023-05-26,12.880000114440918
2023-05-30,12.880000114440918
2023-05-31,12.420000076293945
2023-06-01,12.630000114440918
2023-06-02,13.40999984741211
2023-06-05,12.899999618530273
2023-06-06,13.5
2023-06-07,13.949999809265137
2023-06-08,13.6899995803833
2023-06-09,13.699999809265137
2023-06-12,13.75
2023-06-13,14.079999923706055
2023-06-14,13.84000015258789
2023-06-15,14.029999732971191
2023-06-16,13.850000381469727
2023-06-20,13.65999984741211
2023-06-21,13.510000228881836
2023-06-22,13.550000190734863
2023-06-23,13.390000343322754
2023-06-26,13.65999984741211
2023-06-27,13.869999885559082
2023-06-28,13.779999732971191
2023-06-29,13.970000267028809
2023-06-30,13.9399995803833
2023-07-03,14.100000381469727
2023-07-05,13.920000076293945
2023-07-06,13.710000038146973
2023-07-07,14.0600004196167
2023-07-10,14.350000381469727
2023-07-11,14.579999923706055
2023-07-12,14.779999732971191
2023-07-13,14.880000114440918
2023-07-14,14.5600004196167
2023-07-17,14.829999923706055
2023-07-18,15.380000114440918
2023-07-19,15.800000190734863
2023-07-20,15.720000267028809
2023-07-21,15.640000343322754
2023-07-24,15.770000457763672
2023-07-25,16.1200008392334
2023-07-26,17.25
2023-07-27,16.989999771118164
2023-07-28,17.010000228881836
2023-07-31,17.030000686645508
2023-08-01,16.760000228881836
2023-08-02,16.760000228881836
2023-08-03,17.260000228881836
2023-08-04,17.200000762939453
2023-08-07,17.360000610351562
2023-08-08,17.09000015258789
2023-08-09,16.93000030517578
2023-08-10,16.850000381469727
2023-08-11,16.889999389648438
2023-08-14,16.59000015258789
2023-08-15,15.979999542236328
2023-08-16,15.739999771118164
2023-08-17,15.609999656677246
2023-08-18,15.630000114440918
2023-08-21,15.520000457763672
2023-08-22,15.1899995803833
2023-08-23,15.359999656677246
2023-08-24,15.380000114440918
2023-08-25,15.25
2023-08-28,15.40999984741211
2023-08-29,15.449999809265137
2023-08-30,15.319999694824219
2023-08-31,15.260000228881836
2023-09-01,15.789999961853027
2023-09-05,15.359999656677246
2023-09-06,15.0
2023-09-07,14.90999984741211
2023-09-08,15.100000381469727
2023-09-11,15.010000228881836
2023-09-12,15.1899995803833
2023-09-13,15.130000114440918
2023-09-14,15.270000457763672
2023-09-15,15.119999885559082
2023-09-18,14.890000343322754
2023-09-19,14.880000114440918
2023-09-20,14.789999961853027
2023-09-21,14.600000381469727
2023-09-22,14.529999732971191
2023-09-25,14.760000228881836
2023-09-26,14.520000457763672
2023-09-27,14.329999923706055
2023-09-28,14.489999771118164
2023-09-29,14.539999961853027
2023-10-02,14.260000228881836
2023-10-03,13.960000038146973
2023-10-04,14.109999656677246
2023-10-05,14.460000038146973
2023-10-06,14.460000038146973
2023-10-09,14.40999984741211
2023-10-10,14.5600004196167
2023-10-11,14.460000038146973
2023-10-12,14.220000267028809
2023-10-13,13.970000267028809
2023-10-16,14.239999771118164
2023-10-17,14.609999656677246
2023-10-18,14.510000228881836
2023-10-19,14.420000076293945
2023-10-20,13.880000114440918
2023-10-23,13.869999885559082
2023-10-24,13.489999771118164
2023-10-25,13.34000015258789
2023-10-26,13.65999984741211
2023-10-27,13.609999656677246
2023-10-30,13.600000381469727
2023-10-31,13.699999809265137
2023-11-01,13.600000381469727
2023-11-02,14.109999656677246
2023-11-03,14.609999656677246
2023-11-06,14.4399995803833
2023-11-07,14.369999885559082
2023-11-08,14.15999984741211
2023-11-09,13.789999961853027
2023-11-10,13.930000305175781
2023-11-13,13.989999771118164
2023-11-14,14.869999885559082
2023-11-15,15.010000228881836
2023-11-16,14.90999984741211
2023-11-17,15.119999885559082
2023-11-20,15.0600004196167
2023-11-21,14.640000343322754
2023-11-22,14.649999618530273
2023-11-24,14.630000114440918
2023-11-27,14.510000228881836
2023-11-28,14.5600004196167
2023-11-29,14.819999694824219
2023-11-30,14.890000343322754
2023-12-01,15.760000228881836
2023-12-04,15.979999542236328
2023-12-05,15.880000114440918
2023-12-06,15.699999809265137
2023-12-07,16.09000015258789
2023-12-08,16.200000762939453
2023-12-11,16.100000381469727
2023-12-12,15.880000114440918
2023-12-13,16.81999969482422
2023-12-14,17.3700008392334
2023-12-15,17.0
2023-12-18,16.860000610351562
2023-12-19,17.06999969482422
2023-12-20,16.690000534057617
2023-12-21,16.84000015258789
2023-12-22,16.959999084472656
2023-12-26,17.18000030517578
2023-12-27,17.100000381469727
2023-12-28,17.110000610351562
2023-12-29,16.889999389648438
2024-01-02,17.020000457763672
2024-01-03,16.549999237060547
2024-01-04,16.690000534057617
2024-01-05,16.68000030517578
2024-01-08,16.950000762939453
2024-01-09,16.850000381469727
2024-01-10,16.809999465942383
2024-01-11,16.59000015258789
2024-01-12,16.399999618530273
2024-01-16,16.170000076293945
2024-01-17,16.149999618530273
2024-01-18,16.280000686645508
2024-01-19,16.65999984741211
2024-01-22,16.959999084472656
2024-01-23,16.719999313354492
2024-01-24,16.899999618530273
2024-01-25,17.09000015258789
2024-01-26,17.15999984741211
2024-01-29,17.399999618530273
2024-01-30,17.170000076293945
2024-01-31,16.469999313354492
2024-02-01,16.200000762939453
2024-02-02,16.059999465942383
2024-02-05,15.949999809265137
2024-02-06,15.829999923706055
2024-02-07,15.850000381469727
2024-02-08,15.890000343322754
2024-02-09,16.149999618530273
2024-02-12,16.34000015258789
2024-02-13,15.600000381469727
2024-02-14,15.90999984741211
2024-02-15,16.65999984741211
2024-02-16,16.440000534057617
2024-02-20,16.389999389648438
2024-02-21,16.260000228881836
2024-02-22,16.6299991607666
2024-02-23,16.399999618530273
2024-02-26,16.200000762939453
2024-02-27,16.3700008392334
2024-02-28,16.18000030517578
2024-02-29,16.43000030517578
2024-03-01,16.389999389648438
2024-03-04,16.1299991607666
2024-03-05,16.780000686645508
2024-03-06,16.770000457763672
2024-03-07,16.760000228881836
2024-03-08,16.780000686645508
2024-03-11,16.760000228881836
2024-03-12,16.530000686645508
2024-03-13,16.59000015258789
2024-03-14,16.190000534057617
2024-03-15,16.399999618530273
2024-03-18,16.18000030517578
2024-03-19,16.3700008392334
2024-03-20,16.889999389648438
2024-03-21,17.1200008392334
2024-03-22,16.81999969482422
2024-03-25,16.850000381469727
2024-03-26,16.8700008392334
2024-03-27,17.40999984741211
2024-03-28,17.40999984741211
2024-04-01,16.649999618530273
2024-04-02,16.209999084472656
2024-04-03,16.040000915527344
2024-04-04,16.649999618530273
2024-04-05,16.59000015258789
2024-04-08,16.809999465942383
2024-04-09,16.8700008392334
2024-04-10,16.020000457763672
2024-04-11,15.960000038146973
2024-04-12,15.8100004196167
2024-04-15,15.6899995803833
2024-04-16,15.479999542236328
2024-04-17,15.529999732971191
2024-04-18,15.779999732971191
2024-04-19,16.190000534057617
2024-04-22,16.459999084472656
2024-04-23,16.469999313354492
2024-04-24,16.59000015258789
2024-04-25,16.65999984741211
2024-04-26,16.56999969482422
2024-04-29,16.700000762939453
2024-04-30,16.540000915527344
2024-05-01,16.770000457763672
2024-05-02,17.030000686645508
2024-05-03,17.190000534057617
2024-05-06,17.299999237060547
2024-05-07,17.260000228881836
2024-05-08,17.389999389648438
2024-05-09,17.280000686645508
2024-05-10,17.450000762939453
2024-05-13,17.34000015258789
2024-05-14,17.559999465942383
2024-05-15,17.579999923706055
2024-05-16,17.489999771118164
2024-05-17,17.59000015258789
2024-05-20,17.360000610351562
2024-05-21,17.31999969482422
2024-05-22,17.079999923706055
2024-05-23,16.729999542236328
2024-05-24,16.889999389648438
2024-05-28,16.760000228881836
2024-05-29,16.420000076293945
2024-05-30,16.760000228881836
2024-05-31,17.09000015258789
2024-06-03,16.760000228881836
2024-06-04,16.530000686645508
2024-06-05,16.530000686645508
2024-06-06,16.479999542236328
2024-06-07,16.299999237060547
2024-06-10,16.06999969482422
2024-06-11,15.930000305175781
2024-06-12,16.1200008392334
2024-06-13,15.899999618530273
2024-06-14,15.779999732971191
2024-06-17,15.960000038146973
2024-06-18,16.139999389648438
2024-06-20,16.260000228881836
2024-06-21,16.479999542236328
2024-06-24,16.799999237060547
2024-06-25,16.450000762939453
2024-06-26,16.540000915527344
2024-06-27,16.729999542236328
2024-06-28,17.190000534057617
2024-07-01,17.100000381469727
2024-07-02,17.270000457763672
2024-07-03,16.989999771118164
2024-07-05,16.809999465942383
2024-07-08,16.670000076293945
2024-07-09,16.979999542236328
2024-07-10,17.459999084472656
2024-07-11,18.1299991607666
2024-07-12,18.15999984741211
2024-07-15,18.690000534057617
2024-07-16,19.540000915527344
2024-07-17,19.729999542236328
2024-07-18,19.530000686645508
2024-07-19,19.440000534057617
2024-07-22,19.760000228881836
2024-07-23,20.190000534057617
2024-07-24,19.860000610351562
2024-07-25,19.93000030517578
2024-07-26,20.219999313354492
2024-07-29,19.959999084472656
2024-07-30,20.15999984741211
2024-07-31,20.020000457763672
2024-08-01,19.200000762939453
2024-08-02,18.540000915527344
2024-08-05,17.93000030517578
2024-08-06,17.809999465942383
2024-08-07,17.700000762939453
2024-08-08,18.020000457763672
2024-08-09,17.950000762939453
2024-08-12,17.799999237060547
2024-08-13,17.969999313354492
2024-08-14,17.899999618530273
2024-08-15,18.440000534057617
2024-08-16,18.6200008392334
2024-08-19,18.860000610351562
2024-08-20,18.559999465942383
2024-08-21,18.649999618530273
2024-08-22,18.68000030517578
2024-08-23,19.579999923706055
2024-08-26,19.440000534057617
2024-08-27,19.389999389648438
2024-08-28,19.56999969482422
2024-08-29,19.639999389648438
2024-08-30,19.850000381469727
2024-09-03,19.540000915527344
2024-09-04,19.31999969482422
2024-09-05,18.969999313354492
2024-09-06,18.530000686645508
2024-09-09,18.600000381469727
2024-09-10,18.549999237060547
2024-09-11,18.25
2024-09-12,18.219999313354492
2024-09-13,18.760000228881836
2024-09-16,18.8700008392334
2024-09-17,18.920000076293945
2024-09-18,19.049999237060547
2024-09-19,19.459999084472656
2024-09-20,19.040000915527344
2024-09-23,18.969999313354492
2024-09-24,18.6299991607666
2024-09-25,18.469999313354492
2024-09-26,18.540000915527344
2024-09-27,18.459999084472656
2024-09-30,18.65999984741211
2024-10-01,18.059999465942383
2024-10-02,17.940000534057617
2024-10-03,17.989999771118164
2024-10-04,18.290000915527344
2024-10-07,18.1299991607666
2024-10-08,18.079999923706055
2024-10-09,18.290000915527344
2024-10-10,18.219999313354492
2024-10-11,18.739999771118164
2024-10-14,18.8700008392334
2024-10-15,19.1299991607666
2024-10-16,19.579999923706055
2024-10-17,19.68000030517578
2024-10-18,19.520000457763672
2024-10-21,18.8700008392334
2024-10-22,18.8700008392334
2024-10-23,18.90999984741211
2024-10-24,18.959999084472656
2024-10-25,18.709999084472656
2024-10-28,19.309999465942383
2024-10-29,19.1200008392334
2024-10-30,19.309999465942383
2024-10-31,19.260000228881836
2024-11-01,19.1200008392334
2024-11-04,18.899999618530273
2024-11-05,19.15999984741211
2024-11-06,22.149999618530273
2024-11-07,21.510000228881836
2024-11-08,21.850000381469727
2024-11-11,22.40999984741211
2024-11-12,22.3799991607666
2024-11-13,22.190000534057617
2024-11-14,21.799999237060547
2024-11-15,21.229999542236328
2024-11-18,21.219999313354492
2024-11-19,20.969999313354492
2024-11-20,20.93000030517578
2024-11-21,21.15999984741211
