Date,NTRS
2023-11-08,69.3499984741211
2023-11-09,69.4000015258789
2023-11-10,70.69999694824219
2023-11-13,70.9800033569336
2023-11-14,73.83999633789062
2023-11-15,74.87999725341797
2023-11-16,74.63999938964844
2023-11-17,75.37999725341797
2023-11-20,75.8499984741211
2023-11-21,75.55999755859375
2023-11-22,76.1500015258789
2023-11-24,76.36000061035156
2023-11-27,76.2300033569336
2023-11-28,76.69999694824219
2023-11-29,78.27999877929688
2023-11-30,79.25
2023-12-01,80.27999877929688
2023-12-04,80.7699966430664
2023-12-05,80.76000213623047
2023-12-06,80.66999816894531
2023-12-07,79.86000061035156
2023-12-08,80.38999938964844
2023-12-11,80.83000183105469
2023-12-12,80.45999908447266
2023-12-13,82.8499984741211
2023-12-14,85.93000030517578
2023-12-15,85.44999694824219
2023-12-18,85.58999633789062
2023-12-19,85.86000061035156
2023-12-20,83.08999633789062
2023-12-21,83.80000305175781
2023-12-22,83.83999633789062
2023-12-26,84.25
2023-12-27,84.56999969482422
2023-12-28,84.95999908447266
2023-12-29,84.37999725341797
2024-01-02,84.87000274658203
2024-01-03,82.58000183105469
2024-01-04,82.36000061035156
2024-01-05,83.47000122070312
2024-01-08,84.18000030517578
2024-01-09,84.33000183105469
2024-01-10,84.1500015258789
2024-01-11,83.44000244140625
2024-01-12,83.80999755859375
2024-01-16,83.2699966430664
2024-01-17,82.94000244140625
2024-01-18,80.91000366210938
2024-01-19,81.13999938964844
2024-01-22,81.41000366210938
2024-01-23,81.25
2024-01-24,80.87999725341797
2024-01-25,81.79000091552734
2024-01-26,81.5999984741211
2024-01-29,81.30000305175781
2024-01-30,80.86000061035156
2024-01-31,79.63999938964844
2024-02-01,79.30000305175781
2024-02-02,80.37999725341797
2024-02-05,78.73999786376953
2024-02-06,78.19999694824219
2024-02-07,79.12000274658203
2024-02-08,78.47000122070312
2024-02-09,79.63999938964844
2024-02-12,81.3499984741211
2024-02-13,77.47000122070312
2024-02-14,79.04000091552734
2024-02-15,80.80000305175781
2024-02-16,79.94999694824219
2024-02-20,79.61000061035156
2024-02-21,79.88999938964844
2024-02-22,79.9800033569336
2024-02-23,81.4800033569336
2024-02-26,81.19999694824219
2024-02-27,81.77999877929688
2024-02-28,81.44000244140625
2024-02-29,82.12999725341797
2024-03-01,82.66000366210938
2024-03-04,84.55000305175781
2024-03-05,85.16000366210938
2024-03-06,81.27999877929688
2024-03-07,81.91999816894531
2024-03-08,81.80999755859375
2024-03-11,81.94999694824219
2024-03-12,80.91999816894531
2024-03-13,81.7300033569336
2024-03-14,80.25
2024-03-15,81.45999908447266
2024-03-18,81.94999694824219
2024-03-19,82.23999786376953
2024-03-20,84.0999984741211
2024-03-21,86.5
2024-03-22,85.54000091552734
2024-03-25,85.8499984741211
2024-03-26,86.62000274658203
2024-03-27,87.75
2024-03-28,88.91999816894531
2024-04-01,88.44000244140625
2024-04-02,87.56999969482422
2024-04-03,87.93000030517578
2024-04-04,86.56999969482422
2024-04-05,86.77999877929688
2024-04-08,88.01000213623047
2024-04-09,88.12000274658203
2024-04-10,85.41000366210938
2024-04-11,84.93000030517578
2024-04-12,83.83000183105469
2024-04-15,83.70999908447266
2024-04-16,79.55999755859375
2024-04-17,81.2300033569336
2024-04-18,81.41000366210938
2024-04-19,81.44999694824219
2024-04-22,83.54000091552734
2024-04-23,84.18000030517578
2024-04-24,84.30000305175781
2024-04-25,83.44000244140625
2024-04-26,83.37999725341797
2024-04-29,83.55999755859375
2024-04-30,82.38999938964844
2024-05-01,83.05000305175781
2024-05-02,83.5
2024-05-03,84.62000274658203
2024-05-06,85.0199966430664
2024-05-07,84.66000366210938
2024-05-08,85.62000274658203
2024-05-09,86.77999877929688
2024-05-10,86.69999694824219
2024-05-13,85.88999938964844
2024-05-14,86.27999877929688
2024-05-15,86.44999694824219
2024-05-16,85.62999725341797
2024-05-17,85.51000213623047
2024-05-20,84.45999908447266
2024-05-21,84.5999984741211
2024-05-22,83.9000015258789
2024-05-23,82.86000061035156
2024-05-24,83.30999755859375
2024-05-28,82.08000183105469
2024-05-29,81.7300033569336
2024-05-30,82.9000015258789
2024-05-31,84.23999786376953
2024-06-03,83.61000061035156
2024-06-04,83.43000030517578
2024-06-05,82.8499984741211
2024-06-06,82.76000213623047
2024-06-07,82.29000091552734
2024-06-10,82.77999877929688
2024-06-11,79.83999633789062
2024-06-12,83.56999969482422
2024-06-13,82.68000030517578
2024-06-14,81.6500015258789
2024-06-17,82.08000183105469
2024-06-18,82.9000015258789
2024-06-20,82.16000366210938
2024-06-21,82.76000213623047
2024-06-24,83.51000213623047
2024-06-25,82.05999755859375
2024-06-26,82.58000183105469
2024-06-27,82.54000091552734
2024-06-28,83.9800033569336
2024-07-01,83.83000183105469
2024-07-02,84.2300033569336
2024-07-03,84.4000015258789
2024-07-05,83.12999725341797
2024-07-08,82.9000015258789
2024-07-09,83.93000030517578
2024-07-10,85.4000015258789
2024-07-11,86.86000061035156
2024-07-12,89.27999877929688
2024-07-15,90.33999633789062
2024-07-16,90.76000213623047
2024-07-17,86.16000366210938
2024-07-18,86.2300033569336
2024-07-19,85.48999786376953
2024-07-22,87.13999938964844
2024-07-23,86.44999694824219
2024-07-24,86.44999694824219
2024-07-25,87.9800033569336
2024-07-26,89.43000030517578
2024-07-29,88.5999984741211
2024-07-30,88.94999694824219
2024-07-31,88.6500015258789
2024-08-01,86.88999938964844
2024-08-02,84.88999938964844
2024-08-05,82.4800033569336
2024-08-06,83.0999984741211
2024-08-07,82.94000244140625
2024-08-08,83.5
2024-08-09,84.29000091552734
2024-08-12,82.51000213623047
2024-08-13,83.62000274658203
2024-08-14,84.80999755859375
2024-08-15,86.2300033569336
2024-08-16,87.19999694824219
2024-08-19,87.18000030517578
2024-08-20,86.08000183105469
2024-08-21,86.5999984741211
2024-08-22,87.18000030517578
2024-08-23,88.69999694824219
2024-08-26,88.8499984741211
2024-08-27,88.9000015258789
2024-08-28,88.6500015258789
2024-08-29,89.48999786376953
2024-08-30,91.20999908447266
2024-09-03,90.0199966430664
2024-09-04,89.44999694824219
2024-09-05,89.66000366210938
2024-09-06,86.66000366210938
2024-09-09,87.76000213623047
2024-09-10,88.47000122070312
2024-09-11,87.2300033569336
2024-09-12,87.44999694824219
2024-09-13,88.23999786376953
2024-09-16,89.75
2024-09-17,90.6500015258789
2024-09-18,90.30999755859375
2024-09-19,92.62000274658203
2024-09-20,91.9000015258789
2024-09-23,91.51000213623047
2024-09-24,91.41000366210938
2024-09-25,90.79000091552734
2024-09-26,89.93000030517578
2024-09-27,90.06999969482422
2024-09-30,90.02999877929688
2024-10-01,88.72000122070312
2024-10-02,88.4000015258789
2024-10-03,88.56999969482422
2024-10-04,90.45999908447266
2024-10-07,90.19999694824219
2024-10-08,91.05999755859375
2024-10-09,91.52999877929688
2024-10-10,91.08999633789062
2024-10-11,92.16999816894531
2024-10-14,94.05999755859375
2024-10-15,94.37999725341797
2024-10-16,96.63999938964844
2024-10-17,96.26000213623047
2024-10-18,96.4000015258789
2024-10-21,95.76000213623047
2024-10-22,95.79000091552734
2024-10-23,102.51000213623047
2024-10-24,102.79000091552734
2024-10-25,100.19000244140625
2024-10-28,101.87999725341797
2024-10-29,102.31999969482422
2024-10-30,101.45999908447266
2024-10-31,100.5199966430664
2024-11-01,99.93000030517578
2024-11-04,100.23999786376953
2024-11-05,101.3499984741211
2024-11-06,106.56999969482422
2024-11-07,105.25
2024-11-08,105.18000030517578
2024-11-11,106.75
2024-11-12,106.94999694824219
2024-11-13,106.83999633789062
2024-11-14,105.95999908447266
2024-11-15,107.5999984741211
2024-11-18,108.93000030517578
2024-11-19,107.83999633789062
2024-11-20,107.87999725341797
2024-11-21,108.94000244140625
