Date,TPG
2023-02-14,32.70000076293945
2023-02-15,34.7400016784668
2023-02-16,33.369998931884766
2023-02-17,33.72999954223633
2023-02-21,33.119998931884766
2023-02-22,32.619998931884766
2023-02-23,32.79999923706055
2023-02-24,31.729999542236328
2023-02-27,32.18000030517578
2023-02-28,33.02000045776367
2023-03-01,32.849998474121094
2023-03-02,32.75
2023-03-03,33.540000915527344
2023-03-06,33.70000076293945
2023-03-07,32.459999084472656
2023-03-08,33.349998474121094
2023-03-09,31.450000762939453
2023-03-10,28.860000610351562
2023-03-13,27.450000762939453
2023-03-14,27.209999084472656
2023-03-15,27.959999084472656
2023-03-16,27.8700008392334
2023-03-17,27.270000457763672
2023-03-20,27.06999969482422
2023-03-21,28.760000228881836
2023-03-22,28.059999465942383
2023-03-23,27.969999313354492
2023-03-24,28.510000228881836
2023-03-27,28.40999984741211
2023-03-28,28.549999237060547
2023-03-29,28.829999923706055
2023-03-30,28.239999771118164
2023-03-31,29.329999923706055
2023-04-03,29.239999771118164
2023-04-04,28.770000457763672
2023-04-05,28.010000228881836
2023-04-06,27.979999542236328
2023-04-10,28.229999542236328
2023-04-11,28.979999542236328
2023-04-12,29.020000457763672
2023-04-13,30.1200008392334
2023-04-14,29.489999771118164
2023-04-17,29.670000076293945
2023-04-18,30.110000610351562
2023-04-19,31.049999237060547
2023-04-20,29.84000015258789
2023-04-21,29.690000534057617
2023-04-24,29.510000228881836
2023-04-25,28.690000534057617
2023-04-26,27.959999084472656
2023-04-27,28.540000915527344
2023-04-28,28.969999313354492
2023-05-01,28.780000686645508
2023-05-02,27.559999465942383
2023-05-03,27.329999923706055
2023-05-04,25.510000228881836
2023-05-05,26.520000457763672
2023-05-08,27.260000228881836
2023-05-09,27.149999618530273
2023-05-10,27.309999465942383
2023-05-11,27.110000610351562
2023-05-12,27.190000534057617
2023-05-15,27.790000915527344
2023-05-16,27.270000457763672
2023-05-17,27.56999969482422
2023-05-18,26.780000686645508
2023-05-19,26.739999771118164
2023-05-22,26.600000381469727
2023-05-23,25.559999465942383
2023-05-24,25.06999969482422
2023-05-25,25.579999923706055
2023-05-26,25.670000076293945
2023-05-30,25.829999923706055
2023-05-31,25.799999237060547
2023-06-01,26.520000457763672
2023-06-02,27.049999237060547
2023-06-05,27.260000228881836
2023-06-06,27.979999542236328
2023-06-07,28.34000015258789
2023-06-08,28.809999465942383
2023-06-09,28.8700008392334
2023-06-12,28.700000762939453
2023-06-13,29.729999542236328
2023-06-14,29.43000030517578
2023-06-15,30.0
2023-06-16,29.889999389648438
2023-06-20,29.760000228881836
2023-06-21,29.0
2023-06-22,28.15999984741211
2023-06-23,27.25
2023-06-26,27.600000381469727
2023-06-27,28.09000015258789
2023-06-28,28.15999984741211
2023-06-29,28.489999771118164
2023-06-30,29.260000228881836
2023-07-03,29.25
2023-07-05,28.850000381469727
2023-07-06,28.5
2023-07-07,29.309999465942383
2023-07-10,29.020000457763672
2023-07-11,29.309999465942383
2023-07-12,29.6299991607666
2023-07-13,30.360000610351562
2023-07-14,30.350000381469727
2023-07-17,30.43000030517578
2023-07-18,30.950000762939453
2023-07-19,31.290000915527344
2023-07-20,31.31999969482422
2023-07-21,30.739999771118164
2023-07-24,30.6299991607666
2023-07-25,30.649999618530273
2023-07-26,30.59000015258789
2023-07-27,29.81999969482422
2023-07-28,30.09000015258789
2023-07-31,29.43000030517578
2023-08-01,29.510000228881836
2023-08-02,29.09000015258789
2023-08-03,29.299999237060547
2023-08-04,29.93000030517578
2023-08-07,29.790000915527344
2023-08-08,27.6200008392334
2023-08-09,27.469999313354492
2023-08-10,27.510000228881836
2023-08-11,27.5
2023-08-14,27.280000686645508
2023-08-15,26.920000076293945
2023-08-16,26.6299991607666
2023-08-17,26.190000534057617
2023-08-18,26.440000534057617
2023-08-21,26.350000381469727
2023-08-22,26.760000228881836
2023-08-23,26.829999923706055
2023-08-24,26.6299991607666
2023-08-25,26.579999923706055
2023-08-28,27.030000686645508
2023-08-29,28.15999984741211
2023-08-30,28.059999465942383
2023-08-31,28.1200008392334
2023-09-01,28.049999237060547
2023-09-05,28.3799991607666
2023-09-06,28.18000030517578
2023-09-07,28.709999084472656
2023-09-08,29.350000381469727
2023-09-11,29.649999618530273
2023-09-12,30.239999771118164
2023-09-13,30.459999084472656
2023-09-14,30.8700008392334
2023-09-15,31.700000762939453
2023-09-18,31.420000076293945
2023-09-19,31.06999969482422
2023-09-20,30.700000762939453
2023-09-21,30.170000076293945
2023-09-22,30.149999618530273
2023-09-25,30.56999969482422
2023-09-26,30.110000610351562
2023-09-27,30.420000076293945
2023-09-28,30.559999465942383
2023-09-29,30.1200008392334
2023-10-02,29.540000915527344
2023-10-03,28.780000686645508
2023-10-04,29.360000610351562
2023-10-05,29.68000030517578
2023-10-06,30.170000076293945
2023-10-09,30.440000534057617
2023-10-10,30.739999771118164
2023-10-11,31.1299991607666
2023-10-12,30.18000030517578
2023-10-13,30.200000762939453
2023-10-16,29.93000030517578
2023-10-17,30.040000915527344
2023-10-18,29.209999084472656
2023-10-19,27.540000915527344
2023-10-20,27.079999923706055
2023-10-23,27.459999084472656
2023-10-24,27.65999984741211
2023-10-25,26.8799991607666
2023-10-26,27.270000457763672
2023-10-27,26.979999542236328
2023-10-30,27.639999389648438
2023-10-31,27.639999389648438
2023-11-01,28.18000030517578
2023-11-02,28.989999771118164
2023-11-03,29.75
2023-11-06,29.520000457763672
2023-11-07,30.399999618530273
2023-11-08,31.34000015258789
2023-11-09,31.059999465942383
2023-11-10,31.719999313354492
2023-11-13,32.06999969482422
2023-11-14,33.470001220703125
2023-11-15,34.20000076293945
2023-11-16,33.84000015258789
2023-11-17,34.84000015258789
2023-11-20,35.18000030517578
2023-11-21,34.52000045776367
2023-11-22,34.880001068115234
2023-11-24,34.970001220703125
2023-11-27,34.72999954223633
2023-11-28,34.290000915527344
2023-11-29,34.84000015258789
2023-11-30,35.0
2023-12-01,35.439998626708984
2023-12-04,35.47999954223633
2023-12-05,36.290000915527344
2023-12-06,36.70000076293945
2023-12-07,37.11000061035156
2023-12-08,37.4900016784668
2023-12-11,37.72999954223633
2023-12-12,37.439998626708984
2023-12-13,38.83000183105469
2023-12-14,41.150001525878906
2023-12-15,42.06999969482422
2023-12-18,41.810001373291016
2023-12-19,42.310001373291016
2023-12-20,42.15999984741211
2023-12-21,43.209999084472656
2023-12-22,43.7400016784668
2023-12-26,43.93000030517578
2023-12-27,43.529998779296875
2023-12-28,43.63999938964844
2023-12-29,43.16999816894531
2024-01-02,40.86000061035156
2024-01-03,39.7400016784668
2024-01-04,39.779998779296875
2024-01-05,39.689998626708984
2024-01-08,39.209999084472656
2024-01-09,39.349998474121094
2024-01-10,39.79999923706055
2024-01-11,39.86000061035156
2024-01-12,39.52000045776367
2024-01-16,39.029998779296875
2024-01-17,38.79999923706055
2024-01-18,39.099998474121094
2024-01-19,40.20000076293945
2024-01-22,40.59000015258789
2024-01-23,40.70000076293945
2024-01-24,40.7400016784668
2024-01-25,41.4900016784668
2024-01-26,42.02000045776367
2024-01-29,42.189998626708984
2024-01-30,42.27000045776367
2024-01-31,41.630001068115234
2024-02-01,41.97999954223633
2024-02-02,42.119998931884766
2024-02-05,41.95000076293945
2024-02-06,42.41999816894531
2024-02-07,43.099998474121094
2024-02-08,43.43000030517578
2024-02-09,44.529998779296875
2024-02-12,45.400001525878906
2024-02-13,43.18000030517578
2024-02-14,43.63999938964844
2024-02-15,43.290000915527344
2024-02-16,43.189998626708984
2024-02-20,43.15999984741211
2024-02-21,43.5
2024-02-22,43.189998626708984
2024-02-23,42.81999969482422
2024-02-26,43.880001068115234
2024-02-27,44.189998626708984
2024-02-28,43.630001068115234
2024-02-29,44.349998474121094
2024-03-01,44.959999084472656
2024-03-04,45.5099983215332
2024-03-05,45.400001525878906
2024-03-06,45.380001068115234
2024-03-07,45.560001373291016
2024-03-08,45.349998474121094
2024-03-11,44.08000183105469
2024-03-12,44.68000030517578
2024-03-13,44.77000045776367
2024-03-14,44.380001068115234
2024-03-15,44.130001068115234
2024-03-18,43.939998626708984
2024-03-19,44.91999816894531
2024-03-20,45.380001068115234
2024-03-21,46.560001373291016
2024-03-22,45.33000183105469
2024-03-25,45.349998474121094
2024-03-26,44.7599983215332
2024-03-27,44.97999954223633
2024-03-28,44.70000076293945
2024-04-01,44.75
2024-04-02,44.13999938964844
2024-04-03,45.029998779296875
2024-04-04,44.099998474121094
2024-04-05,44.459999084472656
2024-04-08,45.2400016784668
2024-04-09,45.040000915527344
2024-04-10,44.7400016784668
2024-04-11,44.7599983215332
2024-04-12,43.310001373291016
2024-04-15,42.459999084472656
2024-04-16,42.66999816894531
2024-04-17,42.849998474121094
2024-04-18,42.81999969482422
2024-04-19,42.47999954223633
2024-04-22,43.20000076293945
2024-04-23,44.15999984741211
2024-04-24,43.790000915527344
2024-04-25,43.43000030517578
2024-04-26,43.869998931884766
2024-04-29,43.810001373291016
2024-04-30,43.099998474121094
2024-05-01,43.810001373291016
2024-05-02,43.630001068115234
2024-05-03,44.16999816894531
2024-05-06,45.150001525878906
2024-05-07,45.0
2024-05-08,43.52000045776367
2024-05-09,42.93000030517578
2024-05-10,42.5
2024-05-13,42.36000061035156
2024-05-14,42.380001068115234
2024-05-15,43.560001373291016
2024-05-16,43.459999084472656
2024-05-17,42.88999938964844
2024-05-20,43.209999084472656
2024-05-21,43.40999984741211
2024-05-22,43.08000183105469
2024-05-23,42.869998931884766
2024-05-24,44.22999954223633
2024-05-28,43.2400016784668
2024-05-29,41.720001220703125
2024-05-30,41.7400016784668
2024-05-31,41.91999816894531
2024-06-03,41.31999969482422
2024-06-04,40.599998474121094
2024-06-05,41.130001068115234
2024-06-06,40.380001068115234
2024-06-07,39.5099983215332
2024-06-10,40.06999969482422
2024-06-11,40.119998931884766
2024-06-12,41.099998474121094
2024-06-13,41.11000061035156
2024-06-14,40.77000045776367
2024-06-17,41.2400016784668
2024-06-18,40.97999954223633
2024-06-20,41.619998931884766
2024-06-21,41.209999084472656
2024-06-24,42.0099983215332
2024-06-25,42.04999923706055
2024-06-26,41.45000076293945
2024-06-27,41.869998931884766
2024-06-28,41.45000076293945
2024-07-01,40.900001525878906
2024-07-02,41.130001068115234
2024-07-03,41.130001068115234
2024-07-05,40.63999938964844
2024-07-08,40.56999969482422
2024-07-09,40.4900016784668
2024-07-10,41.18000030517578
2024-07-11,42.45000076293945
2024-07-12,43.95000076293945
2024-07-15,46.20000076293945
2024-07-16,47.75
2024-07-17,46.90999984741211
2024-07-18,47.959999084472656
2024-07-19,47.33000183105469
2024-07-22,48.27000045776367
2024-07-23,49.0099983215332
2024-07-24,47.5099983215332
2024-07-25,48.83000183105469
2024-07-26,49.45000076293945
2024-07-29,49.459999084472656
2024-07-30,50.27000045776367
2024-07-31,50.9900016784668
2024-08-01,49.25
2024-08-02,45.08000183105469
2024-08-05,42.959999084472656
2024-08-06,42.95000076293945
2024-08-07,43.599998474121094
2024-08-08,45.310001373291016
2024-08-09,46.060001373291016
2024-08-12,45.540000915527344
2024-08-13,47.2599983215332
2024-08-14,48.0
2024-08-15,49.130001068115234
2024-08-16,48.81999969482422
2024-08-19,48.93000030517578
2024-08-20,48.529998779296875
2024-08-21,49.4900016784668
2024-08-22,49.470001220703125
2024-08-23,50.209999084472656
2024-08-26,50.5099983215332
2024-08-27,50.56999969482422
2024-08-28,49.86000061035156
2024-08-29,49.529998779296875
2024-08-30,50.45000076293945
2024-09-03,48.83000183105469
2024-09-04,49.52000045776367
2024-09-05,49.650001525878906
2024-09-06,48.7400016784668
2024-09-09,49.86000061035156
2024-09-10,50.18000030517578
2024-09-11,51.189998626708984
2024-09-12,53.95000076293945
2024-09-13,56.439998626708984
2024-09-16,57.18000030517578
2024-09-17,57.459999084472656
2024-09-18,57.9900016784668
2024-09-19,59.33000183105469
2024-09-20,58.720001220703125
2024-09-23,58.599998474121094
2024-09-24,58.68000030517578
2024-09-25,58.4900016784668
2024-09-26,57.83000183105469
2024-09-27,58.0099983215332
2024-09-30,57.560001373291016
2024-10-01,58.310001373291016
2024-10-02,58.470001220703125
2024-10-03,58.88999938964844
2024-10-04,60.470001220703125
2024-10-07,60.15999984741211
2024-10-08,58.79999923706055
2024-10-09,59.869998931884766
2024-10-10,59.689998626708984
2024-10-11,60.540000915527344
2024-10-14,60.40999984741211
2024-10-15,60.97999954223633
2024-10-16,62.27000045776367
2024-10-17,65.08000183105469
2024-10-18,66.33999633789062
2024-10-21,66.68000030517578
2024-10-22,67.5
2024-10-23,66.9800033569336
2024-10-24,68.9000015258789
2024-10-25,67.33000183105469
2024-10-28,68.26000213623047
2024-10-29,68.44000244140625
2024-10-30,68.38999938964844
2024-10-31,67.68000030517578
2024-11-01,65.94000244140625
2024-11-04,61.790000915527344
2024-11-05,60.880001068115234
2024-11-06,67.79000091552734
2024-11-07,66.43000030517578
2024-11-08,66.22000122070312
2024-11-11,68.70999908447266
2024-11-12,67.63999938964844
2024-11-13,65.91000366210938
2024-11-14,65.9000015258789
2024-11-15,64.66999816894531
2024-11-18,66.43000030517578
2024-11-19,67.91999816894531
2024-11-20,67.55999755859375
2024-11-21,69.69999694824219
