Date,EXPO
2023-08-16,87.7300033569336
2023-08-17,87.88999938964844
2023-08-18,89.06999969482422
2023-08-21,89.80000305175781
2023-08-22,90.16999816894531
2023-08-23,90.1500015258789
2023-08-24,89.70999908447266
2023-08-25,90.54000091552734
2023-08-28,90.13999938964844
2023-08-29,91.27999877929688
2023-08-30,91.16000366210938
2023-08-31,89.86000061035156
2023-09-01,90.43000030517578
2023-09-05,89.4800033569336
2023-09-06,89.6500015258789
2023-09-07,89.0999984741211
2023-09-08,88.30000305175781
2023-09-11,88.5999984741211
2023-09-12,89.31999969482422
2023-09-13,90.27999877929688
2023-09-14,91.62999725341797
2023-09-15,91.83999633789062
2023-09-18,90.91999816894531
2023-09-19,90.4800033569336
2023-09-20,89.6500015258789
2023-09-21,87.62999725341797
2023-09-22,85.66999816894531
2023-09-25,86.33000183105469
2023-09-26,85.33999633789062
2023-09-27,86.37000274658203
2023-09-28,87.0999984741211
2023-09-29,85.5999984741211
2023-10-02,85.18000030517578
2023-10-03,84.68000030517578
2023-10-04,85.7300033569336
2023-10-05,86.81999969482422
2023-10-06,88.55999755859375
2023-10-09,89.98999786376953
2023-10-10,90.13999938964844
2023-10-11,90.38999938964844
2023-10-12,89.3499984741211
2023-10-13,87.87000274658203
2023-10-16,89.23999786376953
2023-10-17,89.62000274658203
2023-10-18,88.36000061035156
2023-10-19,86.94000244140625
2023-10-20,86.0199966430664
2023-10-23,84.9000015258789
2023-10-24,83.94999694824219
2023-10-25,83.0
2023-10-26,84.94000244140625
2023-10-27,72.7300033569336
2023-10-30,73.41999816894531
2023-10-31,73.29000091552734
2023-11-01,70.73999786376953
2023-11-02,73.91000366210938
2023-11-03,75.0
2023-11-06,73.41000366210938
2023-11-07,73.45999908447266
2023-11-08,72.9800033569336
2023-11-09,72.12999725341797
2023-11-10,73.77999877929688
2023-11-13,73.88999938964844
2023-11-14,78.45999908447266
2023-11-15,77.22000122070312
2023-11-16,77.02999877929688
2023-11-17,77.20999908447266
2023-11-20,77.95999908447266
2023-11-21,78.44999694824219
2023-11-22,78.36000061035156
2023-11-24,77.58000183105469
2023-11-27,77.02999877929688
2023-11-28,76.47000122070312
2023-11-29,76.45999908447266
2023-11-30,76.95999908447266
2023-12-01,79.12999725341797
2023-12-04,81.02999877929688
2023-12-05,80.87000274658203
2023-12-06,82.2300033569336
2023-12-07,83.0
2023-12-08,83.41999816894531
2023-12-11,82.88999938964844
2023-12-12,82.22000122070312
2023-12-13,83.69999694824219
2023-12-14,85.11000061035156
2023-12-15,84.63999938964844
2023-12-18,85.38999938964844
2023-12-19,86.08000183105469
2023-12-20,85.31999969482422
2023-12-21,86.5199966430664
2023-12-22,89.08999633789062
2023-12-26,90.30999755859375
2023-12-27,89.7300033569336
2023-12-28,89.30000305175781
2023-12-29,88.04000091552734
2024-01-02,90.91000366210938
2024-01-03,85.7300033569336
2024-01-04,86.4800033569336
2024-01-05,86.33000183105469
2024-01-08,89.31999969482422
2024-01-09,89.12999725341797
2024-01-10,87.79000091552734
2024-01-11,89.62000274658203
2024-01-12,91.81999969482422
2024-01-16,90.13999938964844
2024-01-17,88.75
2024-01-18,89.33999633789062
2024-01-19,89.23999786376953
2024-01-22,90.20999908447266
2024-01-23,91.01000213623047
2024-01-24,88.26000213623047
2024-01-25,88.66000366210938
2024-01-26,88.62999725341797
2024-01-29,90.52999877929688
2024-01-30,91.08000183105469
2024-01-31,88.19000244140625
2024-02-01,89.93000030517578
2024-02-02,78.38999938964844
2024-02-05,77.76000213623047
2024-02-06,78.3499984741211
2024-02-07,77.01000213623047
2024-02-08,78.62999725341797
2024-02-09,77.76000213623047
2024-02-12,78.72000122070312
2024-02-13,74.80999755859375
2024-02-14,75.87000274658203
2024-02-15,77.9000015258789
2024-02-16,78.08999633789062
2024-02-20,77.19000244140625
2024-02-21,76.86000061035156
2024-02-22,76.37000274658203
2024-02-23,78.45999908447266
2024-02-26,79.22000122070312
2024-02-27,79.13999938964844
2024-02-28,78.9000015258789
2024-02-29,80.88999938964844
2024-03-01,80.7300033569336
2024-03-04,81.73999786376953
2024-03-05,78.86000061035156
2024-03-06,81.16000366210938
2024-03-07,80.81999969482422
2024-03-08,80.62999725341797
2024-03-11,79.4800033569336
2024-03-12,79.38999938964844
2024-03-13,78.79000091552734
2024-03-14,77.55999755859375
2024-03-15,79.16999816894531
2024-03-18,78.8499984741211
2024-03-19,79.68000030517578
2024-03-20,80.51000213623047
2024-03-21,82.0
2024-03-22,80.9000015258789
2024-03-25,79.06999969482422
2024-03-26,79.8499984741211
2024-03-27,81.86000061035156
2024-03-28,82.69000244140625
2024-04-01,81.12999725341797
2024-04-02,80.30999755859375
2024-04-03,79.97000122070312
2024-04-04,78.95999908447266
2024-04-05,78.88999938964844
2024-04-08,80.4000015258789
2024-04-09,81.12000274658203
2024-04-10,78.80999755859375
2024-04-11,79.87000274658203
2024-04-12,78.38999938964844
2024-04-15,78.47000122070312
2024-04-16,78.1500015258789
2024-04-17,77.7300033569336
2024-04-18,78.12000274658203
2024-04-19,79.16999816894531
2024-04-22,79.6500015258789
2024-04-23,80.36000061035156
2024-04-24,80.5999984741211
2024-04-25,79.68000030517578
2024-04-26,95.20999908447266
2024-04-29,93.19999694824219
2024-04-30,91.91000366210938
2024-05-01,91.8499984741211
2024-05-02,92.41999816894531
2024-05-03,94.33000183105469
2024-05-06,94.5
2024-05-07,94.68000030517578
2024-05-08,94.05000305175781
2024-05-09,94.45999908447266
2024-05-10,94.33000183105469
2024-05-13,94.72000122070312
2024-05-14,94.4000015258789
2024-05-15,95.38999938964844
2024-05-16,95.44000244140625
2024-05-17,95.18000030517578
2024-05-20,96.7699966430664
2024-05-21,97.12999725341797
2024-05-22,95.94000244140625
2024-05-23,95.37999725341797
2024-05-24,96.27999877929688
2024-05-28,94.70999908447266
2024-05-29,92.80999755859375
2024-05-30,94.04000091552734
2024-05-31,95.12000274658203
2024-06-03,94.58000183105469
2024-06-04,93.69000244140625
2024-06-05,95.66999816894531
2024-06-06,95.13999938964844
2024-06-07,93.4800033569336
2024-06-10,93.37999725341797
2024-06-11,94.05999755859375
2024-06-12,95.33000183105469
2024-06-13,95.91000366210938
2024-06-14,95.1500015258789
2024-06-17,96.54000091552734
2024-06-18,96.4800033569336
2024-06-20,94.75
2024-06-21,95.4000015258789
2024-06-24,96.22000122070312
2024-06-25,95.44999694824219
2024-06-26,94.44000244140625
2024-06-27,95.62000274658203
2024-06-28,95.12000274658203
2024-07-01,93.44999694824219
2024-07-02,93.94000244140625
2024-07-03,94.44000244140625
2024-07-05,94.25
2024-07-08,94.29000091552734
2024-07-09,94.62999725341797
2024-07-10,95.04000091552734
2024-07-11,97.4000015258789
2024-07-12,99.18000030517578
2024-07-15,101.7300033569336
2024-07-16,105.94000244140625
2024-07-17,105.05000305175781
2024-07-18,104.05000305175781
2024-07-19,103.8499984741211
2024-07-22,105.88999938964844
2024-07-23,106.13999938964844
2024-07-24,105.20999908447266
2024-07-25,106.06999969482422
2024-07-26,105.44999694824219
2024-07-29,105.13999938964844
2024-07-30,106.95999908447266
2024-07-31,106.08000183105469
2024-08-01,104.55000305175781
2024-08-02,103.66000366210938
2024-08-05,101.77999877929688
2024-08-06,102.93000030517578
2024-08-07,102.20999908447266
2024-08-08,103.91000366210938
2024-08-09,104.06999969482422
2024-08-12,102.62999725341797
2024-08-13,103.33000183105469
2024-08-14,102.5
2024-08-15,105.4800033569336
2024-08-16,105.26000213623047
2024-08-19,105.51000213623047
2024-08-20,103.63999938964844
2024-08-21,104.0999984741211
2024-08-22,103.69000244140625
2024-08-23,106.26000213623047
2024-08-26,106.33000183105469
2024-08-27,106.80000305175781
2024-08-28,105.75
2024-08-29,107.23999786376953
2024-08-30,108.2699966430664
2024-09-03,106.33999633789062
2024-09-04,106.36000061035156
2024-09-05,104.94999694824219
2024-09-06,102.58000183105469
2024-09-09,103.7699966430664
2024-09-10,104.75
2024-09-11,104.58999633789062
2024-09-12,105.20999908447266
2024-09-13,107.29000091552734
2024-09-16,107.58999633789062
2024-09-17,108.3499984741211
2024-09-18,108.48999786376953
2024-09-19,111.75
2024-09-20,110.7699966430664
2024-09-23,111.23999786376953
2024-09-24,112.77999877929688
2024-09-25,113.04000091552734
2024-09-26,112.61000061035156
2024-09-27,113.25
2024-09-30,115.27999877929688
2024-10-01,113.16999816894531
2024-10-02,114.22000122070312
2024-10-03,113.55999755859375
2024-10-04,114.62999725341797
2024-10-07,112.62999725341797
2024-10-08,112.16000366210938
2024-10-09,113.16999816894531
2024-10-10,110.69999694824219
2024-10-11,112.77999877929688
2024-10-14,113.05999755859375
2024-10-15,113.79000091552734
2024-10-16,114.52999877929688
2024-10-17,113.37000274658203
2024-10-18,112.9000015258789
2024-10-21,110.05000305175781
2024-10-22,107.52999877929688
2024-10-23,107.08999633789062
2024-10-24,106.36000061035156
2024-10-25,96.91999816894531
2024-10-28,97.80000305175781
2024-10-29,97.75
2024-10-30,96.20999908447266
2024-10-31,94.37999725341797
2024-11-01,95.38999938964844
2024-11-04,96.62000274658203
2024-11-05,98.20999908447266
2024-11-06,104.7699966430664
2024-11-07,104.19999694824219
2024-11-08,104.97000122070312
2024-11-11,106.2300033569336
2024-11-12,102.9800033569336
2024-11-13,102.55999755859375
2024-11-14,98.61000061035156
2024-11-15,97.4000015258789
2024-11-18,96.01000213623047
2024-11-19,94.87000274658203
2024-11-20,95.05000305175781
2024-11-21,95.87000274658203
