Date,CORT
2023-11-27,25.270000457763672
2023-11-28,25.450000762939453
2023-11-29,25.559999465942383
2023-11-30,25.469999313354492
2023-12-01,25.969999313354492
2023-12-04,26.260000228881836
2023-12-05,26.459999084472656
2023-12-06,27.040000915527344
2023-12-07,26.729999542236328
2023-12-08,26.540000915527344
2023-12-11,27.190000534057617
2023-12-12,27.850000381469727
2023-12-13,30.06999969482422
2023-12-14,29.829999923706055
2023-12-15,29.75
2023-12-18,30.540000915527344
2023-12-19,31.229999542236328
2023-12-20,30.8799991607666
2023-12-21,31.65999984741211
2023-12-22,32.7599983215332
2023-12-26,32.41999816894531
2023-12-27,32.81999969482422
2023-12-28,32.880001068115234
2023-12-29,32.47999954223633
2024-01-02,24.15999984741211
2024-01-03,25.389999389648438
2024-01-04,25.34000015258789
2024-01-05,24.280000686645508
2024-01-08,27.459999084472656
2024-01-09,25.100000381469727
2024-01-10,24.540000915527344
2024-01-11,23.450000762939453
2024-01-12,23.200000762939453
2024-01-16,24.610000610351562
2024-01-17,24.81999969482422
2024-01-18,24.739999771118164
2024-01-19,24.420000076293945
2024-01-22,23.559999465942383
2024-01-23,23.440000534057617
2024-01-24,22.8700008392334
2024-01-25,22.959999084472656
2024-01-26,21.65999984741211
2024-01-29,22.329999923706055
2024-01-30,21.8700008392334
2024-01-31,21.100000381469727
2024-02-01,21.6299991607666
2024-02-02,21.579999923706055
2024-02-05,21.469999313354492
2024-02-06,22.020000457763672
2024-02-07,22.260000228881836
2024-02-08,22.489999771118164
2024-02-09,23.010000228881836
2024-02-12,23.950000762939453
2024-02-13,23.049999237060547
2024-02-14,24.200000762939453
2024-02-15,24.459999084472656
2024-02-16,22.709999084472656
2024-02-20,22.579999923706055
2024-02-21,21.65999984741211
2024-02-22,22.989999771118164
2024-02-23,22.450000762939453
2024-02-26,23.1299991607666
2024-02-27,24.149999618530273
2024-02-28,23.700000762939453
2024-02-29,23.5
2024-03-01,24.059999465942383
2024-03-04,24.149999618530273
2024-03-05,23.18000030517578
2024-03-06,23.030000686645508
2024-03-07,23.3799991607666
2024-03-08,23.639999389648438
2024-03-11,23.75
2024-03-12,24.459999084472656
2024-03-13,24.200000762939453
2024-03-14,23.670000076293945
2024-03-15,23.229999542236328
2024-03-18,24.309999465942383
2024-03-19,24.25
2024-03-20,24.40999984741211
2024-03-21,24.75
2024-03-22,24.5
2024-03-25,24.65999984741211
2024-03-26,24.75
2024-03-27,25.31999969482422
2024-03-28,25.190000534057617
2024-04-01,25.739999771118164
2024-04-02,25.360000610351562
2024-04-03,25.649999618530273
2024-04-04,25.049999237060547
2024-04-05,25.200000762939453
2024-04-08,24.229999542236328
2024-04-09,25.459999084472656
2024-04-10,23.799999237060547
2024-04-11,23.81999969482422
2024-04-12,23.510000228881836
2024-04-15,23.149999618530273
2024-04-16,23.389999389648438
2024-04-17,23.0
2024-04-18,22.65999984741211
2024-04-19,22.950000762939453
2024-04-22,22.299999237060547
2024-04-23,23.0
2024-04-24,22.479999542236328
2024-04-25,22.209999084472656
2024-04-26,22.799999237060547
2024-04-29,23.3700008392334
2024-04-30,23.31999969482422
2024-05-01,23.8799991607666
2024-05-02,25.059999465942383
2024-05-03,24.520000457763672
2024-05-06,23.969999313354492
2024-05-07,24.479999542236328
2024-05-08,25.399999618530273
2024-05-09,26.600000381469727
2024-05-10,27.040000915527344
2024-05-13,27.530000686645508
2024-05-14,27.65999984741211
2024-05-15,27.829999923706055
2024-05-16,27.540000915527344
2024-05-17,28.09000015258789
2024-05-20,28.8799991607666
2024-05-21,28.799999237060547
2024-05-22,28.6200008392334
2024-05-23,27.84000015258789
2024-05-24,27.520000457763672
2024-05-28,31.610000610351562
2024-05-29,31.530000686645508
2024-05-30,31.209999084472656
2024-05-31,30.170000076293945
2024-06-03,31.299999237060547
2024-06-04,32.869998931884766
2024-06-05,34.439998626708984
2024-06-06,34.47999954223633
2024-06-07,33.310001373291016
2024-06-10,31.93000030517578
2024-06-11,32.790000915527344
2024-06-12,32.63999938964844
2024-06-13,31.510000228881836
2024-06-14,28.969999313354492
2024-06-17,28.59000015258789
2024-06-18,28.149999618530273
2024-06-20,29.399999618530273
2024-06-21,30.040000915527344
2024-06-24,30.59000015258789
2024-06-25,30.389999389648438
2024-06-26,31.600000381469727
2024-06-27,32.060001373291016
2024-06-28,32.4900016784668
2024-07-01,32.66999816894531
2024-07-02,31.559999465942383
2024-07-03,30.5
2024-07-05,30.079999923706055
2024-07-08,29.510000228881836
2024-07-09,29.899999618530273
2024-07-10,30.6200008392334
2024-07-11,31.170000076293945
2024-07-12,31.5
2024-07-15,32.349998474121094
2024-07-16,33.34000015258789
2024-07-17,33.2400016784668
2024-07-18,33.290000915527344
2024-07-19,33.880001068115234
2024-07-22,34.56999969482422
2024-07-23,34.560001373291016
2024-07-24,34.47999954223633
2024-07-25,34.869998931884766
2024-07-26,35.599998474121094
2024-07-29,36.529998779296875
2024-07-30,36.119998931884766
2024-07-31,38.66999816894531
2024-08-01,37.939998626708984
2024-08-02,35.29999923706055
2024-08-05,34.5099983215332
2024-08-06,34.209999084472656
2024-08-07,34.04999923706055
2024-08-08,34.06999969482422
2024-08-09,34.220001220703125
2024-08-12,34.11000061035156
2024-08-13,34.13999938964844
2024-08-14,33.790000915527344
2024-08-15,34.939998626708984
2024-08-16,33.970001220703125
2024-08-19,34.470001220703125
2024-08-20,34.310001373291016
2024-08-21,34.43000030517578
2024-08-22,34.279998779296875
2024-08-23,34.790000915527344
2024-08-26,35.0
2024-08-27,34.65999984741211
2024-08-28,34.439998626708984
2024-08-29,35.13999938964844
2024-08-30,35.29999923706055
2024-09-03,34.2599983215332
2024-09-04,34.619998931884766
2024-09-05,34.099998474121094
2024-09-06,34.380001068115234
2024-09-09,34.70000076293945
2024-09-10,35.029998779296875
2024-09-11,35.54999923706055
2024-09-12,35.709999084472656
2024-09-13,38.11000061035156
2024-09-16,38.470001220703125
2024-09-17,39.709999084472656
2024-09-18,42.27000045776367
2024-09-19,40.91999816894531
2024-09-20,42.25
2024-09-23,42.95000076293945
2024-09-24,44.0
2024-09-25,42.540000915527344
2024-09-26,43.279998779296875
2024-09-27,43.93000030517578
2024-09-30,46.279998779296875
2024-10-01,46.75
2024-10-02,45.86000061035156
2024-10-03,45.040000915527344
2024-10-04,45.43000030517578
2024-10-07,44.65999984741211
2024-10-08,45.779998779296875
2024-10-09,45.939998626708984
2024-10-10,45.25
2024-10-11,45.43000030517578
2024-10-14,45.29999923706055
2024-10-15,46.84000015258789
2024-10-16,47.27000045776367
2024-10-17,47.16999816894531
2024-10-18,49.75
2024-10-21,49.11000061035156
2024-10-22,48.91999816894531
2024-10-23,48.060001373291016
2024-10-24,47.2400016784668
2024-10-25,47.279998779296875
2024-10-28,48.34000015258789
2024-10-29,48.209999084472656
2024-10-30,46.88999938964844
2024-10-31,48.970001220703125
2024-11-01,47.619998931884766
2024-11-04,50.060001373291016
2024-11-05,52.13999938964844
2024-11-06,54.22999954223633
2024-11-07,54.29999923706055
2024-11-08,59.599998474121094
2024-11-11,59.060001373291016
2024-11-12,57.790000915527344
2024-11-13,56.45000076293945
2024-11-14,54.790000915527344
2024-11-15,51.83000183105469
2024-11-18,52.619998931884766
2024-11-19,54.310001373291016
2024-11-20,56.09000015258789
2024-11-21,55.91999816894531
