Date,CCEP
2023-06-12,64.66000366210938
2023-06-13,64.80999755859375
2023-06-14,65.45999908447266
2023-06-15,65.62000274658203
2023-06-16,65.3499984741211
2023-06-20,65.16999816894531
2023-06-21,64.7300033569336
2023-06-22,65.83999633789062
2023-06-23,65.04000091552734
2023-06-26,64.05999755859375
2023-06-27,64.75
2023-06-28,64.01000213623047
2023-06-29,63.849998474121094
2023-06-30,64.43000030517578
2023-07-03,64.83000183105469
2023-07-05,65.44999694824219
2023-07-06,65.18000030517578
2023-07-07,64.48999786376953
2023-07-10,64.18000030517578
2023-07-11,63.9900016784668
2023-07-12,64.47000122070312
2023-07-13,65.69999694824219
2023-07-14,65.55999755859375
2023-07-17,65.13999938964844
2023-07-18,64.61000061035156
2023-07-19,64.76000213623047
2023-07-20,65.05000305175781
2023-07-21,64.91000366210938
2023-07-24,64.7300033569336
2023-07-25,64.98999786376953
2023-07-26,64.54000091552734
2023-07-27,63.86000061035156
2023-07-28,63.9900016784668
2023-07-31,63.38999938964844
2023-08-01,63.130001068115234
2023-08-02,64.41000366210938
2023-08-03,64.0199966430664
2023-08-04,63.7400016784668
2023-08-07,65.04000091552734
2023-08-08,64.0
2023-08-09,63.95000076293945
2023-08-10,64.20999908447266
2023-08-11,64.56999969482422
2023-08-14,64.19999694824219
2023-08-15,63.209999084472656
2023-08-16,62.83000183105469
2023-08-17,62.279998779296875
2023-08-18,62.56999969482422
2023-08-21,62.15999984741211
2023-08-22,62.75
2023-08-23,62.86000061035156
2023-08-24,62.84000015258789
2023-08-25,63.47999954223633
2023-08-28,62.84000015258789
2023-08-29,64.13999938964844
2023-08-30,64.62000274658203
2023-08-31,64.11000061035156
2023-09-01,62.31999969482422
2023-09-05,61.959999084472656
2023-09-06,61.97999954223633
2023-09-07,61.279998779296875
2023-09-08,61.33000183105469
2023-09-11,62.380001068115234
2023-09-12,61.7599983215332
2023-09-13,62.06999969482422
2023-09-14,63.119998931884766
2023-09-15,62.599998474121094
2023-09-18,63.16999816894531
2023-09-19,63.02000045776367
2023-09-20,64.12999725341797
2023-09-21,63.20000076293945
2023-09-22,63.52000045776367
2023-09-25,63.310001373291016
2023-09-26,62.66999816894531
2023-09-27,62.310001373291016
2023-09-28,62.79999923706055
2023-09-29,62.47999954223633
2023-10-02,61.0099983215332
2023-10-03,59.689998626708984
2023-10-04,61.18000030517578
2023-10-05,58.52000045776367
2023-10-06,58.880001068115234
2023-10-09,57.599998474121094
2023-10-10,58.72999954223633
2023-10-11,58.43000030517578
2023-10-12,57.75
2023-10-13,58.0
2023-10-16,58.33000183105469
2023-10-17,58.619998931884766
2023-10-18,57.81999969482422
2023-10-19,57.83000183105469
2023-10-20,57.119998931884766
2023-10-23,57.58000183105469
2023-10-24,58.65999984741211
2023-10-25,58.779998779296875
2023-10-26,58.63999938964844
2023-10-27,57.91999816894531
2023-10-30,58.45000076293945
2023-10-31,58.5099983215332
2023-11-01,59.439998626708984
2023-11-02,60.189998626708984
2023-11-03,60.470001220703125
2023-11-06,60.66999816894531
2023-11-07,61.400001525878906
2023-11-08,60.77000045776367
2023-11-09,60.630001068115234
2023-11-10,60.779998779296875
2023-11-13,61.06999969482422
2023-11-14,61.459999084472656
2023-11-15,61.529998779296875
2023-11-16,60.15999984741211
2023-11-17,60.08000183105469
2023-11-20,61.0099983215332
2023-11-21,60.810001373291016
2023-11-22,61.0099983215332
2023-11-24,61.2400016784668
2023-11-27,60.439998626708984
2023-11-28,60.040000915527344
2023-11-29,59.70000076293945
2023-11-30,60.63999938964844
2023-12-01,60.33000183105469
2023-12-04,62.0
2023-12-05,62.279998779296875
2023-12-06,63.630001068115234
2023-12-07,64.0199966430664
2023-12-08,63.40999984741211
2023-12-11,63.38999938964844
2023-12-12,64.19999694824219
2023-12-13,65.30999755859375
2023-12-14,64.93000030517578
2023-12-15,64.69000244140625
2023-12-18,65.1500015258789
2023-12-19,65.16999816894531
2023-12-20,64.47000122070312
2023-12-21,65.2300033569336
2023-12-22,65.94000244140625
2023-12-26,66.16999816894531
2023-12-27,66.73999786376953
2023-12-28,66.81999969482422
2023-12-29,66.73999786376953
2024-01-02,66.48999786376953
2024-01-03,65.76000213623047
2024-01-04,65.44999694824219
2024-01-05,64.61000061035156
2024-01-08,65.91999816894531
2024-01-09,65.11000061035156
2024-01-10,64.95999908447266
2024-01-11,65.55000305175781
2024-01-12,67.2300033569336
2024-01-16,67.26000213623047
2024-01-17,66.56999969482422
2024-01-18,66.6500015258789
2024-01-19,67.55000305175781
2024-01-22,67.11000061035156
2024-01-23,67.55999755859375
2024-01-24,67.55000305175781
2024-01-25,68.22000122070312
2024-01-26,68.83999633789062
2024-01-29,68.75
2024-01-30,69.13999938964844
2024-01-31,68.9000015258789
2024-02-01,70.01000213623047
2024-02-02,69.54000091552734
2024-02-05,68.4800033569336
2024-02-06,67.79000091552734
2024-02-07,67.0
2024-02-08,66.91000366210938
2024-02-09,67.1500015258789
2024-02-12,67.18000030517578
2024-02-13,66.2699966430664
2024-02-14,66.16999816894531
2024-02-15,67.22000122070312
2024-02-16,67.5999984741211
2024-02-20,68.33999633789062
2024-02-21,68.6500015258789
2024-02-22,68.62000274658203
2024-02-23,68.55999755859375
2024-02-26,71.69000244140625
2024-02-27,70.76000213623047
2024-02-28,69.5999984741211
2024-02-29,68.62999725341797
2024-03-01,69.4000015258789
2024-03-04,69.54000091552734
2024-03-05,69.48999786376953
2024-03-06,69.5999984741211
2024-03-07,70.55999755859375
2024-03-08,70.58999633789062
2024-03-11,71.5199966430664
2024-03-12,71.4800033569336
2024-03-13,72.06999969482422
2024-03-14,71.97000122070312
2024-03-15,70.91999816894531
2024-03-18,71.30999755859375
2024-03-19,70.94999694824219
2024-03-20,71.79000091552734
2024-03-21,71.37999725341797
2024-03-22,71.31999969482422
2024-03-25,71.54000091552734
2024-03-26,71.45999908447266
2024-03-27,71.5
2024-03-28,69.94999694824219
2024-04-01,69.29000091552734
2024-04-02,68.97000122070312
2024-04-03,68.94999694824219
2024-04-04,68.75
2024-04-05,69.29000091552734
2024-04-08,68.83999633789062
2024-04-09,68.5
2024-04-10,67.41999816894531
2024-04-11,67.88999938964844
2024-04-12,67.73999786376953
2024-04-15,67.08000183105469
2024-04-16,66.44999694824219
2024-04-17,66.3499984741211
2024-04-18,66.5999984741211
2024-04-19,67.58000183105469
2024-04-22,69.0999984741211
2024-04-23,69.12999725341797
2024-04-24,69.66000366210938
2024-04-25,70.94000244140625
2024-04-26,71.5
2024-04-29,72.0199966430664
2024-04-30,72.0199966430664
2024-05-01,71.58999633789062
2024-05-02,71.52999877929688
2024-05-03,71.80999755859375
2024-05-06,71.36000061035156
2024-05-07,73.30000305175781
2024-05-08,73.5199966430664
2024-05-09,73.63999938964844
2024-05-10,73.83000183105469
2024-05-13,74.45999908447266
2024-05-14,74.80999755859375
2024-05-15,75.12999725341797
2024-05-16,74.91999816894531
2024-05-17,74.51000213623047
2024-05-20,73.94999694824219
2024-05-21,74.01000213623047
2024-05-22,73.25
2024-05-23,72.94000244140625
2024-05-24,73.08000183105469
2024-05-28,72.30999755859375
2024-05-29,71.41999816894531
2024-05-30,72.1500015258789
2024-05-31,73.70999908447266
2024-06-03,73.73999786376953
2024-06-04,73.87000274658203
2024-06-05,73.83000183105469
2024-06-06,74.69999694824219
2024-06-07,74.43000030517578
2024-06-10,74.30999755859375
2024-06-11,73.58999633789062
2024-06-12,74.68000030517578
2024-06-13,74.41999816894531
2024-06-14,74.05000305175781
2024-06-17,74.47000122070312
2024-06-18,73.18000030517578
2024-06-20,73.37000274658203
2024-06-21,74.86000061035156
2024-06-24,75.97000122070312
2024-06-25,75.31999969482422
2024-06-26,74.54000091552734
2024-06-27,73.73999786376953
2024-06-28,72.87000274658203
2024-07-01,73.02999877929688
2024-07-02,72.73999786376953
2024-07-03,73.58999633789062
2024-07-05,73.83000183105469
2024-07-08,73.43000030517578
2024-07-09,72.22000122070312
2024-07-10,72.77999877929688
2024-07-11,73.87000274658203
2024-07-12,74.0999984741211
2024-07-15,72.98999786376953
2024-07-16,73.87000274658203
2024-07-17,73.83000183105469
2024-07-18,73.69000244140625
2024-07-19,73.66000366210938
2024-07-22,73.73999786376953
2024-07-23,72.80999755859375
2024-07-24,73.0
2024-07-25,72.63999938964844
2024-07-26,74.29000091552734
2024-07-29,73.80000305175781
2024-07-30,73.2300033569336
2024-07-31,73.7699966430664
2024-08-01,74.19000244140625
2024-08-02,75.05999755859375
2024-08-05,73.19000244140625
2024-08-06,73.4800033569336
2024-08-07,73.26000213623047
2024-08-08,73.30000305175781
2024-08-09,73.66000366210938
2024-08-12,73.19999694824219
2024-08-13,75.08000183105469
2024-08-14,75.6500015258789
2024-08-15,76.77999877929688
2024-08-16,76.41999816894531
2024-08-19,77.1500015258789
2024-08-20,77.2699966430664
2024-08-21,77.9800033569336
2024-08-22,78.30999755859375
2024-08-23,78.7300033569336
2024-08-26,79.0199966430664
2024-08-27,79.98999786376953
2024-08-28,80.12999725341797
2024-08-29,80.0
2024-08-30,80.48999786376953
2024-09-03,80.5
2024-09-04,81.30000305175781
2024-09-05,81.43000030517578
2024-09-06,80.75
2024-09-09,81.54000091552734
2024-09-10,79.66000366210938
2024-09-11,79.5199966430664
2024-09-12,80.62999725341797
2024-09-13,81.54000091552734
2024-09-16,81.87999725341797
2024-09-17,81.02999877929688
2024-09-18,80.79000091552734
2024-09-19,81.2300033569336
2024-09-20,81.08999633789062
2024-09-23,80.56999969482422
2024-09-24,79.55999755859375
2024-09-25,78.91000366210938
2024-09-26,79.05000305175781
2024-09-27,79.18000030517578
2024-09-30,78.75
2024-10-01,77.43000030517578
2024-10-02,77.83999633789062
2024-10-03,76.7699966430664
2024-10-04,78.01000213623047
2024-10-07,76.80999755859375
2024-10-08,77.12000274658203
2024-10-09,78.0199966430664
2024-10-10,77.66000366210938
2024-10-11,77.95999908447266
2024-10-14,78.36000061035156
2024-10-15,77.18000030517578
2024-10-16,76.94000244140625
2024-10-17,76.72000122070312
2024-10-18,78.72000122070312
2024-10-21,77.1500015258789
2024-10-22,77.25
2024-10-23,77.4800033569336
2024-10-24,77.9000015258789
2024-10-25,77.9800033569336
2024-10-28,77.48999786376953
2024-10-29,76.26000213623047
2024-10-30,76.4000015258789
2024-10-31,76.0
2024-11-01,75.5999984741211
2024-11-04,75.86000061035156
2024-11-05,77.8499984741211
2024-11-06,76.4800033569336
2024-11-07,77.26000213623047
2024-11-08,77.88999938964844
2024-11-11,77.05999755859375
2024-11-12,76.9000015258789
2024-11-13,77.94999694824219
2024-11-14,78.7699966430664
2024-11-15,75.76000213623047
2024-11-18,76.02999877929688
2024-11-19,76.08999633789062
2024-11-20,75.98999786376953
2024-11-21,78.11000061035156
