Date,GLPI
2023-12-07,46.36000061035156
2023-12-08,46.08000183105469
2023-12-11,45.86000061035156
2023-12-12,46.40999984741211
2023-12-13,47.45000076293945
2023-12-14,47.849998474121094
2023-12-15,47.7400016784668
2023-12-18,47.959999084472656
2023-12-19,48.40999984741211
2023-12-20,48.209999084472656
2023-12-21,48.43000030517578
2023-12-22,48.66999816894531
2023-12-26,49.209999084472656
2023-12-27,49.22999954223633
2023-12-28,49.66999816894531
2023-12-29,49.349998474121094
2024-01-02,49.880001068115234
2024-01-03,49.09000015258789
2024-01-04,48.5099983215332
2024-01-05,48.16999816894531
2024-01-08,48.52000045776367
2024-01-09,47.689998626708984
2024-01-10,47.27000045776367
2024-01-11,46.88999938964844
2024-01-12,46.93000030517578
2024-01-16,47.0
2024-01-17,46.540000915527344
2024-01-18,46.33000183105469
2024-01-19,46.5099983215332
2024-01-22,46.2599983215332
2024-01-23,46.54999923706055
2024-01-24,45.900001525878906
2024-01-25,46.04999923706055
2024-01-26,46.0
2024-01-29,46.040000915527344
2024-01-30,45.84000015258789
2024-01-31,45.650001525878906
2024-02-01,46.439998626708984
2024-02-02,45.5099983215332
2024-02-05,44.68000030517578
2024-02-06,45.209999084472656
2024-02-07,45.29999923706055
2024-02-08,45.38999938964844
2024-02-09,45.720001220703125
2024-02-12,45.58000183105469
2024-02-13,44.880001068115234
2024-02-14,45.11000061035156
2024-02-15,45.40999984741211
2024-02-16,45.189998626708984
2024-02-20,45.09000015258789
2024-02-21,45.45000076293945
2024-02-22,45.439998626708984
2024-02-23,45.439998626708984
2024-02-26,44.459999084472656
2024-02-27,44.54999923706055
2024-02-28,45.52000045776367
2024-02-29,45.47999954223633
2024-03-01,45.400001525878906
2024-03-04,46.33000183105469
2024-03-05,45.459999084472656
2024-03-06,45.47999954223633
2024-03-07,45.58000183105469
2024-03-08,46.16999816894531
2024-03-11,46.31999969482422
2024-03-12,46.63999938964844
2024-03-13,46.470001220703125
2024-03-14,45.2599983215332
2024-03-15,45.13999938964844
2024-03-18,45.06999969482422
2024-03-19,45.41999816894531
2024-03-20,45.540000915527344
2024-03-21,45.70000076293945
2024-03-22,45.099998474121094
2024-03-25,45.029998779296875
2024-03-26,45.20000076293945
2024-03-27,45.77000045776367
2024-03-28,46.06999969482422
2024-04-01,45.52000045776367
2024-04-02,45.27000045776367
2024-04-03,45.20000076293945
2024-04-04,45.119998931884766
2024-04-05,45.15999984741211
2024-04-08,45.45000076293945
2024-04-09,45.9900016784668
2024-04-10,43.290000915527344
2024-04-11,43.209999084472656
2024-04-12,42.97999954223633
2024-04-15,42.810001373291016
2024-04-16,42.099998474121094
2024-04-17,42.029998779296875
2024-04-18,42.349998474121094
2024-04-19,42.79999923706055
2024-04-22,42.97999954223633
2024-04-23,43.540000915527344
2024-04-24,43.45000076293945
2024-04-25,43.43000030517578
2024-04-26,42.459999084472656
2024-04-29,43.20000076293945
2024-04-30,42.72999954223633
2024-05-01,43.130001068115234
2024-05-02,43.5
2024-05-03,43.20000076293945
2024-05-06,43.650001525878906
2024-05-07,44.20000076293945
2024-05-08,44.02000045776367
2024-05-09,44.209999084472656
2024-05-10,44.27000045776367
2024-05-13,44.52000045776367
2024-05-14,44.880001068115234
2024-05-15,45.90999984741211
2024-05-16,45.68000030517578
2024-05-17,46.040000915527344
2024-05-20,46.47999954223633
2024-05-21,46.33000183105469
2024-05-22,45.66999816894531
2024-05-23,44.5
2024-05-24,44.650001525878906
2024-05-28,44.11000061035156
2024-05-29,43.56999969482422
2024-05-30,44.279998779296875
2024-05-31,44.900001525878906
2024-06-03,45.0
2024-06-04,45.20000076293945
2024-06-05,44.560001373291016
2024-06-06,44.84000015258789
2024-06-07,43.689998626708984
2024-06-10,43.459999084472656
2024-06-11,43.43000030517578
2024-06-12,43.7599983215332
2024-06-13,43.630001068115234
2024-06-14,43.40999984741211
2024-06-17,43.65999984741211
2024-06-18,44.13999938964844
2024-06-20,43.939998626708984
2024-06-21,44.369998931884766
2024-06-24,44.47999954223633
2024-06-25,43.869998931884766
2024-06-26,44.029998779296875
2024-06-27,44.689998626708984
2024-06-28,45.209999084472656
2024-07-01,44.13999938964844
2024-07-02,43.900001525878906
2024-07-03,44.099998474121094
2024-07-05,44.61000061035156
2024-07-08,45.029998779296875
2024-07-09,44.79999923706055
2024-07-10,45.13999938964844
2024-07-11,46.79999923706055
2024-07-12,48.13999938964844
2024-07-15,49.220001220703125
2024-07-16,49.209999084472656
2024-07-17,49.220001220703125
2024-07-18,48.29999923706055
2024-07-19,48.040000915527344
2024-07-22,48.43000030517578
2024-07-23,48.88999938964844
2024-07-24,48.560001373291016
2024-07-25,48.97999954223633
2024-07-26,49.45000076293945
2024-07-29,49.90999984741211
2024-07-30,50.25
2024-07-31,50.20000076293945
2024-08-01,49.119998931884766
2024-08-02,49.4900016784668
2024-08-05,48.150001525878906
2024-08-06,49.2599983215332
2024-08-07,49.130001068115234
2024-08-08,49.33000183105469
2024-08-09,49.34000015258789
2024-08-12,49.13999938964844
2024-08-13,49.099998474121094
2024-08-14,49.58000183105469
2024-08-15,49.2599983215332
2024-08-16,49.13999938964844
2024-08-19,49.810001373291016
2024-08-20,49.65999984741211
2024-08-21,50.0099983215332
2024-08-22,49.7400016784668
2024-08-23,50.7400016784668
2024-08-26,51.029998779296875
2024-08-27,51.029998779296875
2024-08-28,51.08000183105469
2024-08-29,51.279998779296875
2024-08-30,52.02000045776367
2024-09-03,51.599998474121094
2024-09-04,51.970001220703125
2024-09-05,51.5
2024-09-06,51.52000045776367
2024-09-09,52.11000061035156
2024-09-10,52.34000015258789
2024-09-11,52.22999954223633
2024-09-12,52.11000061035156
2024-09-13,51.619998931884766
2024-09-16,51.650001525878906
2024-09-17,51.34000015258789
2024-09-18,51.20000076293945
2024-09-19,50.849998474121094
2024-09-20,50.900001525878906
2024-09-23,51.150001525878906
2024-09-24,50.93000030517578
2024-09-25,50.540000915527344
2024-09-26,50.91999816894531
2024-09-27,50.75
2024-09-30,51.45000076293945
2024-10-01,51.13999938964844
2024-10-02,51.150001525878906
2024-10-03,51.119998931884766
2024-10-04,51.0
2024-10-07,51.0
2024-10-08,51.0099983215332
2024-10-09,51.029998779296875
2024-10-10,50.43000030517578
2024-10-11,50.779998779296875
2024-10-14,51.02000045776367
2024-10-15,51.040000915527344
2024-10-16,51.310001373291016
2024-10-17,50.970001220703125
2024-10-18,51.47999954223633
2024-10-21,50.72999954223633
2024-10-22,50.810001373291016
2024-10-23,50.91999816894531
2024-10-24,50.84000015258789
2024-10-25,49.77000045776367
2024-10-28,50.4900016784668
2024-10-29,50.869998931884766
2024-10-30,50.779998779296875
2024-10-31,50.189998626708984
2024-11-01,49.81999969482422
2024-11-04,50.59000015258789
2024-11-05,50.779998779296875
2024-11-06,49.040000915527344
2024-11-07,49.38999938964844
2024-11-08,49.77000045776367
2024-11-11,49.22999954223633
2024-11-12,49.15999984741211
2024-11-13,49.09000015258789
2024-11-14,48.720001220703125
2024-11-15,49.189998626708984
2024-11-18,49.43000030517578
2024-11-19,50.25
2024-11-20,50.540000915527344
2024-11-21,50.650001525878906
