Date,SSNC
2023-09-01,57.529998779296875
2023-09-05,56.220001220703125
2023-09-06,55.90999984741211
2023-09-07,55.380001068115234
2023-09-08,55.72999954223633
2023-09-11,55.40999984741211
2023-09-12,54.939998626708984
2023-09-13,54.650001525878906
2023-09-14,55.5
2023-09-15,55.369998931884766
2023-09-18,55.5
2023-09-19,55.31999969482422
2023-09-20,54.720001220703125
2023-09-21,53.439998626708984
2023-09-22,53.81999969482422
2023-09-25,53.779998779296875
2023-09-26,52.77000045776367
2023-09-27,52.599998474121094
2023-09-28,52.779998779296875
2023-09-29,52.540000915527344
2023-10-02,52.11000061035156
2023-10-03,51.599998474121094
2023-10-04,51.869998931884766
2023-10-05,51.45000076293945
2023-10-06,52.11000061035156
2023-10-09,52.25
2023-10-10,52.630001068115234
2023-10-11,52.7599983215332
2023-10-12,51.790000915527344
2023-10-13,51.119998931884766
2023-10-16,51.849998474121094
2023-10-17,52.22999954223633
2023-10-18,50.86000061035156
2023-10-19,50.779998779296875
2023-10-20,50.08000183105469
2023-10-23,49.75
2023-10-24,49.83000183105469
2023-10-25,49.36000061035156
2023-10-26,49.439998626708984
2023-10-27,48.709999084472656
2023-10-30,50.02000045776367
2023-10-31,50.25
2023-11-01,49.189998626708984
2023-11-02,51.15999984741211
2023-11-03,52.459999084472656
2023-11-06,52.630001068115234
2023-11-07,53.02000045776367
2023-11-08,52.400001525878906
2023-11-09,52.040000915527344
2023-11-10,52.790000915527344
2023-11-13,52.470001220703125
2023-11-14,54.400001525878906
2023-11-15,55.18000030517578
2023-11-16,54.7599983215332
2023-11-17,55.0
2023-11-20,55.119998931884766
2023-11-21,54.970001220703125
2023-11-22,55.619998931884766
2023-11-24,55.84000015258789
2023-11-27,55.95000076293945
2023-11-28,56.18000030517578
2023-11-29,56.0
2023-11-30,56.2599983215332
2023-12-01,57.66999816894531
2023-12-04,57.099998474121094
2023-12-05,56.439998626708984
2023-12-06,57.060001373291016
2023-12-07,56.88999938964844
2023-12-08,57.11000061035156
2023-12-11,57.88999938964844
2023-12-12,58.27000045776367
2023-12-13,59.77000045776367
2023-12-14,60.619998931884766
2023-12-15,60.150001525878906
2023-12-18,60.27000045776367
2023-12-19,60.61000061035156
2023-12-20,59.619998931884766
2023-12-21,60.310001373291016
2023-12-22,60.709999084472656
2023-12-26,61.189998626708984
2023-12-27,61.220001220703125
2023-12-28,61.290000915527344
2023-12-29,61.11000061035156
2024-01-02,60.41999816894531
2024-01-03,59.34000015258789
2024-01-04,59.369998931884766
2024-01-05,59.81999969482422
2024-01-08,60.959999084472656
2024-01-09,60.20000076293945
2024-01-10,60.66999816894531
2024-01-11,60.130001068115234
2024-01-12,60.20000076293945
2024-01-16,59.84000015258789
2024-01-17,59.380001068115234
2024-01-18,59.91999816894531
2024-01-19,60.52000045776367
2024-01-22,61.66999816894531
2024-01-23,61.619998931884766
2024-01-24,60.939998626708984
2024-01-25,61.130001068115234
2024-01-26,61.459999084472656
2024-01-29,61.959999084472656
2024-01-30,62.04999923706055
2024-01-31,61.02000045776367
2024-02-01,61.33000183105469
2024-02-02,61.06999969482422
2024-02-05,60.459999084472656
2024-02-06,60.72999954223633
2024-02-07,60.709999084472656
2024-02-08,60.43000030517578
2024-02-09,60.970001220703125
2024-02-12,61.2400016784668
2024-02-13,60.150001525878906
2024-02-14,63.06999969482422
2024-02-15,63.95000076293945
2024-02-16,63.459999084472656
2024-02-20,64.01000213623047
2024-02-21,63.81999969482422
2024-02-22,64.54000091552734
2024-02-23,64.9000015258789
2024-02-26,64.20999908447266
2024-02-27,64.0
2024-02-28,63.439998626708984
2024-02-29,63.7599983215332
2024-03-01,64.1500015258789
2024-03-04,63.40999984741211
2024-03-05,62.31999969482422
2024-03-06,62.619998931884766
2024-03-07,62.5
2024-03-08,61.9900016784668
2024-03-11,62.70000076293945
2024-03-12,62.619998931884766
2024-03-13,62.86000061035156
2024-03-14,62.400001525878906
2024-03-15,62.02000045776367
2024-03-18,62.66999816894531
2024-03-19,63.15999984741211
2024-03-20,63.70000076293945
2024-03-21,64.4000015258789
2024-03-22,63.84000015258789
2024-03-25,64.4000015258789
2024-03-26,64.48999786376953
2024-03-27,64.55000305175781
2024-03-28,64.37000274658203
2024-04-01,63.529998779296875
2024-04-02,62.959999084472656
2024-04-03,62.459999084472656
2024-04-04,62.56999969482422
2024-04-05,62.72999954223633
2024-04-08,62.650001525878906
2024-04-09,63.0
2024-04-10,61.810001373291016
2024-04-11,61.540000915527344
2024-04-12,62.0099983215332
2024-04-15,59.900001525878906
2024-04-16,60.279998779296875
2024-04-17,60.2400016784668
2024-04-18,60.470001220703125
2024-04-19,60.81999969482422
2024-04-22,61.22999954223633
2024-04-23,60.97999954223633
2024-04-24,61.540000915527344
2024-04-25,61.310001373291016
2024-04-26,61.2400016784668
2024-04-29,61.91999816894531
2024-04-30,61.88999938964844
2024-05-01,61.220001220703125
2024-05-02,61.52000045776367
2024-05-03,61.810001373291016
2024-05-06,62.779998779296875
2024-05-07,62.720001220703125
2024-05-08,63.0
2024-05-09,63.41999816894531
2024-05-10,62.959999084472656
2024-05-13,63.060001373291016
2024-05-14,63.20000076293945
2024-05-15,63.56999969482422
2024-05-16,64.01000213623047
2024-05-17,63.720001220703125
2024-05-20,63.459999084472656
2024-05-21,63.33000183105469
2024-05-22,62.97999954223633
2024-05-23,61.959999084472656
2024-05-24,61.81999969482422
2024-05-28,60.880001068115234
2024-05-29,60.540000915527344
2024-05-30,60.95000076293945
2024-05-31,62.04999923706055
2024-06-03,61.810001373291016
2024-06-04,62.29999923706055
2024-06-05,62.33000183105469
2024-06-06,62.06999969482422
2024-06-07,61.63999938964844
2024-06-10,61.720001220703125
2024-06-11,61.400001525878906
2024-06-12,61.52000045776367
2024-06-13,60.72999954223633
2024-06-14,60.689998626708984
2024-06-17,61.33000183105469
2024-06-18,61.880001068115234
2024-06-20,62.150001525878906
2024-06-21,62.25
2024-06-24,63.130001068115234
2024-06-25,62.93000030517578
2024-06-26,62.09000015258789
2024-06-27,62.18000030517578
2024-06-28,62.66999816894531
2024-07-01,62.310001373291016
2024-07-02,62.470001220703125
2024-07-03,62.7599983215332
2024-07-05,62.209999084472656
2024-07-08,62.0
2024-07-09,61.41999816894531
2024-07-10,61.47999954223633
2024-07-11,62.869998931884766
2024-07-12,65.30999755859375
2024-07-15,66.52999877929688
2024-07-16,67.44999694824219
2024-07-17,68.44000244140625
2024-07-18,67.62000274658203
2024-07-19,66.55000305175781
2024-07-22,67.55999755859375
2024-07-23,67.70999908447266
2024-07-24,67.33000183105469
2024-07-25,68.0199966430664
2024-07-26,72.29000091552734
2024-07-29,73.66000366210938
2024-07-30,73.45999908447266
2024-07-31,72.94999694824219
2024-08-01,72.16999816894531
2024-08-02,71.58999633789062
2024-08-05,69.26000213623047
2024-08-06,69.33000183105469
2024-08-07,69.6500015258789
2024-08-08,70.11000061035156
2024-08-09,70.68000030517578
2024-08-12,70.52999877929688
2024-08-13,71.05999755859375
2024-08-14,71.4000015258789
2024-08-15,72.4000015258789
2024-08-16,72.69000244140625
2024-08-19,73.2699966430664
2024-08-20,72.80999755859375
2024-08-21,73.5199966430664
2024-08-22,73.4000015258789
2024-08-23,74.02999877929688
2024-08-26,74.18000030517578
2024-08-27,74.27999877929688
2024-08-28,74.23999786376953
2024-08-29,74.1500015258789
2024-08-30,75.08999633789062
2024-09-03,73.80999755859375
2024-09-04,74.08000183105469
2024-09-05,72.97000122070312
2024-09-06,72.0999984741211
2024-09-09,72.72000122070312
2024-09-10,73.43000030517578
2024-09-11,72.83000183105469
2024-09-12,73.69999694824219
2024-09-13,74.73999786376953
2024-09-16,75.51000213623047
2024-09-17,75.52999877929688
2024-09-18,75.36000061035156
2024-09-19,76.45999908447266
2024-09-20,75.52999877929688
2024-09-23,75.2699966430664
2024-09-24,74.83000183105469
2024-09-25,73.8499984741211
2024-09-26,74.4800033569336
2024-09-27,73.91999816894531
2024-09-30,74.20999908447266
2024-10-01,73.61000061035156
2024-10-02,73.55000305175781
2024-10-03,73.61000061035156
2024-10-04,73.7699966430664
2024-10-07,73.31999969482422
2024-10-08,73.69000244140625
2024-10-09,74.58999633789062
2024-10-10,74.05999755859375
2024-10-11,75.44000244140625
2024-10-14,75.5999984741211
2024-10-15,76.0
2024-10-16,76.66000366210938
2024-10-17,76.37999725341797
2024-10-18,76.68000030517578
2024-10-21,76.12999725341797
2024-10-22,75.4800033569336
2024-10-23,75.79000091552734
2024-10-24,75.1500015258789
2024-10-25,70.04000091552734
2024-10-28,70.12999725341797
2024-10-29,70.44999694824219
2024-10-30,70.80000305175781
2024-10-31,69.93000030517578
2024-11-01,70.4000015258789
2024-11-04,70.7699966430664
2024-11-05,71.9000015258789
2024-11-06,74.16999816894531
2024-11-07,74.58999633789062
2024-11-08,74.77999877929688
2024-11-11,74.83999633789062
2024-11-12,74.30000305175781
2024-11-13,74.8499984741211
2024-11-14,74.2300033569336
2024-11-15,73.4000015258789
2024-11-18,73.51000213623047
2024-11-19,72.9000015258789
2024-11-20,73.43000030517578
2024-11-21,75.16000366210938
