Date,CVLT
2024-03-15,97.91000366210938
2024-03-18,97.2300033569336
2024-03-19,97.41999816894531
2024-03-20,99.0
2024-03-21,100.23999786376953
2024-03-22,100.54000091552734
2024-03-25,99.68000030517578
2024-03-26,99.37000274658203
2024-03-27,100.26000213623047
2024-03-28,101.43000030517578
2024-04-01,100.43000030517578
2024-04-02,99.06999969482422
2024-04-03,99.83000183105469
2024-04-04,99.61000061035156
2024-04-05,100.19999694824219
2024-04-08,99.63999938964844
2024-04-09,97.43000030517578
2024-04-10,96.52999877929688
2024-04-11,97.91999816894531
2024-04-12,96.48999786376953
2024-04-15,94.25
2024-04-16,95.62999725341797
2024-04-17,94.62999725341797
2024-04-18,94.1500015258789
2024-04-19,94.87000274658203
2024-04-22,95.54000091552734
2024-04-23,97.16999816894531
2024-04-24,96.83000183105469
2024-04-25,97.08999633789062
2024-04-26,98.30000305175781
2024-04-29,99.43000030517578
2024-04-30,102.47000122070312
2024-05-01,102.70999908447266
2024-05-02,104.76000213623047
2024-05-03,107.43000030517578
2024-05-06,108.93000030517578
2024-05-07,109.0
2024-05-08,109.18000030517578
2024-05-09,111.04000091552734
2024-05-10,111.31999969482422
2024-05-13,108.36000061035156
2024-05-14,108.83000183105469
2024-05-15,112.37000274658203
2024-05-16,110.7300033569336
2024-05-17,111.23999786376953
2024-05-20,110.55999755859375
2024-05-21,110.69999694824219
2024-05-22,110.02999877929688
2024-05-23,110.62999725341797
2024-05-24,110.5999984741211
2024-05-28,111.36000061035156
2024-05-29,111.1500015258789
2024-05-30,108.79000091552734
2024-05-31,107.58999633789062
2024-06-03,108.4800033569336
2024-06-04,108.86000061035156
2024-06-05,113.05000305175781
2024-06-06,115.66999816894531
2024-06-07,114.72000122070312
2024-06-10,114.66000366210938
2024-06-11,113.02999877929688
2024-06-12,116.4000015258789
2024-06-13,114.45999908447266
2024-06-14,116.54000091552734
2024-06-17,118.30000305175781
2024-06-18,118.05999755859375
2024-06-20,118.08000183105469
2024-06-21,119.66999816894531
2024-06-24,119.13999938964844
2024-06-25,121.0999984741211
2024-06-26,118.62999725341797
2024-06-27,120.0199966430664
2024-06-28,121.56999969482422
2024-07-01,121.68000030517578
2024-07-02,125.76000213623047
2024-07-03,125.1500015258789
2024-07-05,123.9800033569336
2024-07-08,122.05000305175781
2024-07-09,119.98999786376953
2024-07-10,120.41000366210938
2024-07-11,122.9800033569336
2024-07-12,122.98999786376953
2024-07-15,123.38999938964844
2024-07-16,124.80000305175781
2024-07-17,121.95999908447266
2024-07-18,121.18000030517578
2024-07-19,121.08000183105469
2024-07-22,125.87999725341797
2024-07-23,125.0999984741211
2024-07-24,121.75
2024-07-25,122.23999786376953
2024-07-26,124.5999984741211
2024-07-29,123.19999694824219
2024-07-30,151.35000610351562
2024-07-31,152.85000610351562
2024-08-01,147.25
2024-08-02,136.67999267578125
2024-08-05,135.02000427246094
2024-08-06,141.6199951171875
2024-08-07,141.97999572753906
2024-08-08,148.52000427246094
2024-08-09,151.41000366210938
2024-08-12,149.11000061035156
2024-08-13,151.35000610351562
2024-08-14,150.66000366210938
2024-08-15,148.1300048828125
2024-08-16,150.2899932861328
2024-08-19,150.11000061035156
2024-08-20,150.13999938964844
2024-08-21,150.44000244140625
2024-08-22,148.52000427246094
2024-08-23,152.6199951171875
2024-08-26,151.8800048828125
2024-08-27,151.47999572753906
2024-08-28,150.41000366210938
2024-08-29,152.6199951171875
2024-08-30,155.39999389648438
2024-09-03,149.1300048828125
2024-09-04,148.9199981689453
2024-09-05,148.1699981689453
2024-09-06,139.52999877929688
2024-09-09,142.8699951171875
2024-09-10,143.38999938964844
2024-09-11,145.50999450683594
2024-09-12,146.9199981689453
2024-09-13,147.80999755859375
2024-09-16,150.24000549316406
2024-09-17,148.27000427246094
2024-09-18,148.9199981689453
2024-09-19,153.22999572753906
2024-09-20,152.13999938964844
2024-09-23,155.50999450683594
2024-09-24,152.36000061035156
2024-09-25,151.8000030517578
2024-09-26,152.4199981689453
2024-09-27,151.82000732421875
2024-09-30,153.85000610351562
2024-10-01,149.7899932861328
2024-10-02,150.6999969482422
2024-10-03,150.75
2024-10-04,153.19000244140625
2024-10-07,152.69000244140625
2024-10-08,159.50999450683594
2024-10-09,159.91000366210938
2024-10-10,160.82000732421875
2024-10-11,162.6999969482422
2024-10-14,163.91000366210938
2024-10-15,147.83999633789062
2024-10-16,146.22999572753906
2024-10-17,142.57000732421875
2024-10-18,140.8699951171875
2024-10-21,138.94000244140625
2024-10-22,135.57000732421875
2024-10-23,132.25999450683594
2024-10-24,133.13999938964844
2024-10-25,134.22000122070312
2024-10-28,136.97000122070312
2024-10-29,169.7899932861328
2024-10-30,162.25
2024-10-31,156.19000244140625
2024-11-01,155.69000244140625
2024-11-04,157.2899932861328
2024-11-05,159.41000366210938
2024-11-06,171.83999633789062
2024-11-07,171.6199951171875
2024-11-08,171.57000732421875
2024-11-11,173.11000061035156
2024-11-12,169.67999267578125
2024-11-13,176.57000732421875
2024-11-14,171.02999877929688
2024-11-15,168.52999877929688
2024-11-18,166.1199951171875
2024-11-19,168.64999389648438
2024-11-20,170.9600067138672
2024-11-21,170.69000244140625
