Date,SIRI
2023-08-29,42.79999923706055
2023-08-30,45.79999923706055
2023-08-31,44.0
2023-09-01,45.0
2023-09-05,42.79999923706055
2023-09-06,42.900001525878906
2023-09-07,42.099998474121094
2023-09-08,42.599998474121094
2023-09-11,42.29999923706055
2023-09-12,42.79999923706055
2023-09-13,41.5
2023-09-14,43.20000076293945
2023-09-15,39.900001525878906
2023-09-18,41.0
2023-09-19,41.79999923706055
2023-09-20,41.20000076293945
2023-09-21,41.0
2023-09-22,40.29999923706055
2023-09-25,40.099998474121094
2023-09-26,38.79999923706055
2023-09-27,40.70000076293945
2023-09-28,46.79999923706055
2023-09-29,45.20000076293945
2023-10-02,43.099998474121094
2023-10-03,42.900001525878906
2023-10-04,44.5
2023-10-05,43.70000076293945
2023-10-06,43.20000076293945
2023-10-09,44.20000076293945
2023-10-10,44.70000076293945
2023-10-11,45.900001525878906
2023-10-12,45.900001525878906
2023-10-13,48.5
2023-10-16,48.400001525878906
2023-10-17,47.20000076293945
2023-10-18,46.0
2023-10-19,45.599998474121094
2023-10-20,44.70000076293945
2023-10-23,44.79999923706055
2023-10-24,44.400001525878906
2023-10-25,43.599998474121094
2023-10-26,42.29999923706055
2023-10-27,41.20000076293945
2023-10-30,41.79999923706055
2023-10-31,42.79999923706055
2023-11-01,45.0
2023-11-02,46.5
2023-11-03,49.5
2023-11-06,47.099998474121094
2023-11-07,47.099998474121094
2023-11-08,46.79999923706055
2023-11-09,46.900001525878906
2023-11-10,46.29999923706055
2023-11-13,46.70000076293945
2023-11-14,48.900001525878906
2023-11-15,51.900001525878906
2023-11-16,51.29999923706055
2023-11-17,50.79999923706055
2023-11-20,51.400001525878906
2023-11-21,48.5
2023-11-22,49.0
2023-11-24,49.29999923706055
2023-11-27,48.29999923706055
2023-11-28,47.5
2023-11-29,47.0
2023-11-30,46.79999923706055
2023-12-01,48.79999923706055
2023-12-04,45.599998474121094
2023-12-05,45.099998474121094
2023-12-06,44.900001525878906
2023-12-07,47.099998474121094
2023-12-08,46.400001525878906
2023-12-11,50.20000076293945
2023-12-12,53.0
2023-12-13,54.29999923706055
2023-12-14,56.900001525878906
2023-12-15,54.0
2023-12-18,52.29999923706055
2023-12-19,54.5
2023-12-20,52.29999923706055
2023-12-21,54.79999923706055
2023-12-22,54.70000076293945
2023-12-26,55.0
2023-12-27,54.79999923706055
2023-12-28,55.29999923706055
2023-12-29,54.70000076293945
2024-01-02,54.900001525878906
2024-01-03,54.400001525878906
2024-01-04,54.29999923706055
2024-01-05,54.599998474121094
2024-01-08,54.79999923706055
2024-01-09,54.0
2024-01-10,53.70000076293945
2024-01-11,52.400001525878906
2024-01-12,52.099998474121094
2024-01-16,51.70000076293945
2024-01-17,52.599998474121094
2024-01-18,53.599998474121094
2024-01-19,54.20000076293945
2024-01-22,54.20000076293945
2024-01-23,54.400001525878906
2024-01-24,54.20000076293945
2024-01-25,53.70000076293945
2024-01-26,53.400001525878906
2024-01-29,52.79999923706055
2024-01-30,51.099998474121094
2024-01-31,50.900001525878906
2024-02-01,52.29999923706055
2024-02-02,51.70000076293945
2024-02-05,51.400001525878906
2024-02-06,51.099998474121094
2024-02-07,50.70000076293945
2024-02-08,49.900001525878906
2024-02-09,49.0
2024-02-12,50.29999923706055
2024-02-13,47.70000076293945
2024-02-14,48.099998474121094
2024-02-15,48.0
2024-02-16,48.0
2024-02-20,47.29999923706055
2024-02-21,46.79999923706055
2024-02-22,47.29999923706055
2024-02-23,47.599998474121094
2024-02-26,47.29999923706055
2024-02-27,46.900001525878906
2024-02-28,44.29999923706055
2024-02-29,44.20000076293945
2024-03-01,42.70000076293945
2024-03-04,41.70000076293945
2024-03-05,41.70000076293945
2024-03-06,41.900001525878906
2024-03-07,41.79999923706055
2024-03-08,41.599998474121094
2024-03-11,41.70000076293945
2024-03-12,41.099998474121094
2024-03-13,41.400001525878906
2024-03-14,40.79999923706055
2024-03-15,40.5
2024-03-18,40.29999923706055
2024-03-19,39.900001525878906
2024-03-20,38.70000076293945
2024-03-21,38.79999923706055
2024-03-22,38.79999923706055
2024-03-25,38.900001525878906
2024-03-26,38.599998474121094
2024-03-27,39.0
2024-03-28,38.79999923706055
2024-04-01,38.29999923706055
2024-04-02,36.900001525878906
2024-04-03,35.70000076293945
2024-04-04,35.5
2024-04-05,34.900001525878906
2024-04-08,33.79999923706055
2024-04-09,34.5
2024-04-10,33.400001525878906
2024-04-11,33.400001525878906
2024-04-12,32.099998474121094
2024-04-15,31.799999237060547
2024-04-16,31.5
2024-04-17,31.0
2024-04-18,30.600000381469727
2024-04-19,30.899999618530273
2024-04-22,31.299999237060547
2024-04-23,31.600000381469727
2024-04-24,31.600000381469727
2024-04-25,30.200000762939453
2024-04-26,30.200000762939453
2024-04-29,31.700000762939453
2024-04-30,29.399999618530273
2024-05-01,30.5
2024-05-02,30.5
2024-05-03,31.200000762939453
2024-05-06,31.799999237060547
2024-05-07,31.299999237060547
2024-05-08,30.799999237060547
2024-05-09,30.600000381469727
2024-05-10,30.299999237060547
2024-05-13,31.399999618530273
2024-05-14,31.700000762939453
2024-05-15,30.399999618530273
2024-05-16,30.5
2024-05-17,30.100000381469727
2024-05-20,29.899999618530273
2024-05-21,28.899999618530273
2024-05-22,28.0
2024-05-23,27.299999237060547
2024-05-24,27.5
2024-05-28,27.600000381469727
2024-05-29,27.399999618530273
2024-05-30,27.399999618530273
2024-05-31,28.200000762939453
2024-06-03,27.700000762939453
2024-06-04,25.899999618530273
2024-06-05,25.700000762939453
2024-06-06,25.899999618530273
2024-06-07,25.600000381469727
2024-06-10,25.299999237060547
2024-06-11,25.600000381469727
2024-06-12,26.399999618530273
2024-06-13,25.399999618530273
2024-06-14,26.100000381469727
2024-06-17,26.5
2024-06-18,27.700000762939453
2024-06-20,29.0
2024-06-21,29.299999237060547
2024-06-24,26.899999618530273
2024-06-25,26.600000381469727
2024-06-26,27.0
2024-06-27,27.299999237060547
2024-06-28,28.299999237060547
2024-07-01,28.799999237060547
2024-07-02,31.0
2024-07-03,35.29999923706055
2024-07-05,37.099998474121094
2024-07-08,32.5
2024-07-09,34.29999923706055
2024-07-10,35.099998474121094
2024-07-11,36.099998474121094
2024-07-12,37.099998474121094
2024-07-15,38.900001525878906
2024-07-16,38.79999923706055
2024-07-17,38.0
2024-07-18,34.599998474121094
2024-07-19,34.099998474121094
2024-07-22,34.900001525878906
2024-07-23,38.0
2024-07-24,39.900001525878906
2024-07-25,39.20000076293945
2024-07-26,37.20000076293945
2024-07-29,35.400001525878906
2024-07-30,34.900001525878906
2024-07-31,34.5
2024-08-01,32.29999923706055
2024-08-02,31.200000762939453
2024-08-05,30.100000381469727
2024-08-06,30.799999237060547
2024-08-07,31.100000381469727
2024-08-08,31.600000381469727
2024-08-09,31.399999618530273
2024-08-12,29.799999237060547
2024-08-13,30.0
2024-08-14,29.100000381469727
2024-08-15,30.200000762939453
2024-08-16,30.0
2024-08-19,30.399999618530273
2024-08-20,32.5
2024-08-21,32.70000076293945
2024-08-22,31.399999618530273
2024-08-23,32.0
2024-08-26,31.100000381469727
2024-08-27,31.600000381469727
2024-08-28,32.400001525878906
2024-08-29,32.599998474121094
2024-08-30,32.900001525878906
2024-09-03,31.200000762939453
2024-09-04,29.299999237060547
2024-09-05,29.100000381469727
2024-09-06,27.299999237060547
2024-09-09,26.700000762939453
2024-09-10,27.3799991607666
2024-09-11,28.309999465942383
2024-09-12,25.520000457763672
2024-09-13,24.510000228881836
2024-09-16,23.639999389648438
2024-09-17,23.270000457763672
2024-09-18,23.270000457763672
2024-09-19,24.020000457763672
2024-09-20,24.950000762939453
2024-09-23,25.600000381469727
2024-09-24,24.100000381469727
2024-09-25,24.1200008392334
2024-09-26,24.350000381469727
2024-09-27,24.3799991607666
2024-09-30,23.649999618530273
2024-10-01,22.65999984741211
2024-10-02,23.639999389648438
2024-10-03,23.18000030517578
2024-10-04,22.729999542236328
2024-10-07,23.1200008392334
2024-10-08,23.420000076293945
2024-10-09,23.75
2024-10-10,24.299999237060547
2024-10-11,24.93000030517578
2024-10-14,26.899999618530273
2024-10-15,27.079999923706055
2024-10-16,27.06999969482422
2024-10-17,27.100000381469727
2024-10-18,27.610000610351562
2024-10-21,27.18000030517578
2024-10-22,27.209999084472656
2024-10-23,26.809999465942383
2024-10-24,26.530000686645508
2024-10-25,26.399999618530273
2024-10-28,27.030000686645508
2024-10-29,27.649999618530273
2024-10-30,27.389999389648438
2024-10-31,26.65999984741211
2024-11-01,27.649999618530273
2024-11-04,25.93000030517578
2024-11-05,26.34000015258789
2024-11-06,26.200000762939453
2024-11-07,26.1200008392334
2024-11-08,26.1299991607666
2024-11-11,27.440000534057617
2024-11-12,27.15999984741211
2024-11-13,26.5
2024-11-14,27.030000686645508
2024-11-15,25.799999237060547
2024-11-18,25.1200008392334
2024-11-19,25.170000076293945
2024-11-20,25.209999084472656
2024-11-21,25.770000457763672
