Date,BECN
2023-04-19,60.209999084472656
2023-04-20,60.619998931884766
2023-04-21,60.08000183105469
2023-04-24,60.09000015258789
2023-04-25,58.540000915527344
2023-04-26,57.2400016784668
2023-04-27,58.86000061035156
2023-04-28,60.18000030517578
2023-05-01,60.70000076293945
2023-05-02,60.209999084472656
2023-05-03,60.79999923706055
2023-05-04,59.869998931884766
2023-05-05,59.0099983215332
2023-05-08,60.36000061035156
2023-05-09,59.79999923706055
2023-05-10,59.61000061035156
2023-05-11,59.279998779296875
2023-05-12,61.06999969482422
2023-05-15,62.33000183105469
2023-05-16,62.40999984741211
2023-05-17,63.310001373291016
2023-05-18,65.68000030517578
2023-05-19,64.8499984741211
2023-05-22,65.4800033569336
2023-05-23,66.0
2023-05-24,65.66999816894531
2023-05-25,66.0
2023-05-26,67.30999755859375
2023-05-30,66.5
2023-05-31,63.939998626708984
2023-06-01,64.63999938964844
2023-06-02,67.2300033569336
2023-06-05,66.7699966430664
2023-06-06,70.06999969482422
2023-06-07,71.62000274658203
2023-06-08,72.81999969482422
2023-06-09,73.3499984741211
2023-06-12,74.7699966430664
2023-06-13,76.12000274658203
2023-06-14,77.25
2023-06-15,79.45999908447266
2023-06-16,79.44000244140625
2023-06-20,80.5199966430664
2023-06-21,80.75
2023-06-22,79.80999755859375
2023-06-23,79.9000015258789
2023-06-26,80.18000030517578
2023-06-27,81.75
2023-06-28,81.0999984741211
2023-06-29,83.33000183105469
2023-06-30,82.9800033569336
2023-07-03,83.37000274658203
2023-07-05,82.5199966430664
2023-07-06,80.86000061035156
2023-07-07,82.58000183105469
2023-07-10,84.54000091552734
2023-07-11,83.37000274658203
2023-07-12,84.20999908447266
2023-07-13,84.91999816894531
2023-07-14,84.02999877929688
2023-07-17,84.8499984741211
2023-07-18,85.4000015258789
2023-07-19,85.19999694824219
2023-07-20,84.4000015258789
2023-07-21,83.29000091552734
2023-07-24,83.05999755859375
2023-07-25,82.94999694824219
2023-07-26,83.66000366210938
2023-07-27,82.91999816894531
2023-07-28,84.18000030517578
2023-07-31,85.66999816894531
2023-08-01,86.93000030517578
2023-08-02,86.51000213623047
2023-08-03,84.9000015258789
2023-08-04,83.30000305175781
2023-08-07,86.0
2023-08-08,82.58999633789062
2023-08-09,83.5
2023-08-10,82.79000091552734
2023-08-11,82.0199966430664
2023-08-14,82.2699966430664
2023-08-15,82.5
2023-08-16,81.33000183105469
2023-08-17,77.45999908447266
2023-08-18,78.5999984741211
2023-08-21,78.37999725341797
2023-08-22,77.11000061035156
2023-08-23,77.08999633789062
2023-08-24,76.54000091552734
2023-08-25,75.87000274658203
2023-08-28,78.18000030517578
2023-08-29,79.6500015258789
2023-08-30,80.19999694824219
2023-08-31,79.8499984741211
2023-09-01,80.7699966430664
2023-09-05,78.0999984741211
2023-09-06,78.52999877929688
2023-09-07,77.69000244140625
2023-09-08,77.37000274658203
2023-09-11,78.0199966430664
2023-09-12,78.47000122070312
2023-09-13,77.22000122070312
2023-09-14,78.68000030517578
2023-09-15,76.97000122070312
2023-09-18,76.80000305175781
2023-09-19,76.6500015258789
2023-09-20,76.5999984741211
2023-09-21,75.33000183105469
2023-09-22,76.02999877929688
2023-09-25,76.58000183105469
2023-09-26,75.66000366210938
2023-09-27,78.05999755859375
2023-09-28,78.66000366210938
2023-09-29,77.16999816894531
2023-10-02,76.19999694824219
2023-10-03,74.94000244140625
2023-10-04,75.25
2023-10-05,76.20999908447266
2023-10-06,75.88999938964844
2023-10-09,77.05999755859375
2023-10-10,77.2300033569336
2023-10-11,77.94999694824219
2023-10-12,74.52999877929688
2023-10-13,72.83000183105469
2023-10-16,73.70999908447266
2023-10-17,73.43000030517578
2023-10-18,72.51000213623047
2023-10-19,71.13999938964844
2023-10-20,71.19000244140625
2023-10-23,70.95999908447266
2023-10-24,70.83000183105469
2023-10-25,68.70999908447266
2023-10-26,69.72000122070312
2023-10-27,69.4800033569336
2023-10-30,70.19999694824219
2023-10-31,71.16999816894531
2023-11-01,72.97000122070312
2023-11-02,73.47000122070312
2023-11-03,74.33000183105469
2023-11-06,72.77999877929688
2023-11-07,73.61000061035156
2023-11-08,74.29000091552734
2023-11-09,73.06999969482422
2023-11-10,75.88999938964844
2023-11-13,75.30000305175781
2023-11-14,79.05999755859375
2023-11-15,78.88999938964844
2023-11-16,79.08999633789062
2023-11-17,80.5199966430664
2023-11-20,81.6500015258789
2023-11-21,81.0
2023-11-22,82.51000213623047
2023-11-24,83.08999633789062
2023-11-27,82.5199966430664
2023-11-28,79.94000244140625
2023-11-29,80.01000213623047
2023-11-30,80.36000061035156
2023-12-01,82.9000015258789
2023-12-04,83.98999786376953
2023-12-05,82.69000244140625
2023-12-06,82.1500015258789
2023-12-07,79.80000305175781
2023-12-08,80.5
2023-12-11,80.69000244140625
2023-12-12,80.87999725341797
2023-12-13,81.91000366210938
2023-12-14,85.80000305175781
2023-12-15,84.25
2023-12-18,84.55999755859375
2023-12-19,86.80000305175781
2023-12-20,86.4000015258789
2023-12-21,87.3499984741211
2023-12-22,88.43000030517578
2023-12-26,88.68000030517578
2023-12-27,88.58999633789062
2023-12-28,87.94999694824219
2023-12-29,87.0199966430664
2024-01-02,86.48999786376953
2024-01-03,86.33999633789062
2024-01-04,84.9800033569336
2024-01-05,86.27999877929688
2024-01-08,88.51000213623047
2024-01-09,87.80999755859375
2024-01-10,84.98999786376953
2024-01-11,84.19000244140625
2024-01-12,83.88999938964844
2024-01-16,83.88999938964844
2024-01-17,84.12000274658203
2024-01-18,84.20999908447266
2024-01-19,85.11000061035156
2024-01-22,87.06999969482422
2024-01-23,84.51000213623047
2024-01-24,82.16000366210938
2024-01-25,82.76000213623047
2024-01-26,83.70999908447266
2024-01-29,85.51000213623047
2024-01-30,85.43000030517578
2024-01-31,82.88999938964844
2024-02-01,83.7300033569336
2024-02-02,84.37999725341797
2024-02-05,82.37999725341797
2024-02-06,83.44999694824219
2024-02-07,84.86000061035156
2024-02-08,86.33000183105469
2024-02-09,87.27999877929688
2024-02-12,87.0199966430664
2024-02-13,84.70999908447266
2024-02-14,87.05000305175781
2024-02-15,87.58999633789062
2024-02-16,85.08000183105469
2024-02-20,84.58000183105469
2024-02-21,85.2699966430664
2024-02-22,85.88999938964844
2024-02-23,87.95999908447266
2024-02-26,88.38999938964844
2024-02-27,89.48999786376953
2024-02-28,84.25
2024-02-29,85.88999938964844
2024-03-01,85.88999938964844
2024-03-04,86.05999755859375
2024-03-05,85.19000244140625
2024-03-06,84.9000015258789
2024-03-07,86.73999786376953
2024-03-08,86.8499984741211
2024-03-11,85.37999725341797
2024-03-12,86.37000274658203
2024-03-13,86.62999725341797
2024-03-14,86.52999877929688
2024-03-15,88.41999816894531
2024-03-18,88.33000183105469
2024-03-19,92.69999694824219
2024-03-20,94.05000305175781
2024-03-21,94.80999755859375
2024-03-22,95.18000030517578
2024-03-25,95.05000305175781
2024-03-26,94.8499984741211
2024-03-27,95.05000305175781
2024-03-28,98.0199966430664
2024-04-01,100.2300033569336
2024-04-02,100.02999877929688
2024-04-03,100.2699966430664
2024-04-04,100.68000030517578
2024-04-05,102.05000305175781
2024-04-08,101.26000213623047
2024-04-09,99.72000122070312
2024-04-10,99.05999755859375
2024-04-11,97.86000061035156
2024-04-12,97.13999938964844
2024-04-15,96.26000213623047
2024-04-16,94.62999725341797
2024-04-17,93.18000030517578
2024-04-18,93.41999816894531
2024-04-19,94.55999755859375
2024-04-22,96.05999755859375
2024-04-23,97.55000305175781
2024-04-24,97.20999908447266
2024-04-25,97.55999755859375
2024-04-26,99.0
2024-04-29,99.0
2024-04-30,98.52999877929688
2024-05-01,96.94999694824219
2024-05-02,97.5199966430664
2024-05-03,95.88999938964844
2024-05-06,95.45999908447266
2024-05-07,93.86000061035156
2024-05-08,92.27999877929688
2024-05-09,93.37999725341797
2024-05-10,92.94999694824219
2024-05-13,93.19000244140625
2024-05-14,95.9000015258789
2024-05-15,99.97000122070312
2024-05-16,96.12000274658203
2024-05-17,96.08999633789062
2024-05-20,98.16999816894531
2024-05-21,97.04000091552734
2024-05-22,95.4800033569336
2024-05-23,94.83000183105469
2024-05-24,97.22000122070312
2024-05-28,96.51000213623047
2024-05-29,95.7300033569336
2024-05-30,96.29000091552734
2024-05-31,97.05999755859375
2024-06-03,97.12000274658203
2024-06-04,95.62999725341797
2024-06-05,97.62999725341797
2024-06-06,96.37999725341797
2024-06-07,96.41000366210938
2024-06-10,96.69999694824219
2024-06-11,97.02999877929688
2024-06-12,102.23999786376953
2024-06-13,99.94999694824219
2024-06-14,96.41000366210938
2024-06-17,97.72000122070312
2024-06-18,96.80000305175781
2024-06-20,94.9800033569336
2024-06-21,93.97000122070312
2024-06-24,92.87999725341797
2024-06-25,90.45999908447266
2024-06-26,89.18000030517578
2024-06-27,90.98999786376953
2024-06-28,90.5
2024-07-01,86.83999633789062
2024-07-02,87.83000183105469
2024-07-03,88.16999816894531
2024-07-05,88.41999816894531
2024-07-08,89.75
2024-07-09,88.9000015258789
2024-07-10,91.05999755859375
2024-07-11,94.70999908447266
2024-07-12,97.08999633789062
2024-07-15,96.97000122070312
2024-07-16,102.47000122070312
2024-07-17,98.83999633789062
2024-07-18,97.69999694824219
2024-07-19,96.83999633789062
2024-07-22,98.73999786376953
2024-07-23,99.70999908447266
2024-07-24,95.91999816894531
2024-07-25,98.3499984741211
2024-07-26,101.16000366210938
2024-07-29,100.4000015258789
2024-07-30,100.08999633789062
2024-07-31,102.80000305175781
2024-08-01,98.2699966430664
2024-08-02,85.4000015258789
2024-08-05,80.79000091552734
2024-08-06,82.20999908447266
2024-08-07,81.26000213623047
2024-08-08,83.44999694824219
2024-08-09,85.93000030517578
2024-08-12,83.58999633789062
2024-08-13,85.62000274658203
2024-08-14,85.80999755859375
2024-08-15,87.02999877929688
2024-08-16,86.16999816894531
2024-08-19,86.38999938964844
2024-08-20,85.44000244140625
2024-08-21,86.75
2024-08-22,87.33000183105469
2024-08-23,90.5999984741211
2024-08-26,90.6500015258789
2024-08-27,89.2300033569336
2024-08-28,88.83000183105469
2024-08-29,89.12999725341797
2024-08-30,90.5999984741211
2024-09-03,86.12999725341797
2024-09-04,84.69000244140625
2024-09-05,83.19000244140625
2024-09-06,81.58000183105469
2024-09-09,80.25
2024-09-10,80.11000061035156
2024-09-11,80.22000122070312
2024-09-12,81.04000091552734
2024-09-13,83.4800033569336
2024-09-16,84.58999633789062
2024-09-17,86.58000183105469
2024-09-18,85.37999725341797
2024-09-19,87.45999908447266
2024-09-20,85.83999633789062
2024-09-23,85.02999877929688
2024-09-24,84.47000122070312
2024-09-25,84.8499984741211
2024-09-26,87.55000305175781
2024-09-27,87.72000122070312
2024-09-30,86.43000030517578
2024-10-01,84.8499984741211
2024-10-02,85.3499984741211
2024-10-03,86.62999725341797
2024-10-04,88.75
2024-10-07,95.41999816894531
2024-10-08,95.16000366210938
2024-10-09,94.48999786376953
2024-10-10,90.77999877929688
2024-10-11,91.8499984741211
2024-10-14,93.36000061035156
2024-10-15,93.31999969482422
2024-10-16,95.5999984741211
2024-10-17,95.63999938964844
2024-10-18,95.63999938964844
2024-10-21,94.1500015258789
2024-10-22,92.5999984741211
2024-10-23,92.37999725341797
2024-10-24,94.29000091552734
2024-10-25,93.36000061035156
2024-10-28,94.8499984741211
2024-10-29,93.12999725341797
2024-10-30,95.47000122070312
2024-10-31,92.06999969482422
2024-11-01,93.33999633789062
2024-11-04,93.45999908447266
2024-11-05,94.97000122070312
2024-11-06,100.72000122070312
2024-11-07,102.20999908447266
2024-11-08,103.25
2024-11-11,105.20999908447266
2024-11-12,103.8499984741211
2024-11-13,102.37999725341797
2024-11-14,100.94999694824219
2024-11-15,98.75
2024-11-18,108.51000213623047
2024-11-19,109.23999786376953
2024-11-20,108.94000244140625
2024-11-21,108.58000183105469
