Date,FIZZ
2023-04-05,50.869998931884766
2023-04-06,51.58000183105469
2023-04-10,51.91999816894531
2023-04-11,51.150001525878906
2023-04-12,50.29999923706055
2023-04-13,50.31999969482422
2023-04-14,49.130001068115234
2023-04-17,48.900001525878906
2023-04-18,49.40999984741211
2023-04-19,50.4900016784668
2023-04-20,51.5
2023-04-21,51.540000915527344
2023-04-24,51.38999938964844
2023-04-25,49.900001525878906
2023-04-26,49.20000076293945
2023-04-27,49.81999969482422
2023-04-28,49.70000076293945
2023-05-01,51.189998626708984
2023-05-02,51.95000076293945
2023-05-03,53.119998931884766
2023-05-04,53.52000045776367
2023-05-05,52.189998626708984
2023-05-08,51.720001220703125
2023-05-09,51.459999084472656
2023-05-10,51.470001220703125
2023-05-11,51.779998779296875
2023-05-12,52.0099983215332
2023-05-15,51.720001220703125
2023-05-16,50.810001373291016
2023-05-17,51.59000015258789
2023-05-18,52.22999954223633
2023-05-19,52.11000061035156
2023-05-22,50.93000030517578
2023-05-23,51.40999984741211
2023-05-24,50.22999954223633
2023-05-25,49.869998931884766
2023-05-26,49.9900016784668
2023-05-30,49.16999816894531
2023-05-31,49.41999816894531
2023-06-01,48.689998626708984
2023-06-02,49.400001525878906
2023-06-05,48.40999984741211
2023-06-06,48.0
2023-06-07,48.2599983215332
2023-06-08,47.5
2023-06-09,47.84000015258789
2023-06-12,47.38999938964844
2023-06-13,47.47999954223633
2023-06-14,47.63999938964844
2023-06-15,47.77000045776367
2023-06-16,49.61000061035156
2023-06-20,50.25
2023-06-21,49.720001220703125
2023-06-22,50.540000915527344
2023-06-23,49.16999816894531
2023-06-26,49.099998474121094
2023-06-27,49.2599983215332
2023-06-28,48.189998626708984
2023-06-29,48.65999984741211
2023-06-30,48.349998474121094
2023-07-03,49.36000061035156
2023-07-05,50.15999984741211
2023-07-06,50.47999954223633
2023-07-07,49.959999084472656
2023-07-10,48.22999954223633
2023-07-11,48.970001220703125
2023-07-12,49.040000915527344
2023-07-13,48.81999969482422
2023-07-14,49.77000045776367
2023-07-17,49.810001373291016
2023-07-18,49.560001373291016
2023-07-19,50.16999816894531
2023-07-20,51.470001220703125
2023-07-21,51.41999816894531
2023-07-24,52.040000915527344
2023-07-25,51.900001525878906
2023-07-26,52.959999084472656
2023-07-27,53.0
2023-07-28,52.900001525878906
2023-07-31,52.849998474121094
2023-08-01,52.27000045776367
2023-08-02,53.150001525878906
2023-08-03,53.880001068115234
2023-08-04,53.16999816894531
2023-08-07,53.849998474121094
2023-08-08,53.93000030517578
2023-08-09,53.689998626708984
2023-08-10,54.220001220703125
2023-08-11,54.560001373291016
2023-08-14,54.4900016784668
2023-08-15,53.970001220703125
2023-08-16,53.869998931884766
2023-08-17,54.130001068115234
2023-08-18,54.18000030517578
2023-08-21,52.90999984741211
2023-08-22,52.349998474121094
2023-08-23,52.70000076293945
2023-08-24,51.380001068115234
2023-08-25,51.560001373291016
2023-08-28,51.560001373291016
2023-08-29,51.68000030517578
2023-08-30,52.209999084472656
2023-08-31,51.310001373291016
2023-09-01,49.0099983215332
2023-09-05,46.380001068115234
2023-09-06,47.790000915527344
2023-09-07,48.0
2023-09-08,47.13999938964844
2023-09-11,48.63999938964844
2023-09-12,48.029998779296875
2023-09-13,48.47999954223633
2023-09-14,48.38999938964844
2023-09-15,46.63999938964844
2023-09-18,47.09000015258789
2023-09-19,46.79999923706055
2023-09-20,46.45000076293945
2023-09-21,46.45000076293945
2023-09-22,46.779998779296875
2023-09-25,46.2400016784668
2023-09-26,45.5
2023-09-27,46.08000183105469
2023-09-28,46.61000061035156
2023-09-29,47.02000045776367
2023-10-02,47.380001068115234
2023-10-03,47.220001220703125
2023-10-04,47.279998779296875
2023-10-05,46.380001068115234
2023-10-06,46.310001373291016
2023-10-09,46.66999816894531
2023-10-10,46.5099983215332
2023-10-11,46.349998474121094
2023-10-12,45.0099983215332
2023-10-13,45.22999954223633
2023-10-16,45.65999984741211
2023-10-17,45.5
2023-10-18,45.13999938964844
2023-10-19,44.25
2023-10-20,44.130001068115234
2023-10-23,44.060001373291016
2023-10-24,45.130001068115234
2023-10-25,45.27000045776367
2023-10-26,45.90999984741211
2023-10-27,45.220001220703125
2023-10-30,45.90999984741211
2023-10-31,46.380001068115234
2023-11-01,46.33000183105469
2023-11-02,47.90999984741211
2023-11-03,49.040000915527344
2023-11-06,49.70000076293945
2023-11-07,49.97999954223633
2023-11-08,48.95000076293945
2023-11-09,48.349998474121094
2023-11-10,48.599998474121094
2023-11-13,48.810001373291016
2023-11-14,48.68000030517578
2023-11-15,48.52000045776367
2023-11-16,47.75
2023-11-17,47.939998626708984
2023-11-20,47.97999954223633
2023-11-21,48.38999938964844
2023-11-22,48.869998931884766
2023-11-24,48.63999938964844
2023-11-27,48.27000045776367
2023-11-28,48.31999969482422
2023-11-29,47.34000015258789
2023-11-30,47.540000915527344
2023-12-01,48.0099983215332
2023-12-04,48.54999923706055
2023-12-05,48.97999954223633
2023-12-06,48.849998474121094
2023-12-07,49.33000183105469
2023-12-08,46.58000183105469
2023-12-11,49.43000030517578
2023-12-12,51.400001525878906
2023-12-13,51.959999084472656
2023-12-14,50.970001220703125
2023-12-15,49.459999084472656
2023-12-18,49.709999084472656
2023-12-19,50.36000061035156
2023-12-20,50.0099983215332
2023-12-21,49.45000076293945
2023-12-22,49.34000015258789
2023-12-26,49.79999923706055
2023-12-27,49.7599983215332
2023-12-28,49.650001525878906
2023-12-29,49.720001220703125
2024-01-02,53.13999938964844
2024-01-03,53.029998779296875
2024-01-04,52.380001068115234
2024-01-05,51.41999816894531
2024-01-08,51.04999923706055
2024-01-09,50.099998474121094
2024-01-10,50.43000030517578
2024-01-11,49.810001373291016
2024-01-12,50.22999954223633
2024-01-16,46.65999984741211
2024-01-17,48.130001068115234
2024-01-18,48.2599983215332
2024-01-19,47.0
2024-01-22,47.939998626708984
2024-01-23,47.43000030517578
2024-01-24,46.619998931884766
2024-01-25,47.29999923706055
2024-01-26,47.16999816894531
2024-01-29,47.459999084472656
2024-01-30,47.099998474121094
2024-01-31,46.2400016784668
2024-02-01,47.220001220703125
2024-02-02,46.58000183105469
2024-02-05,46.130001068115234
2024-02-06,46.25
2024-02-07,46.5
2024-02-08,47.2400016784668
2024-02-09,48.0099983215332
2024-02-12,49.13999938964844
2024-02-13,48.20000076293945
2024-02-14,49.709999084472656
2024-02-15,50.09000015258789
2024-02-16,49.72999954223633
2024-02-20,50.36000061035156
2024-02-21,50.47999954223633
2024-02-22,50.08000183105469
2024-02-23,51.09000015258789
2024-02-26,50.849998474121094
2024-02-27,51.439998626708984
2024-02-28,51.209999084472656
2024-02-29,52.63999938964844
2024-03-01,51.619998931884766
2024-03-04,52.11000061035156
2024-03-05,51.849998474121094
2024-03-06,51.13999938964844
2024-03-07,50.459999084472656
2024-03-08,49.84000015258789
2024-03-11,48.58000183105469
2024-03-12,48.189998626708984
2024-03-13,47.790000915527344
2024-03-14,47.27000045776367
2024-03-15,47.08000183105469
2024-03-18,47.790000915527344
2024-03-19,47.4900016784668
2024-03-20,47.65999984741211
2024-03-21,47.52000045776367
2024-03-22,47.41999816894531
2024-03-25,47.20000076293945
2024-03-26,46.56999969482422
2024-03-27,46.869998931884766
2024-03-28,47.459999084472656
2024-04-01,49.43000030517578
2024-04-02,49.63999938964844
2024-04-03,49.560001373291016
2024-04-04,49.209999084472656
2024-04-05,49.61000061035156
2024-04-08,48.27000045776367
2024-04-09,47.970001220703125
2024-04-10,47.029998779296875
2024-04-11,46.7599983215332
2024-04-12,46.279998779296875
2024-04-15,46.029998779296875
2024-04-16,44.619998931884766
2024-04-17,44.90999984741211
2024-04-18,44.72999954223633
2024-04-19,45.349998474121094
2024-04-22,44.68000030517578
2024-04-23,44.41999816894531
2024-04-24,44.529998779296875
2024-04-25,43.5099983215332
2024-04-26,43.560001373291016
2024-04-29,43.720001220703125
2024-04-30,44.5
2024-05-01,44.95000076293945
2024-05-02,46.900001525878906
2024-05-03,46.400001525878906
2024-05-06,46.279998779296875
2024-05-07,47.380001068115234
2024-05-08,47.33000183105469
2024-05-09,47.880001068115234
2024-05-10,48.119998931884766
2024-05-13,48.38999938964844
2024-05-14,48.0099983215332
2024-05-15,47.459999084472656
2024-05-16,47.41999816894531
2024-05-17,46.880001068115234
2024-05-20,46.72999954223633
2024-05-21,46.22999954223633
2024-05-22,46.150001525878906
2024-05-23,45.459999084472656
2024-05-24,45.72999954223633
2024-05-28,45.939998626708984
2024-05-29,45.47999954223633
2024-05-30,45.66999816894531
2024-05-31,46.20000076293945
2024-06-03,46.560001373291016
2024-06-04,46.790000915527344
2024-06-05,47.08000183105469
2024-06-06,47.54999923706055
2024-06-07,46.63999938964844
2024-06-10,46.2599983215332
2024-06-11,46.43000030517578
2024-06-12,47.380001068115234
2024-06-13,47.88999938964844
2024-06-14,48.04999923706055
2024-06-17,49.36000061035156
2024-06-18,49.16999816894531
2024-06-20,48.099998474121094
2024-06-21,48.689998626708984
2024-06-24,44.459999084472656
2024-06-25,44.88999938964844
2024-06-26,44.119998931884766
2024-06-27,50.75
2024-06-28,51.2400016784668
2024-07-01,52.79999923706055
2024-07-02,52.84000015258789
2024-07-03,51.630001068115234
2024-07-05,52.630001068115234
2024-07-08,52.209999084472656
2024-07-09,50.61000061035156
2024-07-10,49.849998474121094
2024-07-11,50.11000061035156
2024-07-12,50.83000183105469
2024-07-15,50.439998626708984
2024-07-16,51.790000915527344
2024-07-17,51.560001373291016
2024-07-18,51.349998474121094
2024-07-19,50.70000076293945
2024-07-22,49.79999923706055
2024-07-23,49.560001373291016
2024-07-24,48.959999084472656
2024-07-25,49.41999816894531
2024-07-26,49.97999954223633
2024-07-29,48.66999816894531
2024-07-30,48.5
2024-07-31,48.790000915527344
2024-08-01,48.61000061035156
2024-08-02,48.95000076293945
2024-08-05,46.599998474121094
2024-08-06,46.83000183105469
2024-08-07,46.38999938964844
2024-08-08,46.70000076293945
2024-08-09,46.81999969482422
2024-08-12,45.38999938964844
2024-08-13,45.66999816894531
2024-08-14,45.43000030517578
2024-08-15,45.970001220703125
2024-08-16,45.91999816894531
2024-08-19,46.0
2024-08-20,45.70000076293945
2024-08-21,45.75
2024-08-22,45.16999816894531
2024-08-23,45.84000015258789
2024-08-26,45.560001373291016
2024-08-27,45.130001068115234
2024-08-28,45.43000030517578
2024-08-29,45.0
2024-08-30,45.15999984741211
2024-09-03,46.15999984741211
2024-09-04,46.11000061035156
2024-09-05,44.849998474121094
2024-09-06,45.04999923706055
2024-09-09,44.81999969482422
2024-09-10,44.619998931884766
2024-09-11,44.34000015258789
2024-09-12,44.349998474121094
2024-09-13,44.4900016784668
2024-09-16,44.5099983215332
2024-09-17,45.650001525878906
2024-09-18,46.27000045776367
2024-09-19,46.709999084472656
2024-09-20,46.31999969482422
2024-09-23,46.08000183105469
2024-09-24,45.59000015258789
2024-09-25,45.529998779296875
2024-09-26,45.79999923706055
2024-09-27,46.58000183105469
2024-09-30,46.939998626708984
2024-10-01,47.29999923706055
2024-10-02,46.08000183105469
2024-10-03,45.209999084472656
2024-10-04,45.34000015258789
2024-10-07,44.86000061035156
2024-10-08,44.689998626708984
2024-10-09,45.0
2024-10-10,44.70000076293945
2024-10-11,45.209999084472656
2024-10-14,45.70000076293945
2024-10-15,45.97999954223633
2024-10-16,46.220001220703125
2024-10-17,46.75
2024-10-18,45.90999984741211
2024-10-21,46.04999923706055
2024-10-22,45.63999938964844
2024-10-23,45.459999084472656
2024-10-24,45.68000030517578
2024-10-25,45.34000015258789
2024-10-28,45.68000030517578
2024-10-29,45.29999923706055
2024-10-30,45.189998626708984
2024-10-31,45.189998626708984
2024-11-01,45.77000045776367
2024-11-04,47.70000076293945
2024-11-05,47.93000030517578
2024-11-06,48.95000076293945
2024-11-07,48.79999923706055
2024-11-08,49.31999969482422
2024-11-11,49.720001220703125
2024-11-12,50.029998779296875
2024-11-13,49.619998931884766
2024-11-14,48.560001373291016
2024-11-15,48.209999084472656
2024-11-18,47.31999969482422
2024-11-19,47.34000015258789
2024-11-20,47.38999938964844
2024-11-21,47.52000045776367
