Date,PAGP
2023-07-12,15.460000038146973
2023-07-13,15.479999542236328
2023-07-14,15.09000015258789
2023-07-17,15.1899995803833
2023-07-18,15.390000343322754
2023-07-19,15.460000038146973
2023-07-20,15.520000457763672
2023-07-21,15.670000076293945
2023-07-24,15.8100004196167
2023-07-25,15.800000190734863
2023-07-26,15.789999961853027
2023-07-27,15.779999732971191
2023-07-28,15.529999732971191
2023-07-31,15.6899995803833
2023-08-01,15.449999809265137
2023-08-02,15.1899995803833
2023-08-03,15.390000343322754
2023-08-04,15.649999618530273
2023-08-07,15.729999542236328
2023-08-08,15.739999771118164
2023-08-09,15.699999809265137
2023-08-10,15.65999984741211
2023-08-11,15.890000343322754
2023-08-14,15.920000076293945
2023-08-15,15.75
2023-08-16,15.65999984741211
2023-08-17,15.59000015258789
2023-08-18,15.869999885559082
2023-08-21,15.90999984741211
2023-08-22,15.880000114440918
2023-08-23,15.970000267028809
2023-08-24,15.90999984741211
2023-08-25,15.970000267028809
2023-08-28,15.9399995803833
2023-08-29,16.040000915527344
2023-08-30,16.049999237060547
2023-08-31,16.040000915527344
2023-09-01,16.190000534057617
2023-09-05,16.049999237060547
2023-09-06,15.59000015258789
2023-09-07,15.609999656677246
2023-09-08,15.619999885559082
2023-09-11,15.5600004196167
2023-09-12,15.739999771118164
2023-09-13,15.800000190734863
2023-09-14,16.030000686645508
2023-09-15,15.970000267028809
2023-09-18,16.059999465942383
2023-09-19,16.209999084472656
2023-09-20,16.31999969482422
2023-09-21,16.34000015258789
2023-09-22,16.610000610351562
2023-09-25,16.34000015258789
2023-09-26,15.960000038146973
2023-09-27,16.040000915527344
2023-09-28,16.219999313354492
2023-09-29,16.1200008392334
2023-10-02,15.989999771118164
2023-10-03,15.300000190734863
2023-10-04,14.890000343322754
2023-10-05,15.039999961853027
2023-10-06,15.050000190734863
2023-10-09,15.380000114440918
2023-10-10,15.479999542236328
2023-10-11,15.890000343322754
2023-10-12,15.850000381469727
2023-10-13,15.960000038146973
2023-10-16,16.110000610351562
2023-10-17,16.190000534057617
2023-10-18,16.270000457763672
2023-10-19,16.260000228881836
2023-10-20,16.1299991607666
2023-10-23,16.06999969482422
2023-10-24,16.030000686645508
2023-10-25,16.049999237060547
2023-10-26,15.850000381469727
2023-10-27,15.640000343322754
2023-10-30,15.40999984741211
2023-10-31,15.680000305175781
2023-11-01,15.869999885559082
2023-11-02,16.389999389648438
2023-11-03,16.239999771118164
2023-11-06,16.299999237060547
2023-11-07,16.020000457763672
2023-11-08,15.760000228881836
2023-11-09,15.619999885559082
2023-11-10,15.75
2023-11-13,15.800000190734863
2023-11-14,15.979999542236328
2023-11-15,15.949999809265137
2023-11-16,15.710000038146973
2023-11-17,15.960000038146973
2023-11-20,15.890000343322754
2023-11-21,15.899999618530273
2023-11-22,15.850000381469727
2023-11-24,15.979999542236328
2023-11-27,15.850000381469727
2023-11-28,15.770000457763672
2023-11-29,15.920000076293945
2023-11-30,16.15999984741211
2023-12-01,16.34000015258789
2023-12-04,16.18000030517578
2023-12-05,15.829999923706055
2023-12-06,15.579999923706055
2023-12-07,15.34000015258789
2023-12-08,15.359999656677246
2023-12-11,15.289999961853027
2023-12-12,15.039999961853027
2023-12-13,15.369999885559082
2023-12-14,15.4399995803833
2023-12-15,15.289999961853027
2023-12-18,15.619999885559082
2023-12-19,15.729999542236328
2023-12-20,15.819999694824219
2023-12-21,15.850000381469727
2023-12-22,15.899999618530273
2023-12-26,15.970000267028809
2023-12-27,15.9399995803833
2023-12-28,15.90999984741211
2023-12-29,15.949999809265137
2024-01-02,16.110000610351562
2024-01-03,16.170000076293945
2024-01-04,16.149999618530273
2024-01-05,16.15999984741211
2024-01-08,16.06999969482422
2024-01-09,16.229999542236328
2024-01-10,16.329999923706055
2024-01-11,16.280000686645508
2024-01-12,16.520000457763672
2024-01-16,16.40999984741211
2024-01-17,16.170000076293945
2024-01-18,16.399999618530273
2024-01-19,16.43000030517578
2024-01-22,16.700000762939453
2024-01-23,16.440000534057617
2024-01-24,16.510000228881836
2024-01-25,16.770000457763672
2024-01-26,17.040000915527344
2024-01-29,16.90999984741211
2024-01-30,16.5
2024-01-31,16.18000030517578
2024-02-01,16.260000228881836
2024-02-02,16.020000457763672
2024-02-05,16.110000610351562
2024-02-06,15.949999809265137
2024-02-07,16.059999465942383
2024-02-08,16.06999969482422
2024-02-09,16.209999084472656
2024-02-12,16.489999771118164
2024-02-13,16.399999618530273
2024-02-14,16.3799991607666
2024-02-15,16.670000076293945
2024-02-16,16.8799991607666
2024-02-20,16.899999618530273
2024-02-21,17.170000076293945
2024-02-22,17.219999313354492
2024-02-23,17.1299991607666
2024-02-26,16.899999618530273
2024-02-27,17.110000610351562
2024-02-28,17.06999969482422
2024-02-29,17.200000762939453
2024-03-01,17.309999465942383
2024-03-04,17.299999237060547
2024-03-05,17.309999465942383
2024-03-06,17.40999984741211
2024-03-07,17.489999771118164
2024-03-08,17.43000030517578
2024-03-11,17.31999969482422
2024-03-12,17.420000076293945
2024-03-13,17.469999313354492
2024-03-14,17.229999542236328
2024-03-15,17.43000030517578
2024-03-18,17.549999237060547
2024-03-19,17.739999771118164
2024-03-20,17.90999984741211
2024-03-21,18.010000228881836
2024-03-22,17.81999969482422
2024-03-25,17.950000762939453
2024-03-26,17.81999969482422
2024-03-27,18.0
2024-03-28,18.25
2024-04-01,18.389999389648438
2024-04-02,18.459999084472656
2024-04-03,18.8700008392334
2024-04-04,19.0
2024-04-05,19.299999237060547
2024-04-08,19.649999618530273
2024-04-09,19.309999465942383
2024-04-10,19.100000381469727
2024-04-11,18.959999084472656
2024-04-12,18.760000228881836
2024-04-15,18.479999542236328
2024-04-16,18.239999771118164
2024-04-17,18.270000457763672
2024-04-18,18.469999313354492
2024-04-19,18.760000228881836
2024-04-22,18.690000534057617
2024-04-23,18.860000610351562
2024-04-24,19.010000228881836
2024-04-25,18.920000076293945
2024-04-26,18.760000228881836
2024-04-29,18.93000030517578
2024-04-30,18.209999084472656
2024-05-01,17.780000686645508
2024-05-02,18.059999465942383
2024-05-03,18.399999618530273
2024-05-06,18.3700008392334
2024-05-07,18.270000457763672
2024-05-08,18.520000457763672
2024-05-09,18.540000915527344
2024-05-10,18.459999084472656
2024-05-13,18.170000076293945
2024-05-14,18.34000015258789
2024-05-15,18.280000686645508
2024-05-16,18.06999969482422
2024-05-17,18.399999618530273
2024-05-20,18.540000915527344
2024-05-21,18.670000076293945
2024-05-22,18.299999237060547
2024-05-23,18.049999237060547
2024-05-24,18.049999237060547
2024-05-28,17.780000686645508
2024-05-29,17.700000762939453
2024-05-30,17.81999969482422
2024-05-31,18.010000228881836
2024-06-03,17.81999969482422
2024-06-04,17.860000610351562
2024-06-05,17.899999618530273
2024-06-06,17.850000381469727
2024-06-07,17.850000381469727
2024-06-10,18.149999618530273
2024-06-11,17.8799991607666
2024-06-12,17.729999542236328
2024-06-13,17.639999389648438
2024-06-14,17.399999618530273
2024-06-17,17.6299991607666
2024-06-18,17.739999771118164
2024-06-20,17.899999618530273
2024-06-21,17.889999389648438
2024-06-24,18.34000015258789
2024-06-25,18.450000762939453
2024-06-26,18.600000381469727
2024-06-27,18.670000076293945
2024-06-28,18.81999969482422
2024-07-01,19.030000686645508
2024-07-02,19.440000534057617
2024-07-03,19.790000915527344
2024-07-05,19.450000762939453
2024-07-08,19.549999237060547
2024-07-09,19.649999618530273
2024-07-10,19.510000228881836
2024-07-11,19.43000030517578
2024-07-12,19.350000381469727
2024-07-15,19.579999923706055
2024-07-16,19.65999984741211
2024-07-17,19.700000762939453
2024-07-18,19.809999465942383
2024-07-19,19.729999542236328
2024-07-22,19.979999542236328
2024-07-23,19.899999618530273
2024-07-24,19.309999465942383
2024-07-25,18.989999771118164
2024-07-26,19.3700008392334
2024-07-29,19.270000457763672
2024-07-30,19.520000457763672
2024-07-31,19.100000381469727
2024-08-01,18.989999771118164
2024-08-02,18.399999618530273
2024-08-05,17.93000030517578
2024-08-06,18.399999618530273
2024-08-07,18.290000915527344
2024-08-08,18.670000076293945
2024-08-09,18.420000076293945
2024-08-12,18.1200008392334
2024-08-13,18.270000457763672
2024-08-14,18.459999084472656
2024-08-15,18.65999984741211
2024-08-16,18.719999313354492
2024-08-19,18.93000030517578
2024-08-20,18.700000762939453
2024-08-21,18.799999237060547
2024-08-22,18.899999618530273
2024-08-23,19.049999237060547
2024-08-26,19.149999618530273
2024-08-27,18.899999618530273
2024-08-28,18.56999969482422
2024-08-29,19.0
2024-08-30,19.200000762939453
2024-09-03,18.8799991607666
2024-09-04,18.760000228881836
2024-09-05,18.8700008392334
2024-09-06,18.649999618530273
2024-09-09,18.549999237060547
2024-09-10,18.34000015258789
2024-09-11,18.3700008392334
2024-09-12,18.43000030517578
2024-09-13,18.729999542236328
2024-09-16,18.899999618530273
2024-09-17,18.969999313354492
2024-09-18,18.809999465942383
2024-09-19,18.940000534057617
2024-09-20,18.920000076293945
2024-09-23,19.200000762939453
2024-09-24,19.229999542236328
2024-09-25,19.170000076293945
2024-09-26,18.469999313354492
2024-09-27,18.610000610351562
2024-09-30,18.5
2024-10-01,18.540000915527344
2024-10-02,18.469999313354492
2024-10-03,18.719999313354492
2024-10-04,18.850000381469727
2024-10-07,18.700000762939453
2024-10-08,18.579999923706055
2024-10-09,18.809999465942383
2024-10-10,18.770000457763672
2024-10-11,18.8700008392334
2024-10-14,18.780000686645508
2024-10-15,18.5
2024-10-16,18.56999969482422
2024-10-17,18.479999542236328
2024-10-18,18.40999984741211
2024-10-21,18.280000686645508
2024-10-22,18.229999542236328
2024-10-23,18.170000076293945
2024-10-24,18.200000762939453
2024-10-25,17.920000076293945
2024-10-28,17.719999313354492
2024-10-29,17.68000030517578
2024-10-30,17.65999984741211
2024-10-31,17.200000762939453
2024-11-01,17.329999923706055
2024-11-04,17.84000015258789
2024-11-05,17.899999618530273
2024-11-06,18.350000381469727
2024-11-07,18.81999969482422
2024-11-08,18.270000457763672
2024-11-11,18.31999969482422
2024-11-12,17.899999618530273
2024-11-13,17.959999084472656
2024-11-14,18.209999084472656
2024-11-15,18.229999542236328
2024-11-18,18.510000228881836
2024-11-19,18.56999969482422
2024-11-20,18.809999465942383
2024-11-21,19.190000534057617
