Date,WWD
2023-09-22,123.91999816894531
2023-09-25,125.08999633789062
2023-09-26,123.18000030517578
2023-09-27,123.94999694824219
2023-09-28,125.5199966430664
2023-09-29,124.26000213623047
2023-10-02,123.54000091552734
2023-10-03,122.9800033569336
2023-10-04,124.86000061035156
2023-10-05,125.25
2023-10-06,125.30999755859375
2023-10-09,127.91999816894531
2023-10-10,128.35000610351562
2023-10-11,130.52999877929688
2023-10-12,129.89999389648438
2023-10-13,127.41000366210938
2023-10-16,129.60000610351562
2023-10-17,131.00999450683594
2023-10-18,126.3499984741211
2023-10-19,124.72000122070312
2023-10-20,124.11000061035156
2023-10-23,122.25
2023-10-24,122.13999938964844
2023-10-25,120.6500015258789
2023-10-26,121.2300033569336
2023-10-27,119.47000122070312
2023-10-30,120.83999633789062
2023-10-31,124.69999694824219
2023-11-01,126.52999877929688
2023-11-02,130.2899932861328
2023-11-03,131.44000244140625
2023-11-06,130.8300018310547
2023-11-07,130.02000427246094
2023-11-08,130.8300018310547
2023-11-09,132.17999267578125
2023-11-10,135.05999755859375
2023-11-13,134.7899932861328
2023-11-14,134.99000549316406
2023-11-15,134.63999938964844
2023-11-16,133.52000427246094
2023-11-17,130.75999450683594
2023-11-20,130.4199981689453
2023-11-21,131.4499969482422
2023-11-22,132.16000366210938
2023-11-24,132.99000549316406
2023-11-27,131.66000366210938
2023-11-28,130.6300048828125
2023-11-29,129.52999877929688
2023-11-30,135.17999267578125
2023-12-01,135.49000549316406
2023-12-04,138.55999755859375
2023-12-05,136.19000244140625
2023-12-06,134.80999755859375
2023-12-07,133.52999877929688
2023-12-08,133.5500030517578
2023-12-11,133.5399932861328
2023-12-12,136.07000732421875
2023-12-13,137.5500030517578
2023-12-14,136.05999755859375
2023-12-15,135.6699981689453
2023-12-18,135.77000427246094
2023-12-19,136.52999877929688
2023-12-20,134.97999572753906
2023-12-21,134.50999450683594
2023-12-22,135.11000061035156
2023-12-26,135.39999389648438
2023-12-27,136.02999877929688
2023-12-28,136.3800048828125
2023-12-29,136.1300048828125
2024-01-02,134.97999572753906
2024-01-03,132.61000061035156
2024-01-04,133.08999633789062
2024-01-05,133.17999267578125
2024-01-08,133.3699951171875
2024-01-09,133.2899932861328
2024-01-10,136.97000122070312
2024-01-11,137.9600067138672
2024-01-12,139.4499969482422
2024-01-16,136.25
2024-01-17,135.3699951171875
2024-01-18,135.8699951171875
2024-01-19,136.22000122070312
2024-01-22,136.1999969482422
2024-01-23,137.38999938964844
2024-01-24,135.55999755859375
2024-01-25,136.32000732421875
2024-01-26,139.3000030517578
2024-01-29,142.72000122070312
2024-01-30,141.47999572753906
2024-01-31,137.77000427246094
2024-02-01,138.38999938964844
2024-02-02,136.25999450683594
2024-02-05,136.02999877929688
2024-02-06,136.77000427246094
2024-02-07,137.82000732421875
2024-02-08,137.67999267578125
2024-02-09,137.89999389648438
2024-02-12,137.75999450683594
2024-02-13,136.05999755859375
2024-02-14,137.61000061035156
2024-02-15,138.30999755859375
2024-02-16,137.6999969482422
2024-02-20,137.5
2024-02-21,138.0
2024-02-22,139.0500030517578
2024-02-23,139.25999450683594
2024-02-26,138.38999938964844
2024-02-27,137.6699981689453
2024-02-28,140.60000610351562
2024-02-29,141.49000549316406
2024-03-01,142.14999389648438
2024-03-04,144.61000061035156
2024-03-05,143.42999267578125
2024-03-06,148.3699951171875
2024-03-07,149.4199981689453
2024-03-08,147.4600067138672
2024-03-11,148.1999969482422
2024-03-12,145.6999969482422
2024-03-13,146.7899932861328
2024-03-14,145.16000366210938
2024-03-15,148.13999938964844
2024-03-18,147.52000427246094
2024-03-19,147.9199981689453
2024-03-20,149.1699981689453
2024-03-21,149.24000549316406
2024-03-22,148.57000732421875
2024-03-25,151.49000549316406
2024-03-26,151.4499969482422
2024-03-27,155.27999877929688
2024-03-28,154.1199951171875
2024-04-01,153.02999877929688
2024-04-02,155.08999633789062
2024-04-03,156.9499969482422
2024-04-04,155.1699981689453
2024-04-05,158.24000549316406
2024-04-08,158.10000610351562
2024-04-09,152.58999633789062
2024-04-10,149.92999267578125
2024-04-11,149.07000732421875
2024-04-12,146.52999877929688
2024-04-15,145.55999755859375
2024-04-16,148.88999938964844
2024-04-17,147.27000427246094
2024-04-18,146.80999755859375
2024-04-19,147.49000549316406
2024-04-22,148.24000549316406
2024-04-23,150.16000366210938
2024-04-24,149.61000061035156
2024-04-25,149.74000549316406
2024-04-26,150.5800018310547
2024-04-29,151.07000732421875
2024-04-30,162.36000061035156
2024-05-01,165.86000061035156
2024-05-02,167.99000549316406
2024-05-03,168.8300018310547
2024-05-06,173.14999389648438
2024-05-07,176.4499969482422
2024-05-08,178.13999938964844
2024-05-09,179.25
2024-05-10,177.25999450683594
2024-05-13,176.8800048828125
2024-05-14,177.22000122070312
2024-05-15,178.69000244140625
2024-05-16,178.35000610351562
2024-05-17,179.5
2024-05-20,181.42999267578125
2024-05-21,182.49000549316406
2024-05-22,182.32000732421875
2024-05-23,181.75
2024-05-24,184.55999755859375
2024-05-28,185.25
2024-05-29,182.77000427246094
2024-05-30,185.00999450683594
2024-05-31,186.5
2024-06-03,184.64999389648438
2024-06-04,183.4199981689453
2024-06-05,185.32000732421875
2024-06-06,182.07000732421875
2024-06-07,182.2100067138672
2024-06-10,183.02999877929688
2024-06-11,181.08999633789062
2024-06-12,185.22000122070312
2024-06-13,184.6999969482422
2024-06-14,180.10000610351562
2024-06-17,184.52999877929688
2024-06-18,185.50999450683594
2024-06-20,184.22999572753906
2024-06-21,183.16000366210938
2024-06-24,180.7899932861328
2024-06-25,179.5
2024-06-26,176.69000244140625
2024-06-27,177.2899932861328
2024-06-28,174.3800048828125
2024-07-01,171.41000366210938
2024-07-02,172.3800048828125
2024-07-03,174.0800018310547
2024-07-05,172.10000610351562
2024-07-08,172.83999633789062
2024-07-09,173.11000061035156
2024-07-10,176.6999969482422
2024-07-11,177.07000732421875
2024-07-12,176.6999969482422
2024-07-15,179.02000427246094
2024-07-16,187.22999572753906
2024-07-17,179.42999267578125
2024-07-18,178.02999877929688
2024-07-19,176.5399932861328
2024-07-22,179.83999633789062
2024-07-23,183.8300018310547
2024-07-24,177.1699981689453
2024-07-25,179.33999633789062
2024-07-26,183.1300048828125
2024-07-29,183.19000244140625
2024-07-30,151.72999572753906
2024-07-31,155.99000549316406
2024-08-01,154.91000366210938
2024-08-02,152.36000061035156
2024-08-05,152.82000732421875
2024-08-06,153.9499969482422
2024-08-07,152.97999572753906
2024-08-08,157.61000061035156
2024-08-09,156.9199981689453
2024-08-12,156.24000549316406
2024-08-13,156.0399932861328
2024-08-14,154.41000366210938
2024-08-15,156.1300048828125
2024-08-16,155.66000366210938
2024-08-19,155.47000122070312
2024-08-20,153.74000549316406
2024-08-21,158.58999633789062
2024-08-22,159.13999938964844
2024-08-23,162.52000427246094
2024-08-26,162.64999389648438
2024-08-27,166.13999938964844
2024-08-28,164.8300018310547
2024-08-29,166.8300018310547
2024-08-30,166.64999389648438
2024-09-03,159.3699951171875
2024-09-04,162.0500030517578
2024-09-05,161.72000122070312
2024-09-06,159.41000366210938
2024-09-09,164.36000061035156
2024-09-10,163.22999572753906
2024-09-11,164.83999633789062
2024-09-12,167.24000549316406
2024-09-13,165.11000061035156
2024-09-16,163.13999938964844
2024-09-17,165.08999633789062
2024-09-18,164.4199981689453
2024-09-19,167.77000427246094
2024-09-20,168.0399932861328
2024-09-23,169.80999755859375
2024-09-24,169.27999877929688
2024-09-25,169.2899932861328
2024-09-26,170.42999267578125
2024-09-27,170.50999450683594
2024-09-30,171.50999450683594
2024-10-01,169.33999633789062
2024-10-02,171.4499969482422
2024-10-03,166.27000427246094
2024-10-04,167.6199951171875
2024-10-07,165.7100067138672
2024-10-08,161.1300048828125
2024-10-09,161.97999572753906
2024-10-10,159.7100067138672
2024-10-11,163.74000549316406
2024-10-14,165.38999938964844
2024-10-15,164.16000366210938
2024-10-16,165.6300048828125
2024-10-17,165.44000244140625
2024-10-18,165.0
2024-10-21,165.47000122070312
2024-10-22,164.30999755859375
2024-10-23,164.41000366210938
2024-10-24,161.52000427246094
2024-10-25,164.0399932861328
2024-10-28,164.8800048828125
2024-10-29,163.89999389648438
2024-10-30,165.3000030517578
2024-10-31,164.08999633789062
2024-11-01,161.32000732421875
2024-11-04,163.8800048828125
2024-11-05,166.57000732421875
2024-11-06,172.52000427246094
2024-11-07,176.97000122070312
2024-11-08,178.4499969482422
2024-11-11,176.63999938964844
2024-11-12,175.22999572753906
2024-11-13,175.7100067138672
2024-11-14,172.88999938964844
2024-11-15,169.5500030517578
2024-11-18,169.91000366210938
2024-11-19,170.85000610351562
2024-11-20,172.1699981689453
2024-11-21,172.5399932861328
