Date,VNOM
2023-08-31,27.81999969482422
2023-09-01,28.350000381469727
2023-09-05,28.510000228881836
2023-09-06,28.850000381469727
2023-09-07,28.639999389648438
2023-09-08,28.860000610351562
2023-09-11,28.559999465942383
2023-09-12,28.6299991607666
2023-09-13,28.65999984741211
2023-09-14,28.530000686645508
2023-09-15,28.520000457763672
2023-09-18,28.360000610351562
2023-09-19,27.8799991607666
2023-09-20,28.350000381469727
2023-09-21,28.0
2023-09-22,27.6299991607666
2023-09-25,28.010000228881836
2023-09-26,27.600000381469727
2023-09-27,28.280000686645508
2023-09-28,28.399999618530273
2023-09-29,27.8799991607666
2023-10-02,27.579999923706055
2023-10-03,27.479999542236328
2023-10-04,27.219999313354492
2023-10-05,27.020000457763672
2023-10-06,27.420000076293945
2023-10-09,28.139999389648438
2023-10-10,28.0
2023-10-11,28.139999389648438
2023-10-12,28.510000228881836
2023-10-13,29.209999084472656
2023-10-16,29.360000610351562
2023-10-17,29.440000534057617
2023-10-18,29.44499969482422
2023-10-19,29.520000457763672
2023-10-20,29.5
2023-10-23,29.06999969482422
2023-10-24,29.040000915527344
2023-10-25,29.34000015258789
2023-10-26,28.90999984741211
2023-10-27,28.6299991607666
2023-10-30,28.729999542236328
2023-10-31,28.479999542236328
2023-11-01,28.229999542236328
2023-11-02,28.610000610351562
2023-11-03,28.31999969482422
2023-11-06,28.170000076293945
2023-11-07,29.18000030517578
2023-11-08,29.0
2023-11-09,29.200000762939453
2023-11-10,30.149999618530273
2023-11-13,31.280000686645508
2023-11-14,30.299999237060547
2023-11-15,29.899999618530273
2023-11-16,29.229999542236328
2023-11-17,30.40999984741211
2023-11-20,30.530000686645508
2023-11-21,30.1299991607666
2023-11-22,30.34000015258789
2023-11-24,31.010000228881836
2023-11-27,30.799999237060547
2023-11-28,30.549999237060547
2023-11-29,30.600000381469727
2023-11-30,30.81999969482422
2023-12-01,30.65999984741211
2023-12-04,30.709999084472656
2023-12-05,30.170000076293945
2023-12-06,29.329999923706055
2023-12-07,29.5
2023-12-08,30.139999389648438
2023-12-11,29.81999969482422
2023-12-12,29.940000534057617
2023-12-13,30.049999237060547
2023-12-14,30.649999618530273
2023-12-15,30.540000915527344
2023-12-18,31.350000381469727
2023-12-19,32.08000183105469
2023-12-20,31.649999618530273
2023-12-21,31.809999465942383
2023-12-22,31.450000762939453
2023-12-26,31.700000762939453
2023-12-27,31.600000381469727
2023-12-28,31.389999389648438
2023-12-29,31.3799991607666
2024-01-02,30.920000076293945
2024-01-03,31.790000915527344
2024-01-04,31.610000610351562
2024-01-05,31.43000030517578
2024-01-08,31.219999313354492
2024-01-09,31.149999618530273
2024-01-10,31.309999465942383
2024-01-11,31.25
2024-01-12,31.329999923706055
2024-01-16,30.690000534057617
2024-01-17,30.690000534057617
2024-01-18,30.510000228881836
2024-01-19,30.739999771118164
2024-01-22,30.739999771118164
2024-01-23,30.530000686645508
2024-01-24,30.700000762939453
2024-01-25,31.280000686645508
2024-01-26,31.31999969482422
2024-01-29,31.309999465942383
2024-01-30,31.530000686645508
2024-01-31,31.219999313354492
2024-02-01,31.209999084472656
2024-02-02,31.25
2024-02-05,31.15999984741211
2024-02-06,31.5
2024-02-07,31.649999618530273
2024-02-08,31.719999313354492
2024-02-09,31.709999084472656
2024-02-12,32.69499969482422
2024-02-13,32.77000045776367
2024-02-14,33.27000045776367
2024-02-15,34.5
2024-02-16,35.400001525878906
2024-02-20,35.18000030517578
2024-02-21,35.720001220703125
2024-02-22,36.5
2024-02-23,36.02000045776367
2024-02-26,35.720001220703125
2024-02-27,35.779998779296875
2024-02-28,35.65999984741211
2024-02-29,36.13999938964844
2024-03-01,36.630001068115234
2024-03-04,37.220001220703125
2024-03-05,38.34000015258789
2024-03-06,35.20000076293945
2024-03-07,35.0
2024-03-08,35.18000030517578
2024-03-11,35.47999954223633
2024-03-12,35.58000183105469
2024-03-13,35.90999984741211
2024-03-14,36.099998474121094
2024-03-15,35.83000183105469
2024-03-18,36.61000061035156
2024-03-19,37.33000183105469
2024-03-20,37.27000045776367
2024-03-21,37.689998626708984
2024-03-22,37.59000015258789
2024-03-25,38.0
2024-03-26,37.470001220703125
2024-03-27,37.86000061035156
2024-03-28,38.459999084472656
2024-04-01,38.099998474121094
2024-04-02,38.369998931884766
2024-04-03,38.22999954223633
2024-04-04,38.34000015258789
2024-04-05,39.2400016784668
2024-04-08,39.5099983215332
2024-04-09,40.13999938964844
2024-04-10,40.2599983215332
2024-04-11,40.79999923706055
2024-04-12,40.400001525878906
2024-04-15,39.95000076293945
2024-04-16,39.40999984741211
2024-04-17,38.91999816894531
2024-04-18,38.91999816894531
2024-04-19,39.040000915527344
2024-04-22,39.13999938964844
2024-04-23,39.97999954223633
2024-04-24,39.880001068115234
2024-04-25,39.54999923706055
2024-04-26,39.709999084472656
2024-04-29,39.59000015258789
2024-04-30,38.15999984741211
2024-05-01,37.130001068115234
2024-05-02,37.150001525878906
2024-05-03,37.619998931884766
2024-05-06,37.459999084472656
2024-05-07,37.439998626708984
2024-05-08,37.220001220703125
2024-05-09,37.81999969482422
2024-05-10,37.790000915527344
2024-05-13,37.25
2024-05-14,37.04999923706055
2024-05-15,37.119998931884766
2024-05-16,37.2400016784668
2024-05-17,37.66999816894531
2024-05-20,38.13999938964844
2024-05-21,38.2400016784668
2024-05-22,37.540000915527344
2024-05-23,37.43000030517578
2024-05-24,37.81999969482422
2024-05-28,38.72999954223633
2024-05-29,38.439998626708984
2024-05-30,38.20000076293945
2024-05-31,38.459999084472656
2024-06-03,36.54999923706055
2024-06-04,36.2400016784668
2024-06-05,36.130001068115234
2024-06-06,36.459999084472656
2024-06-07,36.40999984741211
2024-06-10,37.5099983215332
2024-06-11,37.93000030517578
2024-06-12,38.189998626708984
2024-06-13,37.439998626708984
2024-06-14,35.93000030517578
2024-06-17,36.119998931884766
2024-06-18,36.290000915527344
2024-06-20,36.849998474121094
2024-06-21,35.97999954223633
2024-06-24,37.2599983215332
2024-06-25,37.099998474121094
2024-06-26,37.349998474121094
2024-06-27,37.84000015258789
2024-06-28,37.529998779296875
2024-07-01,38.13999938964844
2024-07-02,38.9900016784668
2024-07-03,39.560001373291016
2024-07-05,38.9900016784668
2024-07-08,39.20000076293945
2024-07-09,38.939998626708984
2024-07-10,39.56999969482422
2024-07-11,39.97999954223633
2024-07-12,39.630001068115234
2024-07-15,40.81999969482422
2024-07-16,41.25
2024-07-17,41.150001525878906
2024-07-18,42.349998474121094
2024-07-19,42.93000030517578
2024-07-22,42.83000183105469
2024-07-23,42.34000015258789
2024-07-24,41.779998779296875
2024-07-25,42.220001220703125
2024-07-26,42.29999923706055
2024-07-29,41.56999969482422
2024-07-30,41.959999084472656
2024-07-31,42.66999816894531
2024-08-01,41.91999816894531
2024-08-02,40.25
2024-08-05,39.27000045776367
2024-08-06,43.08000183105469
2024-08-07,44.18000030517578
2024-08-08,45.7400016784668
2024-08-09,45.41999816894531
2024-08-12,46.779998779296875
2024-08-13,46.279998779296875
2024-08-14,46.83000183105469
2024-08-15,47.68000030517578
2024-08-16,46.849998474121094
2024-08-19,47.33000183105469
2024-08-20,46.209999084472656
2024-08-21,46.630001068115234
2024-08-22,46.41999816894531
2024-08-23,47.40999984741211
2024-08-26,48.439998626708984
2024-08-27,47.90999984741211
2024-08-28,47.95000076293945
2024-08-29,48.2599983215332
2024-08-30,47.599998474121094
2024-09-03,46.43000030517578
2024-09-04,46.349998474121094
2024-09-05,46.43000030517578
2024-09-06,45.599998474121094
2024-09-09,46.869998931884766
2024-09-10,44.790000915527344
2024-09-11,45.130001068115234
2024-09-12,43.349998474121094
2024-09-13,42.970001220703125
2024-09-16,43.31999969482422
2024-09-17,44.84000015258789
2024-09-18,45.040000915527344
2024-09-19,45.45000076293945
2024-09-20,45.65999984741211
2024-09-23,46.91999816894531
2024-09-24,47.529998779296875
2024-09-25,47.06999969482422
2024-09-26,44.0
2024-09-27,44.86000061035156
2024-09-30,45.11000061035156
2024-10-01,46.400001525878906
2024-10-02,46.959999084472656
2024-10-03,48.5099983215332
2024-10-04,50.220001220703125
2024-10-07,51.290000915527344
2024-10-08,50.47999954223633
2024-10-09,50.79999923706055
2024-10-10,50.45000076293945
2024-10-11,52.09000015258789
2024-10-14,51.970001220703125
2024-10-15,50.290000915527344
2024-10-16,51.36000061035156
2024-10-17,51.90999984741211
2024-10-18,51.290000915527344
2024-10-21,51.630001068115234
2024-10-22,52.7400016784668
2024-10-23,51.7400016784668
2024-10-24,52.459999084472656
2024-10-25,52.33000183105469
2024-10-28,51.36000061035156
2024-10-29,51.18000030517578
2024-10-30,51.88999938964844
2024-10-31,51.900001525878906
2024-11-01,52.15999984741211
2024-11-04,52.939998626708984
2024-11-05,52.630001068115234
2024-11-06,55.41999816894531
2024-11-07,54.779998779296875
2024-11-08,54.45000076293945
2024-11-11,53.68000030517578
2024-11-12,52.83000183105469
2024-11-13,52.47999954223633
2024-11-14,51.36000061035156
2024-11-15,50.84000015258789
2024-11-18,52.689998626708984
2024-11-19,53.22999954223633
2024-11-20,54.0099983215332
2024-11-21,54.689998626708984
