Date,CBSH
2024-06-24,54.099998474121094
2024-06-25,53.939998626708984
2024-06-26,54.33000183105469
2024-06-27,54.709999084472656
2024-06-28,55.779998779296875
2024-07-01,55.220001220703125
2024-07-02,55.869998931884766
2024-07-03,55.470001220703125
2024-07-05,55.02000045776367
2024-07-08,55.38999938964844
2024-07-09,56.29999923706055
2024-07-10,57.0
2024-07-11,57.52000045776367
2024-07-12,58.130001068115234
2024-07-15,59.560001373291016
2024-07-16,61.25
2024-07-17,61.689998626708984
2024-07-18,63.5099983215332
2024-07-19,63.22999954223633
2024-07-22,63.779998779296875
2024-07-23,64.0
2024-07-24,63.689998626708984
2024-07-25,64.23999786376953
2024-07-26,65.08000183105469
2024-07-29,65.0
2024-07-30,64.91000366210938
2024-07-31,64.70999908447266
2024-08-01,62.81999969482422
2024-08-02,61.0
2024-08-05,59.279998779296875
2024-08-06,60.04999923706055
2024-08-07,59.849998474121094
2024-08-08,60.4900016784668
2024-08-09,60.45000076293945
2024-08-12,60.029998779296875
2024-08-13,60.5099983215332
2024-08-14,60.20000076293945
2024-08-15,61.09000015258789
2024-08-16,61.959999084472656
2024-08-19,62.290000915527344
2024-08-20,61.47999954223633
2024-08-21,62.06999969482422
2024-08-22,62.29999923706055
2024-08-23,63.47999954223633
2024-08-26,62.9900016784668
2024-08-27,62.93000030517578
2024-08-28,63.52000045776367
2024-08-29,63.279998779296875
2024-08-30,63.959999084472656
2024-09-03,63.68000030517578
2024-09-04,63.29999923706055
2024-09-05,62.29999923706055
2024-09-06,61.2400016784668
2024-09-09,61.7400016784668
2024-09-10,61.290000915527344
2024-09-11,60.65999984741211
2024-09-12,60.86000061035156
2024-09-13,61.97999954223633
2024-09-16,62.2599983215332
2024-09-17,62.27000045776367
2024-09-18,62.38999938964844
2024-09-19,63.72999954223633
2024-09-20,61.900001525878906
2024-09-23,61.84000015258789
2024-09-24,60.72999954223633
2024-09-25,59.75
2024-09-26,60.04999923706055
2024-09-27,59.83000183105469
2024-09-30,59.400001525878906
2024-10-01,57.43000030517578
2024-10-02,57.040000915527344
2024-10-03,57.130001068115234
2024-10-04,58.52000045776367
2024-10-07,57.90999984741211
2024-10-08,57.75
2024-10-09,58.36000061035156
2024-10-10,58.36000061035156
2024-10-11,59.900001525878906
2024-10-14,60.290000915527344
2024-10-15,61.11000061035156
2024-10-16,61.65999984741211
2024-10-17,61.11000061035156
2024-10-18,61.279998779296875
2024-10-21,61.349998474121094
2024-10-22,61.689998626708984
2024-10-23,61.900001525878906
2024-10-24,61.529998779296875
2024-10-25,61.20000076293945
2024-10-28,62.279998779296875
2024-10-29,62.45000076293945
2024-10-30,63.58000183105469
2024-10-31,62.5
2024-11-01,62.650001525878906
2024-11-04,62.5
2024-11-05,63.310001373291016
2024-11-06,69.95999908447266
2024-11-07,67.97000122070312
2024-11-08,69.44999694824219
2024-11-11,71.94000244140625
2024-11-12,72.26000213623047
2024-11-13,71.97000122070312
2024-11-14,71.70999908447266
2024-11-15,71.56999969482422
2024-11-18,72.11000061035156
2024-11-19,71.5999984741211
2024-11-20,70.97000122070312
2024-11-21,71.80999755859375
