Date,CIGI
2023-06-13,99.36000061035156
2023-06-14,98.76000213623047
2023-06-15,97.12999725341797
2023-06-16,96.30999755859375
2023-06-20,93.6500015258789
2023-06-21,93.66999816894531
2023-06-22,94.0199966430664
2023-06-23,93.41000366210938
2023-06-26,95.94000244140625
2023-06-27,97.23999786376953
2023-06-28,96.0199966430664
2023-06-29,97.7699966430664
2023-06-30,98.19000244140625
2023-07-03,100.08999633789062
2023-07-05,99.80000305175781
2023-07-06,97.6500015258789
2023-07-07,98.66000366210938
2023-07-10,101.9800033569336
2023-07-11,104.19000244140625
2023-07-12,106.80000305175781
2023-07-13,108.37999725341797
2023-07-14,107.70999908447266
2023-07-17,105.83999633789062
2023-07-18,106.37000274658203
2023-07-19,107.43000030517578
2023-07-20,107.58000183105469
2023-07-21,107.55000305175781
2023-07-24,107.55000305175781
2023-07-25,107.44999694824219
2023-07-26,107.55999755859375
2023-07-27,100.0999984741211
2023-07-28,99.75
2023-07-31,101.27999877929688
2023-08-01,100.80999755859375
2023-08-02,109.31999969482422
2023-08-03,109.80999755859375
2023-08-04,110.18000030517578
2023-08-07,112.9800033569336
2023-08-08,111.66000366210938
2023-08-09,107.19000244140625
2023-08-10,108.22000122070312
2023-08-11,109.66999816894531
2023-08-14,107.83000183105469
2023-08-15,107.66000366210938
2023-08-16,107.58000183105469
2023-08-17,106.1500015258789
2023-08-18,107.70999908447266
2023-08-21,107.94000244140625
2023-08-22,107.38999938964844
2023-08-23,109.4800033569336
2023-08-24,109.9000015258789
2023-08-25,110.87000274658203
2023-08-28,112.5999984741211
2023-08-29,113.51000213623047
2023-08-30,114.11000061035156
2023-08-31,115.45999908447266
2023-09-01,115.80000305175781
2023-09-05,115.7300033569336
2023-09-06,115.61000061035156
2023-09-07,113.81999969482422
2023-09-08,114.05000305175781
2023-09-11,115.62999725341797
2023-09-12,115.19000244140625
2023-09-13,111.88999938964844
2023-09-14,112.83999633789062
2023-09-15,111.2300033569336
2023-09-18,110.98999786376953
2023-09-19,108.87000274658203
2023-09-20,107.6500015258789
2023-09-21,102.87999725341797
2023-09-22,102.43000030517578
2023-09-25,102.86000061035156
2023-09-26,98.30000305175781
2023-09-27,96.91000366210938
2023-09-28,96.1500015258789
2023-09-29,95.25
2023-10-02,93.36000061035156
2023-10-03,93.26000213623047
2023-10-04,93.73999786376953
2023-10-05,94.73999786376953
2023-10-06,95.0199966430664
2023-10-09,96.27999877929688
2023-10-10,94.86000061035156
2023-10-11,95.18000030517578
2023-10-12,94.0999984741211
2023-10-13,91.41999816894531
2023-10-16,92.37999725341797
2023-10-17,91.02999877929688
2023-10-18,88.56999969482422
2023-10-19,87.94999694824219
2023-10-20,87.12999725341797
2023-10-23,87.5199966430664
2023-10-24,88.7300033569336
2023-10-25,87.94000244140625
2023-10-26,89.05000305175781
2023-10-27,88.16000366210938
2023-10-30,89.9800033569336
2023-10-31,90.7300033569336
2023-11-01,92.69000244140625
2023-11-02,86.41999816894531
2023-11-03,95.87000274658203
2023-11-06,97.06999969482422
2023-11-07,96.38999938964844
2023-11-08,96.11000061035156
2023-11-09,95.33000183105469
2023-11-10,95.66999816894531
2023-11-13,96.80999755859375
2023-11-14,102.9000015258789
2023-11-15,104.95999908447266
2023-11-16,103.12999725341797
2023-11-17,103.44999694824219
2023-11-20,105.08000183105469
2023-11-21,106.02999877929688
2023-11-22,107.63999938964844
2023-11-24,108.37999725341797
2023-11-27,107.51000213623047
2023-11-28,106.76000213623047
2023-11-29,107.12999725341797
2023-11-30,104.06999969482422
2023-12-01,106.31999969482422
2023-12-04,106.9800033569336
2023-12-05,106.04000091552734
2023-12-06,107.93000030517578
2023-12-07,109.56999969482422
2023-12-08,109.51000213623047
2023-12-11,109.5
2023-12-12,108.9800033569336
2023-12-13,114.0999984741211
2023-12-14,119.44000244140625
2023-12-15,118.69999694824219
2023-12-18,120.22000122070312
2023-12-19,121.98999786376953
2023-12-20,120.72000122070312
2023-12-21,122.58999633789062
2023-12-22,124.48999786376953
2023-12-26,125.44000244140625
2023-12-27,129.02000427246094
2023-12-28,128.24000549316406
2023-12-29,126.5199966430664
2024-01-02,122.41999816894531
2024-01-03,115.86000061035156
2024-01-04,113.68000030517578
2024-01-05,114.66999816894531
2024-01-08,115.4800033569336
2024-01-09,114.04000091552734
2024-01-10,113.75
2024-01-11,113.05000305175781
2024-01-12,111.33000183105469
2024-01-16,111.48999786376953
2024-01-17,109.56999969482422
2024-01-18,111.69000244140625
2024-01-19,116.33999633789062
2024-01-22,117.87999725341797
2024-01-23,117.1500015258789
2024-01-24,117.76000213623047
2024-01-25,118.95999908447266
2024-01-26,119.3499984741211
2024-01-29,120.0999984741211
2024-01-30,118.56999969482422
2024-01-31,117.44000244140625
2024-02-01,118.91000366210938
2024-02-02,116.51000213623047
2024-02-05,113.36000061035156
2024-02-06,111.97000122070312
2024-02-07,110.31999969482422
2024-02-08,120.87000274658203
2024-02-09,122.08000183105469
2024-02-12,124.29000091552734
2024-02-13,122.30999755859375
2024-02-14,124.5
2024-02-15,128.85000610351562
2024-02-16,129.0399932861328
2024-02-20,124.88999938964844
2024-02-21,123.62000274658203
2024-02-22,126.93000030517578
2024-02-23,119.38999938964844
2024-02-26,118.5999984741211
2024-02-27,118.26000213623047
2024-02-28,115.76000213623047
2024-02-29,116.2300033569336
2024-03-01,117.73999786376953
2024-03-04,118.55999755859375
2024-03-05,117.44999694824219
2024-03-06,117.18000030517578
2024-03-07,117.62999725341797
2024-03-08,117.81999969482422
2024-03-11,117.7300033569336
2024-03-12,119.66999816894531
2024-03-13,119.23999786376953
2024-03-14,120.0
2024-03-15,119.05000305175781
2024-03-18,118.27999877929688
2024-03-19,119.37999725341797
2024-03-20,122.5999984741211
2024-03-21,124.52999877929688
2024-03-22,121.63999938964844
2024-03-25,121.31999969482422
2024-03-26,120.37999725341797
2024-03-27,123.0999984741211
2024-03-28,122.2300033569336
2024-04-01,119.30999755859375
2024-04-02,118.80999755859375
2024-04-03,119.69000244140625
2024-04-04,118.19000244140625
2024-04-05,118.37000274658203
2024-04-08,118.47000122070312
2024-04-09,119.79000091552734
2024-04-10,114.29000091552734
2024-04-11,113.52999877929688
2024-04-12,113.16000366210938
2024-04-15,109.91999816894531
2024-04-16,109.08000183105469
2024-04-17,108.94000244140625
2024-04-18,106.94000244140625
2024-04-19,106.22000122070312
2024-04-22,108.55999755859375
2024-04-23,109.91000366210938
2024-04-24,109.0
2024-04-25,107.4800033569336
2024-04-26,108.02999877929688
2024-04-29,107.13999938964844
2024-04-30,104.04000091552734
2024-05-01,104.68000030517578
2024-05-02,104.61000061035156
2024-05-03,107.9800033569336
2024-05-06,111.56999969482422
2024-05-07,111.86000061035156
2024-05-08,109.83000183105469
2024-05-09,112.63999938964844
2024-05-10,114.16999816894531
2024-05-13,112.94000244140625
2024-05-14,113.25
2024-05-15,116.83999633789062
2024-05-16,116.58999633789062
2024-05-17,115.88999938964844
2024-05-20,115.23999786376953
2024-05-21,114.01000213623047
2024-05-22,112.41000366210938
2024-05-23,110.62999725341797
2024-05-24,111.61000061035156
2024-05-28,112.63999938964844
2024-05-29,110.16999816894531
2024-05-30,111.05000305175781
2024-05-31,112.16000366210938
2024-06-03,111.56999969482422
2024-06-04,110.36000061035156
2024-06-05,110.23999786376953
2024-06-06,108.58000183105469
2024-06-07,106.88999938964844
2024-06-10,109.43000030517578
2024-06-11,109.48999786376953
2024-06-12,111.47000122070312
2024-06-13,111.45999908447266
2024-06-14,110.48999786376953
2024-06-17,110.31999969482422
2024-06-18,109.62999725341797
2024-06-20,108.58999633789062
2024-06-21,109.16000366210938
2024-06-24,110.19999694824219
2024-06-25,109.30000305175781
2024-06-26,108.76000213623047
2024-06-27,110.72000122070312
2024-06-28,111.6500015258789
2024-07-01,107.13999938964844
2024-07-02,109.31999969482422
2024-07-03,112.8499984741211
2024-07-05,111.86000061035156
2024-07-08,112.83000183105469
2024-07-09,113.70999908447266
2024-07-10,116.7300033569336
2024-07-11,121.94999694824219
2024-07-12,123.81999969482422
2024-07-15,125.0
2024-07-16,129.5
2024-07-17,130.02000427246094
2024-07-18,130.00999450683594
2024-07-19,130.72000122070312
2024-07-22,131.6699981689453
2024-07-23,133.0
2024-07-24,131.10000610351562
2024-07-25,136.08999633789062
2024-07-26,139.42999267578125
2024-07-29,137.0800018310547
2024-07-30,134.17999267578125
2024-07-31,134.6699981689453
2024-08-01,140.3000030517578
2024-08-02,136.22000122070312
2024-08-05,131.86000061035156
2024-08-06,134.1300048828125
2024-08-07,131.5399932861328
2024-08-08,134.33999633789062
2024-08-09,133.67999267578125
2024-08-12,132.00999450683594
2024-08-13,136.00999450683594
2024-08-14,135.97000122070312
2024-08-15,136.60000610351562
2024-08-16,137.9199981689453
2024-08-19,140.63999938964844
2024-08-20,139.1699981689453
2024-08-21,140.91000366210938
2024-08-22,142.86000061035156
2024-08-23,145.39999389648438
2024-08-26,144.97000122070312
2024-08-27,145.11000061035156
2024-08-28,142.88999938964844
2024-08-29,142.52000427246094
2024-08-30,144.25999450683594
2024-09-03,140.74000549316406
2024-09-04,140.4600067138672
2024-09-05,140.1699981689453
2024-09-06,139.7100067138672
2024-09-09,142.3800048828125
2024-09-10,141.66000366210938
2024-09-11,142.72000122070312
2024-09-12,143.72999572753906
2024-09-13,146.6300048828125
2024-09-16,147.8699951171875
2024-09-17,144.8699951171875
2024-09-18,145.0500030517578
2024-09-19,148.8300018310547
2024-09-20,149.08999633789062
2024-09-23,148.86000061035156
2024-09-24,150.97999572753906
2024-09-25,149.4600067138672
2024-09-26,151.3000030517578
2024-09-27,148.30999755859375
2024-09-30,151.80999755859375
2024-10-01,152.0800018310547
2024-10-02,153.27999877929688
2024-10-03,148.82000732421875
2024-10-04,147.39999389648438
2024-10-07,145.39999389648438
2024-10-08,147.77999877929688
2024-10-09,149.22999572753906
2024-10-10,147.52000427246094
2024-10-11,149.6699981689453
2024-10-14,149.75
2024-10-15,149.92999267578125
2024-10-16,149.69000244140625
2024-10-17,150.41000366210938
2024-10-18,151.22000122070312
2024-10-21,149.19000244140625
2024-10-22,147.8000030517578
2024-10-23,147.7899932861328
2024-10-24,154.91000366210938
2024-10-25,155.42999267578125
2024-10-28,153.7100067138672
2024-10-29,153.9199981689453
2024-10-30,154.72000122070312
2024-10-31,152.63999938964844
2024-11-01,151.94000244140625
2024-11-04,154.02999877929688
2024-11-05,149.02000427246094
2024-11-06,147.3300018310547
2024-11-07,151.22000122070312
2024-11-08,151.85000610351562
2024-11-11,150.3300018310547
2024-11-12,149.5
2024-11-13,149.02000427246094
2024-11-14,146.58999633789062
2024-11-15,144.5500030517578
2024-11-18,144.67999267578125
2024-11-19,143.52999877929688
2024-11-20,142.0399932861328
2024-11-21,143.97999572753906
