Date,DSGX
2023-08-17,71.43000030517578
2023-08-18,71.69000244140625
2023-08-21,72.83000183105469
2023-08-22,72.86000061035156
2023-08-23,73.97000122070312
2023-08-24,73.0199966430664
2023-08-25,73.56999969482422
2023-08-28,74.11000061035156
2023-08-29,75.5
2023-08-30,75.5199966430664
2023-08-31,74.95999908447266
2023-09-01,75.51000213623047
2023-09-05,75.26000213623047
2023-09-06,75.12000274658203
2023-09-07,74.66999816894531
2023-09-08,74.7699966430664
2023-09-11,74.47000122070312
2023-09-12,74.48999786376953
2023-09-13,74.68000030517578
2023-09-14,74.9800033569336
2023-09-15,74.68000030517578
2023-09-18,75.58999633789062
2023-09-19,74.41000366210938
2023-09-20,73.19999694824219
2023-09-21,70.86000061035156
2023-09-22,71.83000183105469
2023-09-25,72.08000183105469
2023-09-26,71.8499984741211
2023-09-27,72.05999755859375
2023-09-28,72.6500015258789
2023-09-29,73.37999725341797
2023-10-02,72.73999786376953
2023-10-03,71.93000030517578
2023-10-04,71.75
2023-10-05,72.20999908447266
2023-10-06,74.05999755859375
2023-10-09,74.68000030517578
2023-10-10,73.86000061035156
2023-10-11,74.55000305175781
2023-10-12,74.13999938964844
2023-10-13,73.75
2023-10-16,73.93000030517578
2023-10-17,74.2699966430664
2023-10-18,73.5999984741211
2023-10-19,73.36000061035156
2023-10-20,72.48999786376953
2023-10-23,72.36000061035156
2023-10-24,72.54000091552734
2023-10-25,71.3499984741211
2023-10-26,70.62000274658203
2023-10-27,69.80000305175781
2023-10-30,71.58999633789062
2023-10-31,72.20999908447266
2023-11-01,72.01000213623047
2023-11-02,72.97000122070312
2023-11-03,72.98999786376953
2023-11-06,74.16999816894531
2023-11-07,74.95999908447266
2023-11-08,75.76000213623047
2023-11-09,75.81999969482422
2023-11-10,77.76000213623047
2023-11-13,77.0199966430664
2023-11-14,79.55000305175781
2023-11-15,79.98999786376953
2023-11-16,80.80000305175781
2023-11-17,81.05999755859375
2023-11-20,80.9800033569336
2023-11-21,81.26000213623047
2023-11-22,81.04000091552734
2023-11-24,81.52999877929688
2023-11-27,81.12000274658203
2023-11-28,81.11000061035156
2023-11-29,80.81999969482422
2023-11-30,81.04000091552734
2023-12-01,82.33999633789062
2023-12-04,81.48999786376953
2023-12-05,81.25
2023-12-06,81.77999877929688
2023-12-07,82.97000122070312
2023-12-08,82.95999908447266
2023-12-11,83.77999877929688
2023-12-12,84.76000213623047
2023-12-13,85.87999725341797
2023-12-14,83.76000213623047
2023-12-15,84.29000091552734
2023-12-18,84.69000244140625
2023-12-19,82.61000061035156
2023-12-20,82.62999725341797
2023-12-21,82.79000091552734
2023-12-22,83.08999633789062
2023-12-26,83.51000213623047
2023-12-27,82.87000274658203
2023-12-28,83.61000061035156
2023-12-29,84.05999755859375
2024-01-02,81.41000366210938
2024-01-03,80.69999694824219
2024-01-04,80.04000091552734
2024-01-05,79.5
2024-01-08,81.31999969482422
2024-01-09,80.61000061035156
2024-01-10,82.22000122070312
2024-01-11,83.91000366210938
2024-01-12,84.70999908447266
2024-01-16,84.06999969482422
2024-01-17,84.05999755859375
2024-01-18,85.16000366210938
2024-01-19,86.93000030517578
2024-01-22,88.47000122070312
2024-01-23,89.05999755859375
2024-01-24,89.22000122070312
2024-01-25,89.81999969482422
2024-01-26,89.87000274658203
2024-01-29,90.16999816894531
2024-01-30,89.11000061035156
2024-01-31,87.58999633789062
2024-02-01,88.80000305175781
2024-02-02,88.80999755859375
2024-02-05,87.87000274658203
2024-02-06,87.98999786376953
2024-02-07,87.86000061035156
2024-02-08,88.5999984741211
2024-02-09,89.43000030517578
2024-02-12,88.08999633789062
2024-02-13,86.25
2024-02-14,87.69000244140625
2024-02-15,87.5
2024-02-16,86.66000366210938
2024-02-20,86.43000030517578
2024-02-21,85.06999969482422
2024-02-22,86.16999816894531
2024-02-23,86.33999633789062
2024-02-26,86.47000122070312
2024-02-27,86.27999877929688
2024-02-28,85.79000091552734
2024-02-29,86.66999816894531
2024-03-01,88.69000244140625
2024-03-04,90.5199966430664
2024-03-05,84.9000015258789
2024-03-06,87.31999969482422
2024-03-07,91.58999633789062
2024-03-08,91.47000122070312
2024-03-11,92.12999725341797
2024-03-12,94.22000122070312
2024-03-13,92.9800033569336
2024-03-14,92.7699966430664
2024-03-15,92.30000305175781
2024-03-18,92.66999816894531
2024-03-19,92.44999694824219
2024-03-20,93.58999633789062
2024-03-21,93.4800033569336
2024-03-22,92.80000305175781
2024-03-25,92.26000213623047
2024-03-26,92.4000015258789
2024-03-27,92.08000183105469
2024-03-28,91.52999877929688
2024-04-01,93.0199966430664
2024-04-02,90.83999633789062
2024-04-03,89.83999633789062
2024-04-04,89.20999908447266
2024-04-05,89.70999908447266
2024-04-08,90.2699966430664
2024-04-09,90.38999938964844
2024-04-10,88.93000030517578
2024-04-11,90.05000305175781
2024-04-12,88.70999908447266
2024-04-15,87.3499984741211
2024-04-16,90.9000015258789
2024-04-17,90.54000091552734
2024-04-18,90.12999725341797
2024-04-19,90.31999969482422
2024-04-22,91.63999938964844
2024-04-23,94.0999984741211
2024-04-24,94.5
2024-04-25,94.5
2024-04-26,94.23999786376953
2024-04-29,93.7699966430664
2024-04-30,92.79000091552734
2024-05-01,94.8499984741211
2024-05-02,95.30000305175781
2024-05-03,95.4800033569336
2024-05-06,97.11000061035156
2024-05-07,97.26000213623047
2024-05-08,97.5999984741211
2024-05-09,97.77999877929688
2024-05-10,97.37000274658203
2024-05-13,97.41000366210938
2024-05-14,95.70999908447266
2024-05-15,97.58000183105469
2024-05-16,97.6500015258789
2024-05-17,97.98999786376953
2024-05-20,99.44000244140625
2024-05-21,98.56999969482422
2024-05-22,99.38999938964844
2024-05-23,99.01000213623047
2024-05-24,100.2300033569336
2024-05-28,99.13999938964844
2024-05-29,97.5999984741211
2024-05-30,91.0
2024-05-31,92.33000183105469
2024-06-03,91.02999877929688
2024-06-04,90.33999633789062
2024-06-05,92.72000122070312
2024-06-06,92.93000030517578
2024-06-07,91.19000244140625
2024-06-10,92.18000030517578
2024-06-11,92.23999786376953
2024-06-12,94.06999969482422
2024-06-13,94.93000030517578
2024-06-14,94.19000244140625
2024-06-17,94.83000183105469
2024-06-18,94.7300033569336
2024-06-20,93.4000015258789
2024-06-21,94.38999938964844
2024-06-24,94.55999755859375
2024-06-25,94.80000305175781
2024-06-26,95.33000183105469
2024-06-27,97.29000091552734
2024-06-28,96.83999633789062
2024-07-01,96.86000061035156
2024-07-02,99.69000244140625
2024-07-03,99.01000213623047
2024-07-05,98.9000015258789
2024-07-08,99.91999816894531
2024-07-09,100.2699966430664
2024-07-10,99.69999694824219
2024-07-11,100.13999938964844
2024-07-12,101.06999969482422
2024-07-15,103.05000305175781
2024-07-16,103.93000030517578
2024-07-17,100.19000244140625
2024-07-18,98.58000183105469
2024-07-19,99.41000366210938
2024-07-22,100.08000183105469
2024-07-23,100.91999816894531
2024-07-24,98.63999938964844
2024-07-25,99.5199966430664
2024-07-26,100.48999786376953
2024-07-29,100.80999755859375
2024-07-30,100.6500015258789
2024-07-31,101.6500015258789
2024-08-01,99.52999877929688
2024-08-02,95.72000122070312
2024-08-05,94.38999938964844
2024-08-06,93.79000091552734
2024-08-07,93.87999725341797
2024-08-08,95.16000366210938
2024-08-09,96.5
2024-08-12,96.0199966430664
2024-08-13,96.08000183105469
2024-08-14,97.44999694824219
2024-08-15,99.23999786376953
2024-08-16,100.08999633789062
2024-08-19,100.58000183105469
2024-08-20,100.30999755859375
2024-08-21,100.69999694824219
2024-08-22,99.48999786376953
2024-08-23,99.5
2024-08-26,100.55000305175781
2024-08-27,101.4800033569336
2024-08-28,99.51000213623047
2024-08-29,99.9000015258789
2024-08-30,100.88999938964844
2024-09-03,99.63999938964844
2024-09-04,98.75
2024-09-05,95.33000183105469
2024-09-06,94.62000274658203
2024-09-09,96.51000213623047
2024-09-10,96.20999908447266
2024-09-11,97.05000305175781
2024-09-12,97.94000244140625
2024-09-13,98.25
2024-09-16,99.55000305175781
2024-09-17,99.08999633789062
2024-09-18,100.16999816894531
2024-09-19,103.02999877929688
2024-09-20,102.54000091552734
2024-09-23,103.55000305175781
2024-09-24,102.52999877929688
2024-09-25,102.2300033569336
2024-09-26,104.9000015258789
2024-09-27,102.18000030517578
2024-09-30,102.95999908447266
2024-10-01,101.94000244140625
2024-10-02,101.68000030517578
2024-10-03,100.41000366210938
2024-10-04,101.87000274658203
2024-10-07,100.20999908447266
2024-10-08,102.05000305175781
2024-10-09,104.48999786376953
2024-10-10,104.05000305175781
2024-10-11,105.69999694824219
2024-10-14,104.23999786376953
2024-10-15,107.37999725341797
2024-10-16,106.04000091552734
2024-10-17,107.0
2024-10-18,106.41000366210938
2024-10-21,106.5
2024-10-22,106.62999725341797
2024-10-23,105.86000061035156
2024-10-24,104.54000091552734
2024-10-25,104.16999816894531
2024-10-28,105.52999877929688
2024-10-29,107.33999633789062
2024-10-30,106.47000122070312
2024-10-31,103.93000030517578
2024-11-01,106.2699966430664
2024-11-04,107.30000305175781
2024-11-05,107.75
2024-11-06,112.5
2024-11-07,113.33999633789062
2024-11-08,115.0
2024-11-11,115.66000366210938
2024-11-12,115.16999816894531
2024-11-13,115.94999694824219
2024-11-14,111.97000122070312
2024-11-15,111.41000366210938
2024-11-18,112.62999725341797
2024-11-19,113.61000061035156
2024-11-20,114.12999725341797
2024-11-21,114.33000183105469
