Date,CRUS
2023-04-21,88.0
2023-04-24,86.70999908447266
2023-04-25,84.06999969482422
2023-04-26,83.9800033569336
2023-04-27,84.7699966430664
2023-04-28,85.79000091552734
2023-05-01,85.05000305175781
2023-05-02,85.37999725341797
2023-05-03,84.8499984741211
2023-05-04,82.33000183105469
2023-05-05,79.45999908447266
2023-05-08,78.02999877929688
2023-05-09,77.12000274658203
2023-05-10,78.93000030517578
2023-05-11,78.27999877929688
2023-05-12,78.5199966430664
2023-05-15,80.05999755859375
2023-05-16,77.55999755859375
2023-05-17,79.05000305175781
2023-05-18,79.30000305175781
2023-05-19,78.11000061035156
2023-05-22,77.04000091552734
2023-05-23,75.75
2023-05-24,74.29000091552734
2023-05-25,75.30000305175781
2023-05-26,78.66000366210938
2023-05-30,77.5199966430664
2023-05-31,77.68000030517578
2023-06-01,78.62999725341797
2023-06-02,79.52999877929688
2023-06-05,76.6500015258789
2023-06-06,77.30000305175781
2023-06-07,77.31999969482422
2023-06-08,77.12999725341797
2023-06-09,76.83000183105469
2023-06-12,78.55000305175781
2023-06-13,79.13999938964844
2023-06-14,78.16000366210938
2023-06-15,77.0999984741211
2023-06-16,77.13999938964844
2023-06-20,77.1500015258789
2023-06-21,75.93000030517578
2023-06-22,76.0199966430664
2023-06-23,73.80999755859375
2023-06-26,74.81999969482422
2023-06-27,78.62000274658203
2023-06-28,78.73999786376953
2023-06-29,79.69000244140625
2023-06-30,81.01000213623047
2023-07-03,81.16000366210938
2023-07-05,79.33000183105469
2023-07-06,79.52999877929688
2023-07-07,79.6500015258789
2023-07-10,80.41000366210938
2023-07-11,81.08999633789062
2023-07-12,82.81999969482422
2023-07-13,81.69999694824219
2023-07-14,79.06999969482422
2023-07-17,79.97000122070312
2023-07-18,79.51000213623047
2023-07-19,79.33999633789062
2023-07-20,77.13999938964844
2023-07-21,77.87000274658203
2023-07-24,77.4000015258789
2023-07-25,78.56999969482422
2023-07-26,78.18000030517578
2023-07-27,79.44999694824219
2023-07-28,81.54000091552734
2023-07-31,80.80000305175781
2023-08-01,81.25
2023-08-02,80.26000213623047
2023-08-03,79.86000061035156
2023-08-04,82.55000305175781
2023-08-07,85.04000091552734
2023-08-08,82.91000366210938
2023-08-09,82.33999633789062
2023-08-10,82.33999633789062
2023-08-11,80.3499984741211
2023-08-14,80.58000183105469
2023-08-15,79.0999984741211
2023-08-16,78.16999816894531
2023-08-17,77.91000366210938
2023-08-18,78.18000030517578
2023-08-21,79.13999938964844
2023-08-22,78.61000061035156
2023-08-23,79.93000030517578
2023-08-24,77.06999969482422
2023-08-25,78.22000122070312
2023-08-28,79.44999694824219
2023-08-29,80.41999816894531
2023-08-30,81.0999984741211
2023-08-31,82.04000091552734
2023-09-01,82.91999816894531
2023-09-05,79.4000015258789
2023-09-06,77.29000091552734
2023-09-07,73.6500015258789
2023-09-08,73.5
2023-09-11,73.58000183105469
2023-09-12,73.58999633789062
2023-09-13,72.18000030517578
2023-09-14,73.4000015258789
2023-09-15,73.16999816894531
2023-09-18,73.8499984741211
2023-09-19,73.44000244140625
2023-09-20,72.04000091552734
2023-09-21,71.68000030517578
2023-09-22,71.80000305175781
2023-09-25,72.0999984741211
2023-09-26,71.83000183105469
2023-09-27,71.97000122070312
2023-09-28,74.04000091552734
2023-09-29,73.95999908447266
2023-10-02,73.0199966430664
2023-10-03,71.75
2023-10-04,71.30999755859375
2023-10-05,71.36000061035156
2023-10-06,72.44000244140625
2023-10-09,70.41999816894531
2023-10-10,71.27999877929688
2023-10-11,72.01000213623047
2023-10-12,72.55999755859375
2023-10-13,70.58000183105469
2023-10-16,71.16999816894531
2023-10-17,71.37000274658203
2023-10-18,69.43000030517578
2023-10-19,68.16999816894531
2023-10-20,67.73999786376953
2023-10-23,66.87000274658203
2023-10-24,67.0999984741211
2023-10-25,66.91999816894531
2023-10-26,67.36000061035156
2023-10-27,66.33999633789062
2023-10-30,66.01000213623047
2023-10-31,66.93000030517578
2023-11-01,67.94000244140625
2023-11-02,70.37000274658203
2023-11-03,70.55999755859375
2023-11-06,73.05000305175781
2023-11-07,72.56999969482422
2023-11-08,72.02999877929688
2023-11-09,69.38999938964844
2023-11-10,73.02999877929688
2023-11-13,72.16000366210938
2023-11-14,75.01000213623047
2023-11-15,75.91000366210938
2023-11-16,75.81999969482422
2023-11-17,75.62000274658203
2023-11-20,76.48999786376953
2023-11-21,75.66999816894531
2023-11-22,75.8499984741211
2023-11-24,76.23999786376953
2023-11-27,76.87000274658203
2023-11-28,76.9800033569336
2023-11-29,76.66999816894531
2023-11-30,75.91000366210938
2023-12-01,76.18000030517578
2023-12-04,77.0199966430664
2023-12-05,78.0999984741211
2023-12-06,77.7300033569336
2023-12-07,78.55999755859375
2023-12-08,78.52999877929688
2023-12-11,81.38999938964844
2023-12-12,80.16000366210938
2023-12-13,81.29000091552734
2023-12-14,85.0199966430664
2023-12-15,83.80999755859375
2023-12-18,83.45999908447266
2023-12-19,83.7300033569336
2023-12-20,81.94999694824219
2023-12-21,83.81999969482422
2023-12-22,84.05999755859375
2023-12-26,84.55000305175781
2023-12-27,84.37999725341797
2023-12-28,84.33999633789062
2023-12-29,83.19000244140625
2024-01-02,81.68000030517578
2024-01-03,80.26000213623047
2024-01-04,78.23999786376953
2024-01-05,77.77999877929688
2024-01-08,80.77999877929688
2024-01-09,79.37000274658203
2024-01-10,79.38999938964844
2024-01-11,78.77999877929688
2024-01-12,78.16999816894531
2024-01-16,78.11000061035156
2024-01-17,77.0
2024-01-18,79.51000213623047
2024-01-19,80.68000030517578
2024-01-22,81.81999969482422
2024-01-23,83.73999786376953
2024-01-24,82.81999969482422
2024-01-25,82.69999694824219
2024-01-26,80.05999755859375
2024-01-29,80.37999725341797
2024-01-30,78.52999877929688
2024-01-31,77.19999694824219
2024-02-01,76.97000122070312
2024-02-02,76.69999694824219
2024-02-05,78.70999908447266
2024-02-06,78.41999816894531
2024-02-07,89.86000061035156
2024-02-08,93.23999786376953
2024-02-09,93.05999755859375
2024-02-12,92.13999938964844
2024-02-13,88.83000183105469
2024-02-14,90.73999786376953
2024-02-15,91.62999725341797
2024-02-16,90.2699966430664
2024-02-20,89.9800033569336
2024-02-21,90.37000274658203
2024-02-22,91.75
2024-02-23,91.95999908447266
2024-02-26,91.97000122070312
2024-02-27,91.30000305175781
2024-02-28,89.83000183105469
2024-02-29,91.81999969482422
2024-03-01,93.2300033569336
2024-03-04,92.16000366210938
2024-03-05,89.33999633789062
2024-03-06,91.2699966430664
2024-03-07,94.26000213623047
2024-03-08,92.51000213623047
2024-03-11,92.75
2024-03-12,93.47000122070312
2024-03-13,91.52999877929688
2024-03-14,89.88999938964844
2024-03-15,88.66999816894531
2024-03-18,88.9000015258789
2024-03-19,88.62999725341797
2024-03-20,90.5199966430664
2024-03-21,90.23999786376953
2024-03-22,90.87000274658203
2024-03-25,90.27999877929688
2024-03-26,89.3499984741211
2024-03-27,91.94000244140625
2024-03-28,92.55999755859375
2024-04-01,91.87000274658203
2024-04-02,91.69999694824219
2024-04-03,91.6500015258789
2024-04-04,90.44999694824219
2024-04-05,91.7699966430664
2024-04-08,91.69999694824219
2024-04-09,93.55999755859375
2024-04-10,90.16999816894531
2024-04-11,90.8499984741211
2024-04-12,88.55999755859375
2024-04-15,86.97000122070312
2024-04-16,85.80999755859375
2024-04-17,85.25
2024-04-18,83.25
2024-04-19,82.0199966430664
2024-04-22,84.47000122070312
2024-04-23,84.25
2024-04-24,86.29000091552734
2024-04-25,87.30999755859375
2024-04-26,88.52999877929688
2024-04-29,90.30000305175781
2024-04-30,88.56999969482422
2024-05-01,84.0
2024-05-02,85.91000366210938
2024-05-03,88.4800033569336
2024-05-06,90.0199966430664
2024-05-07,91.12999725341797
2024-05-08,102.23999786376953
2024-05-09,103.77999877929688
2024-05-10,106.12999725341797
2024-05-13,107.77999877929688
2024-05-14,110.66999816894531
2024-05-15,112.4000015258789
2024-05-16,112.22000122070312
2024-05-17,110.0199966430664
2024-05-20,112.98999786376953
2024-05-21,113.72000122070312
2024-05-22,114.62000274658203
2024-05-23,114.05999755859375
2024-05-24,114.45999908447266
2024-05-28,116.69000244140625
2024-05-29,115.13999938964844
2024-05-30,114.76000213623047
2024-05-31,114.69999694824219
2024-06-03,114.61000061035156
2024-06-04,114.1500015258789
2024-06-05,117.0
2024-06-06,118.87000274658203
2024-06-07,117.5199966430664
2024-06-10,119.5199966430664
2024-06-11,119.7300033569336
2024-06-12,123.73999786376953
2024-06-13,124.04000091552734
2024-06-14,122.55999755859375
2024-06-17,125.51000213623047
2024-06-18,127.1500015258789
2024-06-20,124.8499984741211
2024-06-21,125.95999908447266
2024-06-24,123.0999984741211
2024-06-25,126.5999984741211
2024-06-26,126.86000061035156
2024-06-27,126.80999755859375
2024-06-28,127.66000366210938
2024-07-01,127.29000091552734
2024-07-02,129.77000427246094
2024-07-03,128.57000732421875
2024-07-05,129.3000030517578
2024-07-08,130.42999267578125
2024-07-09,135.4600067138672
2024-07-10,136.60000610351562
2024-07-11,135.22000122070312
2024-07-12,136.9600067138672
2024-07-15,139.80999755859375
2024-07-16,142.64999389648438
2024-07-17,138.75
2024-07-18,138.80999755859375
2024-07-19,134.8699951171875
2024-07-22,138.38999938964844
2024-07-23,137.7100067138672
2024-07-24,129.9499969482422
2024-07-25,126.80999755859375
2024-07-26,129.24000549316406
2024-07-29,130.9600067138672
2024-07-30,129.1999969482422
2024-07-31,130.47999572753906
2024-08-01,121.12999725341797
2024-08-02,114.7300033569336
2024-08-05,112.86000061035156
2024-08-06,115.30999755859375
2024-08-07,124.0
2024-08-08,131.57000732421875
2024-08-09,132.85000610351562
2024-08-12,132.05999755859375
2024-08-13,137.66000366210938
2024-08-14,137.0800018310547
2024-08-15,141.75999450683594
2024-08-16,141.42999267578125
2024-08-19,140.49000549316406
2024-08-20,139.69000244140625
2024-08-21,142.72000122070312
2024-08-22,139.8300018310547
2024-08-23,144.52000427246094
2024-08-26,141.72999572753906
2024-08-27,143.35000610351562
2024-08-28,141.50999450683594
2024-08-29,144.3300018310547
2024-08-30,145.69000244140625
2024-09-03,137.47000122070312
2024-09-04,138.5399932861328
2024-09-05,138.2100067138672
2024-09-06,132.32000732421875
2024-09-09,134.61000061035156
2024-09-10,130.94000244140625
2024-09-11,136.6300048828125
2024-09-12,134.0
2024-09-13,133.1699981689453
2024-09-16,125.22000122070312
2024-09-17,123.80000305175781
2024-09-18,122.83999633789062
2024-09-19,125.12000274658203
2024-09-20,123.11000061035156
2024-09-23,124.33000183105469
2024-09-24,122.7300033569336
2024-09-25,119.79000091552734
2024-09-26,121.91000366210938
2024-09-27,121.5999984741211
2024-09-30,124.20999908447266
2024-10-01,119.0199966430664
2024-10-02,121.02999877929688
2024-10-03,118.87000274658203
2024-10-04,119.61000061035156
2024-10-07,117.37999725341797
2024-10-08,118.54000091552734
2024-10-09,121.20999908447266
2024-10-10,119.69000244140625
2024-10-11,119.70999908447266
2024-10-14,123.30999755859375
2024-10-15,124.01000213623047
2024-10-16,122.52999877929688
2024-10-17,122.87000274658203
2024-10-18,124.83000183105469
2024-10-21,125.27999877929688
2024-10-22,124.06999969482422
2024-10-23,119.0999984741211
2024-10-24,120.69999694824219
2024-10-25,122.22000122070312
2024-10-28,123.05000305175781
2024-10-29,121.19999694824219
2024-10-30,114.22000122070312
2024-10-31,109.81999969482422
2024-11-01,110.30000305175781
2024-11-04,110.62999725341797
2024-11-05,102.79000091552734
2024-11-06,104.11000061035156
2024-11-07,103.55000305175781
2024-11-08,103.70999908447266
2024-11-11,104.70999908447266
2024-11-12,104.66999816894531
2024-11-13,100.38999938964844
2024-11-14,101.5
2024-11-15,100.66999816894531
2024-11-18,101.05999755859375
2024-11-19,100.58000183105469
2024-11-20,100.22000122070312
2024-11-21,102.55000305175781
