Date,AMKR
2024-05-23,32.59000015258789
2024-05-24,33.099998474121094
2024-05-28,33.459999084472656
2024-05-29,32.529998779296875
2024-05-30,32.63999938964844
2024-05-31,32.59000015258789
2024-06-03,32.31999969482422
2024-06-04,31.559999465942383
2024-06-05,33.209999084472656
2024-06-06,32.970001220703125
2024-06-07,32.959999084472656
2024-06-10,34.15999984741211
2024-06-11,34.060001373291016
2024-06-12,35.619998931884766
2024-06-13,35.08000183105469
2024-06-14,34.86000061035156
2024-06-17,36.66999816894531
2024-06-18,40.09000015258789
2024-06-20,39.380001068115234
2024-06-21,38.36000061035156
2024-06-24,37.22999954223633
2024-06-25,39.16999816894531
2024-06-26,39.09000015258789
2024-06-27,38.86000061035156
2024-06-28,40.02000045776367
2024-07-01,40.2400016784668
2024-07-02,40.220001220703125
2024-07-03,40.29999923706055
2024-07-05,40.060001373291016
2024-07-08,40.75
2024-07-09,41.939998626708984
2024-07-10,43.41999816894531
2024-07-11,41.939998626708984
2024-07-12,42.119998931884766
2024-07-15,42.93000030517578
2024-07-16,44.68000030517578
2024-07-17,41.220001220703125
2024-07-18,41.40999984741211
2024-07-19,39.77000045776367
2024-07-22,41.189998626708984
2024-07-23,41.09000015258789
2024-07-24,38.959999084472656
2024-07-25,38.18000030517578
2024-07-26,38.150001525878906
2024-07-29,37.599998474121094
2024-07-30,30.510000228881836
2024-07-31,32.65999984741211
2024-08-01,30.010000228881836
2024-08-02,28.6299991607666
2024-08-05,28.09000015258789
2024-08-06,28.59000015258789
2024-08-07,28.530000686645508
2024-08-08,30.389999389648438
2024-08-09,31.75
2024-08-12,31.440000534057617
2024-08-13,32.15999984741211
2024-08-14,31.829999923706055
2024-08-15,32.869998931884766
2024-08-16,32.560001373291016
2024-08-19,33.06999969482422
2024-08-20,32.400001525878906
2024-08-21,33.189998626708984
2024-08-22,32.15999984741211
2024-08-23,33.369998931884766
2024-08-26,32.959999084472656
2024-08-27,33.040000915527344
2024-08-28,32.630001068115234
2024-08-29,32.72999954223633
2024-08-30,32.900001525878906
2024-09-03,29.600000381469727
2024-09-04,29.690000534057617
2024-09-05,29.56999969482422
2024-09-06,28.510000228881836
2024-09-09,28.68000030517578
2024-09-10,28.84000015258789
2024-09-11,30.1200008392334
2024-09-12,29.81999969482422
2024-09-13,30.65999984741211
2024-09-16,30.329999923706055
2024-09-17,30.690000534057617
2024-09-18,30.239999771118164
2024-09-19,31.649999618530273
2024-09-20,30.959999084472656
2024-09-23,31.020000457763672
2024-09-24,30.399999618530273
2024-09-25,30.739999771118164
2024-09-26,31.90999984741211
2024-09-27,30.889999389648438
2024-09-30,30.600000381469727
2024-10-01,29.1200008392334
2024-10-02,29.709999084472656
2024-10-03,29.09000015258789
2024-10-04,30.5
2024-10-07,30.079999923706055
2024-10-08,30.15999984741211
2024-10-09,30.510000228881836
2024-10-10,30.219999313354492
2024-10-11,30.920000076293945
2024-10-14,31.610000610351562
2024-10-15,29.979999542236328
2024-10-16,30.479999542236328
2024-10-17,30.950000762939453
2024-10-18,30.530000686645508
2024-10-21,30.299999237060547
2024-10-22,29.969999313354492
2024-10-23,29.479999542236328
2024-10-24,29.3700008392334
2024-10-25,29.8799991607666
2024-10-28,29.530000686645508
2024-10-29,27.979999542236328
2024-10-30,26.729999542236328
2024-10-31,25.450000762939453
2024-11-01,26.0
2024-11-04,26.020000457763672
2024-11-05,26.329999923706055
2024-11-06,27.3700008392334
2024-11-07,27.75
2024-11-08,27.360000610351562
2024-11-11,27.100000381469727
2024-11-12,26.479999542236328
2024-11-13,25.979999542236328
2024-11-14,26.020000457763672
2024-11-15,25.190000534057617
2024-11-18,25.389999389648438
2024-11-19,25.3700008392334
2024-11-20,25.360000610351562
2024-11-21,26.350000381469727
